time,deviceName,temperature,humidity,pressure_hPa,battery_mV,rssi,snr
2025-09-15 20:16:02,NodoTest,26.57,61.96,1005.0,14.0,-93,
2025-09-15 20:17:02,NodoTest,26.55,62.02,1005.0,14.0,-95,
2025-09-15 20:18:02,NodoTest,26.54,61.94,1005.0,16.0,-104,
2025-09-15 20:19:02,NodoTest,26.55,62.02,1006.0,16.0,-96,
2025-09-15 20:20:02,NodoTest,26.55,62.17,1006.0,18.0,-98,
2025-09-15 20:21:02,NodoTest,26.54,62.05,1006.0,10.0,-96,
2025-09-15 20:22:02,NodoTest,26.55,61.99,1006.0,10.0,-94,
2025-09-15 20:23:03,NodoTest,26.54,62.13,1006.0,14.0,-93,
2025-09-15 20:24:03,NodoTest,26.52,61.93,1006.0,14.0,-97,
2025-09-15 20:25:03,NodoTest,26.52,62.07,1006.0,14.0,-99,
2025-09-15 20:26:03,NodoTest,26.53,61.96,1006.0,14.0,-96,
2025-09-15 20:27:03,NodoTest,26.53,61.93,1006.0,12.0,-99,
2025-09-15 20:28:03,NodoTest,26.55,62.02,1006.0,12.0,-96,
2025-09-15 20:29:03,NodoTest,26.49,62.12,1006.0,14.0,-96,
2025-09-15 20:30:04,NodoTest,26.51,61.98,1006.0,12.0,-93,
2025-09-15 20:31:04,NodoTest,26.52,62.07,1006.0,14.0,-93,
2025-09-15 20:32:04,NodoTest,26.54,62.14,1005.0,10.0,-94,
2025-09-15 20:33:04,NodoTest,26.52,62.18,1005.0,14.0,-93,
2025-09-15 20:34:04,NodoTest,26.53,62.1,1005.0,16.0,-96,
2025-09-15 20:35:04,NodoTest,26.51,62.05,1005.0,14.0,-92,
2025-09-15 20:36:04,NodoTest,26.5,62.0,1005.0,16.0,-95,
2025-09-15 20:37:05,NodoTest,26.53,61.88,1005.0,14.0,-94,
2025-09-15 20:38:05,NodoTest,26.53,61.96,1005.0,14.0,-102,
2025-09-15 20:39:05,NodoTest,26.53,61.79,1005.0,12.0,-98,
2025-09-15 20:40:05,NodoTest,26.52,61.71,1005.0,14.0,-92,
2025-09-15 20:41:05,NodoTest,26.5,61.83,1005.0,16.0,-95,
2025-09-15 20:42:05,NodoTest,26.5,61.97,1005.0,14.0,-97,
2025-09-15 20:43:06,NodoTest,26.49,61.73,1005.0,18.0,-97,
2025-09-15 20:44:06,NodoTest,26.51,61.94,1005.0,14.0,-94,
2025-09-15 20:45:06,NodoTest,26.49,61.92,1005.0,16.0,-94,
2025-09-15 20:46:06,NodoTest,26.52,61.96,1005.0,18.0,-97,
2025-09-15 20:47:06,NodoTest,26.5,62.02,1005.0,12.0,-98,
2025-09-15 20:48:06,NodoTest,26.49,61.95,1005.0,14.0,-92,
2025-09-15 20:49:06,NodoTest,26.49,61.81,1006.0,14.0,-93,
2025-09-15 20:50:07,NodoTest,26.5,61.76,1005.0,14.0,-96,
2025-09-15 20:51:07,NodoTest,26.48,61.87,1005.0,16.0,-93,
2025-09-15 20:52:07,NodoTest,26.51,61.84,1005.0,14.0,-94,
2025-09-15 20:53:07,NodoTest,26.5,61.64,1005.0,20.0,-94,
2025-09-15 20:54:07,NodoTest,26.48,61.65,1005.0,16.0,-96,
2025-09-15 20:55:07,NodoTest,26.48,61.7,1005.0,12.0,-92,
2025-09-15 20:56:08,NodoTest,26.46,61.7,1005.0,12.0,-93,
2025-09-15 20:57:08,NodoTest,26.47,61.61,1005.0,14.0,-102,
2025-09-15 20:58:08,NodoTest,26.46,61.4,1005.0,18.0,-97,
2025-09-15 20:59:08,NodoTest,26.47,61.63,1005.0,14.0,-100,
2025-09-15 21:00:08,NodoTest,26.46,61.41,1006.0,12.0,-96,
2025-09-15 21:01:08,NodoTest,26.45,61.45,1006.0,18.0,-94,
2025-09-15 21:02:08,NodoTest,26.48,61.68,1005.0,14.0,-109,
2025-09-15 21:03:08,NodoTest,26.46,61.35,1006.0,14.0,-99,
2025-09-15 21:04:09,NodoTest,26.48,61.49,1006.0,14.0,-95,
2025-09-15 21:05:09,NodoTest,26.44,61.44,1006.0,10.0,-95,
2025-09-15 21:06:09,NodoTest,26.45,61.51,1006.0,16.0,-100,
2025-09-15 21:07:09,NodoTest,26.46,61.47,1006.0,16.0,-94,
2025-09-15 21:08:09,NodoTest,26.44,61.4,1006.0,18.0,-94,
2025-09-15 21:09:09,NodoTest,26.44,61.6,1006.0,16.0,-106,
2025-09-15 21:10:10,NodoTest,26.43,61.76,1006.0,16.0,-97,
2025-09-15 21:11:10,NodoTest,26.44,61.63,1006.0,10.0,-101,
2025-09-15 21:12:10,NodoTest,26.43,61.65,1006.0,10.0,-94,
2025-09-15 21:13:10,NodoTest,26.45,61.8,1006.0,10.0,-92,
2025-09-15 21:14:10,NodoTest,26.42,61.68,1006.0,14.0,-102,
2025-09-15 21:15:10,NodoTest,26.45,61.74,1006.0,18.0,-94,
2025-09-15 21:17:11,NodoTest,26.44,61.54,1006.0,16.0,-97,
2025-09-15 21:18:11,NodoTest,26.43,61.57,1006.0,14.0,-94,
2025-09-15 21:19:11,NodoTest,26.44,61.61,1006.0,14.0,-100,
2025-09-15 21:20:11,NodoTest,26.43,61.51,1006.0,12.0,-93,
2025-09-15 21:21:11,NodoTest,26.45,61.59,1006.0,14.0,-98,
2025-09-15 21:22:11,NodoTest,26.43,61.46,1006.0,14.0,-98,
2025-09-15 21:23:11,NodoTest,26.41,61.47,1006.0,18.0,-100,
2025-09-15 21:24:12,NodoTest,26.42,61.52,1006.0,16.0,-95,
2025-09-15 21:25:12,NodoTest,26.38,61.73,1006.0,14.0,-96,
2025-09-15 21:26:12,NodoTest,26.41,61.78,1006.0,16.0,-96,
2025-09-15 21:27:12,NodoTest,26.42,61.74,1006.0,14.0,-111,
2025-09-15 21:28:12,NodoTest,26.4,61.71,1006.0,16.0,-104,
2025-09-15 21:29:12,NodoTest,26.41,61.7,1006.0,14.0,-96,
2025-09-15 21:30:12,NodoTest,26.41,61.75,1006.0,16.0,-107,
2025-09-15 21:31:12,NodoTest,26.42,61.69,1006.0,12.0,-102,
2025-09-15 21:32:13,NodoTest,26.37,61.65,1006.0,10.0,-96,
2025-09-15 21:33:13,NodoTest,26.39,61.92,1006.0,16.0,-92,
2025-09-15 21:34:13,NodoTest,26.38,61.59,1006.0,14.0,-93,
2025-09-15 21:35:13,NodoTest,26.4,61.63,1006.0,14.0,-99,
2025-09-15 21:36:13,NodoTest,26.38,61.63,1006.0,14.0,-103,
2025-09-15 21:37:13,NodoTest,26.35,61.61,1006.0,14.0,-93,
2025-09-15 21:38:13,NodoTest,26.35,61.7,1006.0,14.0,-98,
2025-09-15 21:39:14,NodoTest,26.35,61.8,1006.0,18.0,-95,
2025-09-15 21:40:14,NodoTest,26.33,61.98,1006.0,14.0,-96,
2025-09-15 21:41:14,NodoTest,26.35,61.98,1006.0,14.0,-90,
2025-09-15 21:42:14,NodoTest,26.32,62.33,1006.0,16.0,-92,
2025-09-15 21:43:14,NodoTest,26.35,62.37,1006.0,16.0,-94,
2025-09-15 21:44:14,NodoTest,26.35,62.47,1006.0,14.0,-93,
2025-09-15 21:45:14,NodoTest,26.35,62.81,1006.0,14.0,-91,
2025-09-15 21:46:15,NodoTest,26.36,62.9,1006.0,18.0,-91,
2025-09-15 21:47:15,NodoTest,26.37,62.79,1006.0,10.0,-96,
2025-09-15 21:48:15,NodoTest,26.38,62.74,1006.0,12.0,-94,
2025-09-15 21:49:15,NodoTest,26.35,62.84,1006.0,14.0,-90,
2025-09-15 21:50:15,NodoTest,26.35,62.69,1006.0,10.0,-92,
2025-09-15 21:51:15,NodoTest,26.35,62.81,1006.0,18.0,-89,
2025-09-15 21:52:15,NodoTest,26.35,62.81,1006.0,16.0,-94,
2025-09-15 21:53:16,NodoTest,26.36,62.61,1006.0,14.0,-100,
2025-09-15 21:54:16,NodoTest,26.31,62.64,1006.0,14.0,-95,
2025-09-15 21:55:16,NodoTest,26.32,62.71,1006.0,14.0,-94,
2025-09-15 21:56:16,NodoTest,26.33,62.68,1006.0,18.0,-98,
2025-09-15 21:57:16,NodoTest,26.32,62.52,1006.0,14.0,-99,
2025-09-15 21:58:16,NodoTest,26.34,62.56,1006.0,10.0,-95,
2025-09-15 21:59:16,NodoTest,26.32,62.52,1006.0,18.0,-95,
2025-09-15 22:00:16,NodoTest,26.3,62.53,1006.0,18.0,-96,
2025-09-15 22:01:17,NodoTest,26.3,62.5,1006.0,18.0,-95,
2025-09-15 22:02:17,NodoTest,26.29,62.6,1006.0,18.0,-95,
2025-09-15 22:03:17,NodoTest,26.3,62.53,1006.0,14.0,-96,
2025-09-15 22:04:17,NodoTest,26.28,62.55,1006.0,14.0,-96,
2025-09-15 22:05:17,NodoTest,26.27,62.44,1006.0,18.0,-91,
2025-09-15 22:06:17,NodoTest,26.27,62.53,1006.0,16.0,-97,
2025-09-15 22:07:17,NodoTest,26.26,62.57,1006.0,10.0,-98,
2025-09-15 22:08:18,NodoTest,26.29,62.5,1006.0,16.0,-96,
2025-09-15 22:09:18,NodoTest,26.23,62.39,1006.0,14.0,-91,
2025-09-15 22:10:18,NodoTest,26.23,62.56,1006.0,14.0,-92,
2025-09-15 22:11:18,NodoTest,26.22,62.43,1006.0,16.0,-96,
2025-09-15 22:12:18,NodoTest,26.21,62.38,1006.0,14.0,-97,
2025-09-15 22:13:18,NodoTest,26.23,62.25,1006.0,14.0,-91,
2025-09-15 22:14:19,NodoTest,26.22,62.57,1006.0,12.0,-95,
2025-09-15 22:15:19,NodoTest,26.23,62.59,1006.0,16.0,-95,
2025-09-15 22:16:19,NodoTest,26.21,62.68,1006.0,14.0,-94,
2025-09-15 22:17:19,NodoTest,26.19,63.6,1006.0,14.0,-89,
2025-09-15 22:18:19,NodoTest,26.27,63.93,1006.0,14.0,-93,
2025-09-15 22:19:19,NodoTest,26.33,64.88,1006.0,14.0,-100,
2025-09-15 22:20:19,NodoTest,26.38,64.76,1006.0,12.0,-95,
2025-09-15 22:21:19,NodoTest,26.43,64.6,1006.0,14.0,-89,
2025-09-15 22:22:20,NodoTest,26.43,66.64,1006.0,14.0,-91,
2025-09-15 22:23:20,NodoTest,26.51,66.17,1006.0,14.0,-92,
2025-09-15 22:24:20,NodoTest,26.54,66.96,1006.0,14.0,-90,
2025-09-15 22:25:20,NodoTest,26.54,67.85,1006.0,14.0,-90,
2025-09-15 22:26:20,NodoTest,26.54,68.64,1006.0,14.0,-88,
2025-09-15 22:27:20,NodoTest,26.62,67.86,1006.0,14.0,-88,
2025-09-15 22:28:20,NodoTest,26.67,68.21,1006.0,14.0,-94,
2025-09-15 22:29:20,NodoTest,26.7,68.56,1006.0,16.0,-91,
2025-09-15 22:30:21,NodoTest,26.72,68.94,1006.0,14.0,-91,
2025-09-15 22:31:21,NodoTest,26.74,69.18,1006.0,16.0,-90,
2025-09-15 22:32:21,NodoTest,26.78,69.54,1006.0,14.0,-92,
2025-09-15 22:33:21,NodoTest,26.79,70.34,1006.0,14.0,-87,
2025-09-15 22:34:21,NodoTest,26.8,70.22,1006.0,14.0,-87,
2025-09-15 22:35:21,NodoTest,26.84,69.77,1006.0,16.0,-94,
2025-09-15 22:36:21,NodoTest,26.86,70.51,1006.0,10.0,-96,
2025-09-15 22:37:22,NodoTest,26.87,70.69,1006.0,12.0,-90,
2025-09-15 22:38:22,NodoTest,26.88,70.47,1006.0,14.0,-90,
2025-09-15 22:39:22,NodoTest,26.93,70.55,1006.0,10.0,-87,
2025-09-15 22:40:22,NodoTest,26.91,71.21,1006.0,12.0,-91,
2025-09-15 22:41:22,NodoTest,26.9,71.51,1006.0,16.0,-90,
2025-09-15 22:42:22,NodoTest,26.94,71.21,1006.0,12.0,-88,
2025-09-15 22:43:22,NodoTest,26.96,71.33,1006.0,16.0,-86,
2025-09-15 22:44:23,NodoTest,26.98,71.41,1006.0,16.0,-97,
2025-09-15 22:45:23,NodoTest,26.99,71.31,1006.0,14.0,-90,
2025-09-15 22:46:23,NodoTest,27.01,71.37,1006.0,12.0,-95,
2025-09-15 22:47:23,NodoTest,27.02,71.59,1006.0,10.0,-92,
2025-09-15 22:48:23,NodoTest,27.03,71.68,1006.0,12.0,-95,
2025-09-15 22:49:23,NodoTest,27.05,71.55,1006.0,14.0,-86,
2025-09-15 22:50:23,NodoTest,27.06,71.77,1006.0,16.0,-86,
2025-09-15 22:51:24,NodoTest,27.07,71.86,1006.0,14.0,-86,
2025-09-15 22:52:24,NodoTest,27.07,72.03,1006.0,16.0,-89,
2025-09-15 22:53:24,NodoTest,27.09,71.74,1006.0,12.0,-92,
2025-09-15 22:54:24,NodoTest,27.1,71.81,1006.0,16.0,-91,
2025-09-15 22:55:24,NodoTest,27.11,72.12,1006.0,14.0,-87,
2025-09-15 22:56:24,NodoTest,27.12,71.78,1006.0,12.0,-92,
2025-09-15 22:57:24,NodoTest,27.13,71.95,1006.0,16.0,-89,
2025-09-15 22:58:24,NodoTest,27.14,72.11,1006.0,12.0,-87,
2025-09-15 22:59:25,NodoTest,27.14,72.17,1006.0,12.0,-92,
2025-09-15 23:00:25,NodoTest,27.15,72.37,1006.0,14.0,-90,
2025-09-15 23:01:25,NodoTest,27.15,72.41,1006.0,16.0,-90,
2025-09-15 23:02:25,NodoTest,27.16,72.33,1006.0,14.0,-86,
2025-09-15 23:03:25,NodoTest,27.16,72.76,1006.0,14.0,-91,
2025-09-15 23:04:25,NodoTest,27.16,72.78,1006.0,18.0,-85,
2025-09-15 23:05:25,NodoTest,27.18,72.8,1006.0,10.0,-88,
2025-09-15 23:06:26,NodoTest,27.18,72.96,1006.0,14.0,-89,
2025-09-15 23:07:26,NodoTest,27.2,72.86,1006.0,14.0,-90,
2025-09-15 23:08:26,NodoTest,27.19,73.2,1006.0,14.0,-88,
2025-09-15 23:09:26,NodoTest,27.22,72.69,1006.0,14.0,-91,
2025-09-15 23:10:26,NodoTest,27.22,72.81,1006.0,14.0,-89,
2025-09-15 23:11:26,NodoTest,27.2,73.36,1006.0,16.0,-90,
2025-09-15 23:12:26,NodoTest,27.23,73.04,1006.0,14.0,-84,
2025-09-15 23:13:27,NodoTest,27.22,73.31,1006.0,14.0,-87,
2025-09-15 23:14:27,NodoTest,27.24,72.88,1006.0,10.0,-85,
2025-09-15 23:15:27,NodoTest,27.25,72.96,1006.0,16.0,-88,
2025-09-15 23:16:27,NodoTest,27.25,73.42,1006.0,16.0,-90,
2025-09-15 23:17:27,NodoTest,27.25,73.21,1006.0,14.0,-85,
2025-09-15 23:18:27,NodoTest,27.25,73.17,1006.0,14.0,-88,
2025-09-15 23:19:27,NodoTest,27.27,73.54,1006.0,14.0,-85,
2025-09-15 23:20:28,NodoTest,27.26,73.48,1006.0,14.0,-90,
2025-09-15 23:21:28,NodoTest,27.28,73.29,1006.0,10.0,-90,
2025-09-15 23:22:28,NodoTest,27.27,73.58,1006.0,18.0,-75,
2025-09-15 23:23:28,NodoTest,27.28,73.43,1006.0,14.0,-88,
2025-09-15 23:24:28,NodoTest,27.28,73.75,1006.0,14.0,-91,
2025-09-15 23:25:28,NodoTest,27.28,73.81,1006.0,14.0,-88,
2025-09-15 23:26:29,NodoTest,27.29,73.95,1006.0,16.0,-86,
2025-09-15 23:27:29,NodoTest,27.28,74.25,1006.0,14.0,-91,
2025-09-15 23:28:29,NodoTest,27.28,73.89,1006.0,10.0,-90,
2025-09-15 23:29:29,NodoTest,27.29,73.89,1006.0,18.0,-85,
2025-09-15 23:30:29,NodoTest,27.29,74.09,1006.0,14.0,-86,
2025-09-15 23:31:29,NodoTest,27.3,73.77,1006.0,12.0,-85,
2025-09-15 23:32:29,NodoTest,27.3,74.15,1006.0,14.0,-88,
2025-09-15 23:33:30,NodoTest,27.28,74.4,1006.0,14.0,-85,
2025-09-15 23:34:30,NodoTest,27.3,74.02,1006.0,10.0,-90,
2025-09-15 23:35:30,NodoTest,27.3,73.88,1006.0,10.0,-88,
2025-09-15 23:36:30,NodoTest,27.31,73.89,1006.0,10.0,-90,
2025-09-15 23:37:30,NodoTest,27.31,73.89,1006.0,14.0,-91,
2025-09-15 23:38:30,NodoTest,27.3,74.42,1006.0,14.0,-87,
2025-09-15 23:39:30,NodoTest,27.32,74.0,1006.0,16.0,-90,
2025-09-15 23:40:31,NodoTest,27.32,74.21,1006.0,14.0,-85,
2025-09-15 23:41:31,NodoTest,27.32,74.34,1006.0,14.0,-90,
2025-09-15 23:42:31,NodoTest,27.31,74.5,1006.0,14.0,-88,
2025-09-15 23:43:31,NodoTest,27.31,74.38,1006.0,14.0,-88,
2025-09-15 23:44:31,NodoTest,27.32,74.42,1006.0,14.0,-91,
2025-09-15 23:45:31,NodoTest,27.33,74.27,1006.0,14.0,-85,
2025-09-15 23:46:31,NodoTest,27.33,74.48,1006.0,16.0,-86,
2025-09-15 23:47:32,NodoTest,27.33,74.39,1005.0,16.0,-89,
2025-09-15 23:48:32,NodoTest,27.35,74.41,1005.0,12.0,-91,
2025-09-15 23:49:32,NodoTest,27.34,74.46,1005.0,14.0,-89,
2025-09-15 23:50:32,NodoTest,27.34,74.55,1005.0,14.0,-88,
2025-09-15 23:51:32,NodoTest,27.34,74.23,1005.0,16.0,-85,
2025-09-15 23:52:32,NodoTest,27.35,74.45,1005.0,14.0,-85,
2025-09-15 23:53:33,NodoTest,27.34,74.4,1005.0,16.0,-88,
2025-09-15 23:54:33,NodoTest,27.33,74.91,1005.0,14.0,-84,
2025-09-15 23:55:33,NodoTest,27.33,74.69,1005.0,16.0,-90,
2025-09-15 23:56:33,NodoTest,27.33,74.94,1005.0,14.0,-90,
2025-09-15 23:57:33,NodoTest,27.33,74.78,1005.0,14.0,-88,
2025-09-15 23:58:33,NodoTest,27.33,74.88,1005.0,10.0,-84,
2025-09-15 23:59:33,NodoTest,27.35,74.62,1005.0,18.0,-85,
2025-09-16 00:00:33,NodoTest,27.33,74.81,1005.0,14.0,-87,
2025-09-16 00:01:34,NodoTest,27.34,74.64,1005.0,14.0,-90,
2025-09-16 00:02:34,NodoTest,27.35,74.51,1005.0,16.0,-85,
2025-09-16 00:03:34,NodoTest,27.34,74.82,1005.0,14.0,-90,
2025-09-16 00:04:34,NodoTest,27.33,75.12,1005.0,10.0,-88,
2025-09-16 00:05:34,NodoTest,27.34,74.89,1005.0,16.0,-88,
2025-09-16 00:06:34,NodoTest,27.35,74.79,1005.0,16.0,-86,
2025-09-16 00:07:34,NodoTest,27.35,75.05,1005.0,16.0,-84,
2025-09-16 00:08:35,NodoTest,27.35,74.82,1005.0,12.0,-90,
2025-09-16 00:09:35,NodoTest,27.33,75.29,1005.0,18.0,-89,
2025-09-16 00:10:35,NodoTest,27.35,75.05,1005.0,18.0,-86,
2025-09-16 00:11:35,NodoTest,27.35,75.07,1005.0,14.0,-85,
2025-09-16 00:12:35,NodoTest,27.34,75.29,1005.0,16.0,-90,
2025-09-16 00:13:35,NodoTest,27.35,75.05,1005.0,16.0,-89,
2025-09-16 00:14:35,NodoTest,27.35,75.27,1005.0,14.0,-89,
2025-09-16 00:15:36,NodoTest,27.34,75.34,1005.0,14.0,-85,
2025-09-16 00:16:36,NodoTest,27.36,75.04,1005.0,16.0,-88,
2025-09-16 00:17:36,NodoTest,27.34,75.5,1005.0,14.0,-90,
2025-09-16 00:18:36,NodoTest,27.35,75.55,1005.0,14.0,-85,
2025-09-16 00:19:36,NodoTest,27.34,75.56,1005.0,14.0,-90,
2025-09-16 00:20:36,NodoTest,27.34,75.37,1005.0,14.0,-88,
2025-09-16 00:21:36,NodoTest,27.33,75.62,1005.0,16.0,-85,
2025-09-16 00:22:37,NodoTest,27.35,75.41,1005.0,14.0,-89,
2025-09-16 00:23:37,NodoTest,27.37,75.33,1005.0,18.0,-89,
2025-09-16 00:24:37,NodoTest,27.37,75.16,1005.0,16.0,-87,
2025-09-16 00:25:37,NodoTest,27.36,75.27,1005.0,14.0,-85,
2025-09-16 00:26:37,NodoTest,27.34,75.77,1005.0,14.0,-84,
2025-09-16 00:27:37,NodoTest,27.35,75.47,1005.0,16.0,-78,
2025-09-16 00:28:38,NodoTest,27.35,75.48,1005.0,12.0,-89,
2025-09-16 00:29:38,NodoTest,27.35,75.61,1005.0,14.0,-85,
2025-09-16 00:30:38,NodoTest,27.34,75.68,1005.0,16.0,-87,
2025-09-16 00:31:38,NodoTest,27.33,75.7,1005.0,14.0,-89,
2025-09-16 00:32:38,NodoTest,27.34,75.93,1005.0,18.0,-85,
2025-09-16 00:33:38,NodoTest,27.33,75.76,1005.0,16.0,-90,
2025-09-16 00:34:38,NodoTest,27.32,76.04,1005.0,10.0,-85,
2025-09-16 00:35:38,NodoTest,27.34,75.8,1005.0,14.0,-84,
2025-09-16 00:36:39,NodoTest,27.35,75.65,1005.0,16.0,-90,
2025-09-16 00:37:39,NodoTest,27.34,75.69,1005.0,14.0,-88,
2025-09-16 00:38:39,NodoTest,27.33,75.71,1005.0,14.0,-87,
2025-09-16 00:39:39,NodoTest,27.35,75.72,1005.0,16.0,-84,
2025-09-16 00:40:39,NodoTest,27.35,75.6,1005.0,12.0,-89,
2025-09-16 00:41:39,NodoTest,27.35,75.73,1005.0,14.0,-89,
2025-09-16 00:42:39,NodoTest,27.35,75.81,1005.0,14.0,-86,
2025-09-16 00:43:40,NodoTest,27.35,75.88,1005.0,12.0,-84,
2025-09-16 00:44:40,NodoTest,27.36,75.7,1005.0,14.0,-84,
2025-09-16 00:45:40,NodoTest,27.34,76.02,1005.0,14.0,-88,
2025-09-16 00:46:40,NodoTest,27.35,75.99,1005.0,18.0,-88,
2025-09-16 00:47:40,NodoTest,27.34,75.87,1005.0,14.0,-87,
2025-09-16 00:48:40,NodoTest,27.35,76.01,1005.0,14.0,-90,
2025-09-16 00:49:41,NodoTest,27.34,76.23,1005.0,14.0,-87,
2025-09-16 00:50:41,NodoTest,27.32,76.6,1005.0,14.0,-85,
2025-09-16 00:51:41,NodoTest,27.34,76.26,1005.0,14.0,-90,
2025-09-16 00:52:41,NodoTest,27.34,76.42,1005.0,12.0,-88,
2025-09-16 00:53:41,NodoTest,27.34,76.39,1005.0,14.0,-87,
2025-09-16 00:54:41,NodoTest,27.35,76.25,1005.0,12.0,-84,
2025-09-16 00:55:41,NodoTest,27.35,76.15,1005.0,14.0,-88,
2025-09-16 00:56:42,NodoTest,27.34,76.27,1005.0,16.0,-84,
2025-09-16 00:57:42,NodoTest,27.34,76.31,1005.0,14.0,-87,
2025-09-16 00:58:42,NodoTest,27.34,76.21,1005.0,14.0,-85,
2025-09-16 00:59:42,NodoTest,27.35,76.25,1005.0,14.0,-84,
2025-09-16 01:00:42,NodoTest,27.34,76.26,1005.0,14.0,-84,
2025-09-16 01:01:42,NodoTest,27.35,76.13,1005.0,10.0,-88,
2025-09-16 01:02:42,NodoTest,27.32,76.74,1005.0,14.0,-88,
2025-09-16 01:03:43,NodoTest,27.32,76.41,1005.0,14.0,-89,
2025-09-16 01:04:43,NodoTest,27.34,76.34,1005.0,14.0,-87,
2025-09-16 01:05:43,NodoTest,27.34,76.22,1005.0,18.0,-87,
2025-09-16 01:06:43,NodoTest,27.33,76.37,1005.0,18.0,-86,
2025-09-16 01:07:43,NodoTest,27.32,76.55,1005.0,16.0,-84,
2025-09-16 01:08:43,NodoTest,27.33,76.72,1005.0,10.0,-87,
2025-09-16 01:09:43,NodoTest,27.31,76.7,1005.0,14.0,-88,
2025-09-16 01:10:44,NodoTest,27.33,76.43,1005.0,18.0,-86,
2025-09-16 01:11:44,NodoTest,27.32,76.48,1005.0,14.0,-89,
2025-09-16 01:12:44,NodoTest,27.32,76.6,1005.0,16.0,-88,
2025-09-16 01:13:44,NodoTest,27.32,76.56,1005.0,14.0,-84,
2025-09-16 01:14:44,NodoTest,27.32,76.48,1005.0,14.0,-84,
2025-09-16 01:15:44,NodoTest,27.32,76.48,1005.0,14.0,-87,
2025-09-16 01:16:45,NodoTest,27.31,76.98,1005.0,16.0,-89,
2025-09-16 01:17:45,NodoTest,27.31,77.07,1005.0,14.0,-84,
2025-09-16 01:18:45,NodoTest,27.31,76.94,1005.0,14.0,-87,
2025-09-16 01:19:45,NodoTest,27.3,76.97,1005.0,12.0,-87,
2025-09-16 01:20:45,NodoTest,27.31,76.62,1005.0,14.0,-85,
2025-09-16 01:21:45,NodoTest,27.32,76.73,1005.0,16.0,-88,
2025-09-16 01:22:46,NodoTest,27.3,77.01,1005.0,14.0,-84,
2025-09-16 01:23:46,NodoTest,27.3,77.04,1005.0,16.0,-87,
2025-09-16 01:24:46,NodoTest,27.31,76.86,1005.0,14.0,-86,
2025-09-16 01:25:46,NodoTest,27.31,76.66,1005.0,10.0,-85,
2025-09-16 01:26:46,NodoTest,27.32,76.8,1005.0,14.0,-86,
2025-09-16 01:27:46,NodoTest,27.33,76.68,1005.0,12.0,-84,
2025-09-16 01:28:46,NodoTest,27.32,76.7,1005.0,14.0,-88,
2025-09-16 01:29:47,NodoTest,27.32,76.77,1005.0,14.0,-89,
2025-09-16 01:30:47,NodoTest,27.32,76.86,1005.0,10.0,-84,
2025-09-16 01:31:47,NodoTest,27.31,76.96,1005.0,16.0,-85,
2025-09-16 01:32:47,NodoTest,27.3,77.17,1005.0,18.0,-78,
2025-09-16 01:33:47,NodoTest,27.31,77.02,1004.0,16.0,-89,
2025-09-16 01:34:47,NodoTest,27.31,77.06,1004.0,14.0,-88,
2025-09-16 01:35:48,NodoTest,27.31,76.99,1004.0,14.0,-85,
2025-09-16 01:36:48,NodoTest,27.3,77.22,1004.0,14.0,-89,
2025-09-16 01:37:48,NodoTest,27.29,77.16,1004.0,14.0,-82,
2025-09-16 01:38:48,NodoTest,27.28,77.42,1004.0,12.0,-87,
2025-09-16 01:39:48,NodoTest,27.27,77.42,1004.0,14.0,-89,
2025-09-16 01:40:48,NodoTest,27.27,77.27,1004.0,10.0,-87,
2025-09-16 01:41:48,NodoTest,27.27,77.44,1004.0,14.0,-87,
2025-09-16 01:42:49,NodoTest,27.27,77.29,1004.0,14.0,-84,
2025-09-16 01:43:49,NodoTest,27.28,77.28,1004.0,16.0,-84,
2025-09-16 01:44:49,NodoTest,27.28,77.36,1004.0,14.0,-86,
2025-09-16 01:45:49,NodoTest,27.27,77.4,1004.0,18.0,-89,
2025-09-16 01:46:49,NodoTest,27.27,77.53,1004.0,14.0,-84,
2025-09-16 01:47:49,NodoTest,27.28,77.41,1004.0,14.0,-84,
2025-09-16 01:48:50,NodoTest,27.27,77.5,1004.0,14.0,-87,
2025-09-16 01:49:50,NodoTest,27.27,77.59,1004.0,14.0,-88,
2025-09-16 01:50:50,NodoTest,27.26,77.45,1004.0,18.0,-87,
2025-09-16 01:51:50,NodoTest,27.26,77.48,1004.0,18.0,-89,
2025-09-16 01:52:50,NodoTest,27.25,77.53,1004.0,14.0,-88,
2025-09-16 01:53:50,NodoTest,27.27,77.49,1004.0,14.0,-86,
2025-09-16 01:54:50,NodoTest,27.27,77.56,1004.0,14.0,-84,
2025-09-16 01:55:51,NodoTest,27.26,77.74,1004.0,18.0,-83,
2025-09-16 01:56:51,NodoTest,27.29,77.24,1004.0,14.0,-88,
2025-09-16 01:57:51,NodoTest,27.26,77.66,1004.0,14.0,-87,
2025-09-16 01:58:51,NodoTest,27.28,77.41,1004.0,14.0,-86,
2025-09-16 01:59:51,NodoTest,27.28,77.42,1004.0,14.0,-87,
2025-09-16 02:00:51,NodoTest,27.28,77.36,1004.0,14.0,-85,
2025-09-16 02:01:51,NodoTest,27.27,77.87,1004.0,12.0,-88,
2025-09-16 02:02:51,NodoTest,27.28,77.41,1004.0,12.0,-85,
2025-09-16 02:03:52,NodoTest,27.27,77.66,1004.0,14.0,-88,
2025-09-16 02:04:52,NodoTest,27.27,77.62,1004.0,14.0,-85,
2025-09-16 02:05:52,NodoTest,27.28,77.64,1004.0,12.0,-88,
