time,deviceName,temperature,humidity,pressure_hPa,battery_mV,rssi,snr
2025-09-01T16:04:25.726982029+00:00,NodoTest,23.14,65.21,1007.0,14.0,-79,8.5
2025-09-01T16:05:25.830001623+00:00,NodoTest,23.17,65.12,1007.0,16.0,-78,14.8
2025-09-01T16:06:25.953502698+00:00,NodoTest,23.18,65.17,1008.0,16.0,-80,13.3
2025-09-01T16:07:26.130105903+00:00,NodoTest,23.17,65.26,1007.0,16.0,-85,12.5
2025-09-01T16:08:26.263862553+00:00,NodoTest,23.16,65.33,1007.0,12.0,-82,13.5
2025-09-01T16:09:26.414053720+00:00,NodoTest,23.12,65.18,1007.0,18.0,-83,13.5
2025-09-01T16:10:26.570902722+00:00,NodoTest,23.16,65.23,1007.0,12.0,-83,13.0
2025-09-01T16:11:26.710499056+00:00,NodoTest,23.14,65.42,1007.0,14.0,-81,13.5
2025-09-01T16:12:26.863993317+00:00,NodoTest,23.19,65.36,1007.0,12.0,-81,12.8
2025-09-01T16:13:27.004938744+00:00,NodoTest,23.2,65.22,1007.0,16.0,-79,9.8
2025-09-01T16:14:27.085424393+00:00,NodoTest,23.21,65.26,1007.0,16.0,-77,13.5
2025-09-01T16:15:27.262857061+00:00,NodoTest,23.22,65.03,1007.0,16.0,-79,11.5
2025-09-01T16:16:27.296028210+00:00,NodoTest,23.21,65.35,1007.0,14.0,-80,13.5
2025-09-01T16:17:27.464706841+00:00,NodoTest,23.2,65.21,1007.0,12.0,-81,14.0
2025-09-01T16:18:27.538352935+00:00,NodoTest,23.24,65.32,1007.0,18.0,-83,13.5
2025-09-01T16:19:27.664403140+00:00,NodoTest,23.2,65.26,1007.0,18.0,-82,13.3
2025-09-01T16:20:27.680473845+00:00,NodoTest,23.22,65.59,1007.0,16.0,-80,13.3
2025-09-01T16:21:27.837708327+00:00,NodoTest,23.22,65.72,1007.0,14.0,-79,13.5
2025-09-01T16:22:27.985785551+00:00,NodoTest,23.23,65.7,1007.0,14.0,-80,13.5
2025-09-01T16:23:28.125817848+00:00,NodoTest,23.27,65.59,1007.0,14.0,-84,13.8
2025-09-01T16:24:28.297354646+00:00,NodoTest,23.27,65.51,1007.0,14.0,-78,10.5
2025-09-01T16:25:28.326526443+00:00,NodoTest,23.25,65.63,1007.0,14.0,-81,13.5
2025-09-01T16:26:28.466011741+00:00,NodoTest,23.22,65.73,1007.0,12.0,-81,13.3
2025-09-01T16:27:28.634343260+00:00,NodoTest,23.24,65.45,1007.0,16.0,-80,13.5
2025-09-01T16:28:28.786984521+00:00,NodoTest,23.23,65.47,1007.0,16.0,-82,13.3
2025-09-01T16:29:28.952224485+00:00,NodoTest,23.25,65.17,1007.0,14.0,-80,13.3
2025-09-01T16:30:29.115365394+00:00,NodoTest,23.26,65.33,1007.0,12.0,-79,12.3
2025-09-01T16:31:29.243514784+00:00,NodoTest,23.26,65.42,1007.0,16.0,-79,13.5
2025-09-01T16:32:29.372244489+00:00,NodoTest,23.3,65.62,1007.0,14.0,-80,10.8
2025-09-01T16:33:29.516552268+00:00,NodoTest,23.33,65.45,1007.0,18.0,-79,13.5
2025-09-01T16:34:29.586551436+00:00,NodoTest,23.34,65.59,1007.0,16.0,-81,13.5
2025-09-01T16:35:29.696605677+00:00,NodoTest,23.35,65.47,1007.0,16.0,-79,10.3
2025-09-01T16:36:29.807673234+00:00,NodoTest,23.31,65.46,1007.0,16.0,-78,13.5
2025-09-01T16:37:29.913458180+00:00,NodoTest,23.36,65.37,1007.0,16.0,-79,13.3
2025-09-01T16:38:30.105406070+00:00,NodoTest,23.33,65.43,1007.0,16.0,-78,13.5
2025-09-01T16:39:30.233145312+00:00,NodoTest,23.35,65.42,1007.0,12.0,-81,13.5
2025-09-01T16:40:30.348284924+00:00,NodoTest,23.36,65.25,1007.0,12.0,-82,13.5
2025-09-01T16:41:30.508658425+00:00,NodoTest,23.34,64.91,1007.0,18.0,-79,13.5
2025-09-01T16:42:30.615961760+00:00,NodoTest,23.38,64.81,1007.0,16.0,-79,13.0
