time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2026-02-08 00:00:05,Pasillo de Laboratorio,59.1,People,54.8,54.6,54.8,0.0,7.2,92.8,0.0,52.6,54.6,56.5,-98,10.8
2026-02-08 00:00:12,Main Lobby,50.9,Background Noise,40.4,40.4,40.9,0.0,99.9,0.1,0.0,40.2,40.3,40.5,-79,13.3
2026-02-08 00:01:08,Pasillo de Salones,56.4,Background Noise,49.5,49.5,50.9,0.0,99.9,0.1,0.0,40.3,50.4,52.1,-94,13.8
2026-02-08 00:01:12,Salón - Uma,61.2,Background Noise,56.2,56.2,55.9,0.0,97.1,2.9,0.0,53.6,55.9,58.2,-103,10.5
2026-02-08 00:03:32,Pasillo Administrativo,59.0,Background Noise,59.0,59.0,0.0,0.0,100.0,0.0,0.0,59.0,59.0,59.0,-106,8.8
2026-02-08 00:04:02,Salón - Extremo,52.9,Background Noise,45.6,45.6,0.0,0.0,100.0,0.0,0.0,40.1,40.5,50.5,-85,14.3
2026-02-08 00:05:05,Pasillo de Laboratorio,59.2,People,55.0,55.0,55.0,0.0,8.4,91.6,0.0,52.7,54.8,56.7,-98,12.5
2026-02-08 00:05:12,Main Lobby,56.1,Background Noise,45.4,45.4,0.0,0.0,100.0,0.0,0.0,40.0,40.2,50.6,-78,13.3
2026-02-08 00:06:08,Pasillo de Salones,55.0,Background Noise,49.6,49.6,0.0,0.0,100.0,0.0,0.0,40.3,50.4,52.2,-98,12.0
2026-02-08 00:08:32,Pasillo Administrativo,58.5,Background Noise,58.5,58.5,0.0,0.0,100.0,0.0,0.0,58.5,58.5,58.5,-113,1.8
2026-02-08 00:09:02,Salón - Extremo,52.6,Background Noise,46.4,46.4,0.0,0.0,100.0,0.0,0.0,40.1,40.7,50.7,-84,13.0
2026-02-08 00:10:06,Pasillo de Laboratorio,59.4,People,54.8,54.9,54.8,0.0,8.7,91.3,0.0,52.5,54.7,56.5,-100,11.8
2026-02-08 00:10:12,Main Lobby,51.4,Background Noise,42.5,42.5,0.0,0.0,100.0,0.0,0.0,40.1,40.4,40.9,-79,14.0
2026-02-08 00:11:08,Pasillo de Salones,55.1,Background Noise,49.5,49.5,0.0,0.0,100.0,0.0,0.0,40.3,50.3,52.1,-98,12.5
2026-02-08 00:11:12,Salón - Uma,61.4,Background Noise,56.2,56.3,55.7,0.0,97.7,2.3,0.0,53.5,55.8,58.3,-105,9.3
2026-02-08 00:13:32,Pasillo Administrativo,58.5,Background Noise,58.5,58.5,0.0,0.0,100.0,0.0,0.0,58.5,58.5,58.5,-110,4.3
2026-02-08 00:14:02,Salón - Extremo,52.5,Background Noise,45.8,45.8,0.0,0.0,100.0,0.0,0.0,40.1,40.5,50.6,-87,11.3
