time,deviceName,laeq_global_dB,dominant_class,dominant_pct,lafmax_dB,lafmax_class,LAeq_common,LAeq_impact,LAeq_rotarytool,LAeq_person,LAeq_vehicle,pct_common,pct_impact,pct_rotarytool,pct_person,pct_vehicle,L10_dB,L50_dB,L90_dB,rssi,snr
2026-05-31 00:00:05,Laboratorios Eléctrica Superior,15.582,Silence,0.0,16.304,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21,15.416,15.167,-94,14.0
2026-05-31 00:00:15,Laboratorios Civil Inferior,30.928,Silence,0.0,32.0,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.54,30.798,29.324,-111,6.0
2026-05-31 00:00:18,Laboratorios Eléctrica Centro,18.413,Silence,0.0,19.429,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,18.185,17.679,-98,12.0
2026-05-31 00:00:55,Pasillo Salones Civil,16.89,Silence,0.0,18.961,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.213,16.009,14.097,-97,11.8
2026-05-31 00:01:01,Lobby Civil,33.851,Silence,0.0,34.43,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.336,33.942,33.241,-113,3.8
2026-05-31 00:01:13,Laboratorios Civil Superior,35.347,Silence,0.0,36.495,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.214,35.32,33.736,-96,11.5
2026-05-31 00:02:02,Pasillo Decanato Civil,34.106,Silence,0.0,35.451,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.695,34.477,31.692,-94,10.8
2026-05-31 00:03:23,Laboratorios Eléctrica Inferior,14.767,Silence,0.0,15.524,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.205,14.675,14.28,-110,4.8
2026-05-31 00:03:41,Salón - Uma Civil,25.382,Silence,0.0,28.678,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.225,25.179,18.81,-93,10.5
2026-05-31 00:03:56,Pasillo Decanato Eléctrica,19.821,Silence,0.0,20.947,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.289,19.638,18.505,-113,-2.2
2026-05-31 00:04:09,Salón - Uma Eléctrica,43.742,Silence,0.0,44.337,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.223,43.732,43.173,-94,11.8
2026-05-31 00:04:38,Lobby Eléctrica,34.658,Silence,0.0,35.507,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.271,34.593,34.115,-115,0.2
2026-05-31 00:04:50,Salón - Extremo Civil,13.41,Silence,0.0,13.855,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.011,13.364,12.765,-90,12.0
2026-05-31 00:04:51,Pasillo Salones Eléctrica,27.537,Silence,0.0,28.442,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.465,27.443,26.511,-97,7.2
2026-05-31 00:04:51,Salón - Extremo Eléctrica,14.125,Silence,0.0,14.825,Silence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.854,14.078,13.627,-73,12.0
