time,deviceName,message_type,payload_type,encoding,event_code,event,flags_raw,transition,severity,measurement_calibration,transition_start,transition_end,utc_time_valid,measurement_valid,calibrated,backlog,coalesced,queue_overflow,event_time_unix_s,event_time_iso,event_age_s,event_time_basis,duration_s,duration_saturated,extreme_value,threshold_value,value_unit,extreme_voltage_v,threshold_voltage_v,extreme_frequency_hz,threshold_frequency_hz,sequence,sequence_lsb,occurrences,detail_fields_omitted,gatewayName,gatewayId,rssi,snr
2026-07-25 13:04:31,PrimerTest,power_quality_event,17.0,full,16.0,voltage_sag,13.0,start,2.0,provisional,True,False,True,True,False,False,False,False,1785002672.0,2026-07-25T18:04:32.000Z,,utc,0.0,False,100.1,108.0,V,100.1,108.0,,,15.0,,1.0,,GatewayELII,00005813d369a0ef,-105,7.2
2026-07-25 13:05:02,PrimerTest,power_quality_event,17.0,full,16.0,voltage_sag,14.0,end,2.0,provisional,False,True,True,True,False,False,False,False,1785002672.0,2026-07-25T18:04:32.000Z,,utc,0.38,False,94.2,108.0,V,94.2,108.0,,,15.0,,1.0,,GatewayELII,00005813d369a0ef,-96,7.8
2026-07-25 14:13:05,PrimerTest,power_quality_event,17.0,full,16.0,voltage_sag,13.0,start,2.0,provisional,True,False,True,True,False,False,False,False,1785006785.0,2026-07-25T19:13:05.000Z,,utc,0.0,False,106.2,108.0,V,106.2,108.0,,,16.0,,1.0,,GatewayELII,00005813d369a0ef,-91,10.5
2026-07-25 14:13:35,PrimerTest,power_quality_event,17.0,full,16.0,voltage_sag,14.0,end,2.0,provisional,False,True,True,True,False,False,False,False,1785006785.0,2026-07-25T19:13:05.000Z,,utc,0.25,False,104.5,108.0,V,104.5,108.0,,,16.0,,1.0,,GatewayELII,00005813d369a0ef,-94,9.5
