time,deviceName,message_type,payload_type,encoding,flags_raw,sequence,voltage_calibration,current_and_power_calibration,utc_time_valid,coverage_at_least_95_percent,ade_measurements_valid,voltage_calibrated,frequency_window_valid,current_calibrated,fundamental_measurement_valid,queued_or_backlogged,interval_end_unix_s,interval_end_iso,interval_end_uptime_s,interval_end_not_transmitted,coverage_permille,coverage_percent,voltage_rms_v,voltage_rms_min_v,voltage_rms_max_v,frequency_hz,frequency_min_hz,frequency_max_hz,current_rms_a,active_power_w,reactive_power_var,apparent_power_va,active_energy_wh,reactive_energy_varh,apparent_energy_vah,power_factor,voltage_thd_percent,voltage_thd_max_percent,current_thd_percent,current_thd_max_percent,temperature_c,event_count,worst_event_code,worst_event,gatewayName,gatewayId,rssi,snr
2026-07-25 00:09:59,PrimerTest,power_quality_summary,16.0,extended,23.0,38.0,provisional,provisional,True,True,True,False,True,False,False,False,1784956200.0,2026-07-25T05:10:00.000Z,,,1000.0,100.0,122.5,122.0,122.9,59.996,59.961,60.035,0.02,0,-2,2,0.0,-0.4,0.4,0.1026,1.09,2.07,37.95,39.27,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-96,9.8
2026-07-25 00:29:59,PrimerTest,power_quality_summary,16.0,extended,23.0,40.0,provisional,provisional,True,True,True,False,True,False,False,False,1784957400.0,2026-07-25T05:30:00.000Z,,,1000.0,100.0,122.4,122.0,122.7,60.003,59.952,60.051,0.02,0,-2,2,0.0,-0.4,0.4,0.1026,1.13,1.93,38.65,39.94,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,9.8
2026-07-25 00:39:59,PrimerTest,power_quality_summary,16.0,extended,23.0,41.0,provisional,provisional,True,True,True,False,True,False,False,False,1784958000.0,2026-07-25T05:40:00.000Z,,,1000.0,100.0,122.5,122.3,122.8,60.005,59.964,60.041,0.02,0,-2,2,0.0,-0.4,0.4,0.1023,1.15,1.7,39.04,40.54,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-91,9.2
2026-07-25 00:49:59,PrimerTest,power_quality_summary,16.0,extended,87.0,42.0,provisional,provisional,True,True,True,False,True,False,True,False,1784958600.0,2026-07-25T05:50:00.000Z,,,999.0,99.9,122.4,122.0,123.0,59.996,59.956,60.034,0.02,0,-2,2,0.0,-0.4,0.4,0.1026,1.14,2.34,38.22,40.56,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,9.5
2026-07-25 00:59:59,PrimerTest,power_quality_summary,16.0,extended,23.0,43.0,provisional,provisional,True,True,True,False,True,False,False,False,1784959200.0,2026-07-25T06:00:00.000Z,,,1000.0,100.0,122.3,122.0,122.6,60.005,59.964,60.038,0.02,0,-2,2,0.0,-0.4,0.4,0.1028,1.14,1.86,38.35,39.94,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-95,9.5
2026-07-25 01:09:59,PrimerTest,power_quality_summary,16.0,extended,23.0,44.0,provisional,provisional,True,True,True,False,True,False,False,False,1784959800.0,2026-07-25T06:10:00.000Z,,,999.0,99.9,122.4,122.1,122.8,60.0,59.952,60.04,0.02,0,-2,2,0.0,-0.4,0.4,0.1011,1.31,2.06,41.72,51.09,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-90,10.8
2026-07-25 01:19:59,PrimerTest,power_quality_summary,16.0,extended,87.0,45.0,provisional,provisional,True,True,True,False,True,False,True,False,1784960400.0,2026-07-25T06:20:00.000Z,,,1000.0,100.0,122.5,122.2,122.8,60.005,59.956,60.055,0.02,0,-2,2,0.0,-0.4,0.4,0.1022,1.21,1.73,38.83,42.63,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,9.8
2026-07-25 01:29:59,PrimerTest,power_quality_summary,16.0,extended,23.0,46.0,provisional,provisional,True,True,True,False,True,False,False,False,1784961000.0,2026-07-25T06:30:00.000Z,,,1000.0,100.0,122.6,122.3,123.0,60.003,59.959,60.043,0.02,0,-2,2,0.0,-0.4,0.4,0.1022,1.18,1.78,38.91,40.47,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-96,9.0
2026-07-25 01:39:59,PrimerTest,power_quality_summary,16.0,extended,87.0,47.0,provisional,provisional,True,True,True,False,True,False,True,False,1784961600.0,2026-07-25T06:40:00.000Z,,,1000.0,100.0,122.3,121.5,123.0,59.999,59.972,60.038,0.02,0,-2,2,0.0,-0.4,0.4,0.1024,1.2,2.56,39.77,42.15,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-101,8.5
2026-07-25 01:49:59,PrimerTest,power_quality_summary,16.0,extended,23.0,48.0,provisional,provisional,True,True,True,False,True,False,False,False,1784962200.0,2026-07-25T06:50:00.000Z,,,1000.0,100.0,121.9,121.5,122.2,60.007,59.967,60.05,0.02,0,-2,2,0.0,-0.4,0.4,0.1032,1.19,2.1,38.82,40.9,28,0.0,0.0,none,GatewayELII,00005813d369a0ef,-91,10.2
