time,deviceName,message_type,payload_type,encoding,flags_raw,sequence,voltage_calibration,current_and_power_calibration,utc_time_valid,coverage_at_least_95_percent,ade_measurements_valid,voltage_calibrated,frequency_window_valid,current_calibrated,fundamental_measurement_valid,queued_or_backlogged,interval_end_unix_s,interval_end_iso,interval_end_uptime_s,interval_end_not_transmitted,coverage_permille,coverage_percent,voltage_rms_v,voltage_rms_min_v,voltage_rms_max_v,frequency_hz,frequency_min_hz,frequency_max_hz,current_rms_a,active_power_w,reactive_power_var,apparent_power_va,active_energy_wh,reactive_energy_varh,apparent_energy_vah,power_factor,voltage_thd_percent,voltage_thd_max_percent,current_thd_percent,current_thd_max_percent,temperature_c,event_count,worst_event_code,worst_event,gatewayName,gatewayId,rssi,snr
2026-08-08 00:00:04,PrimerTest,power_quality_summary,16.0,extended,23.0,2053.0,provisional,provisional,True,True,True,False,True,False,False,False,1786165200.0,2026-08-08T05:00:00.000Z,,,1000.0,100.0,122.9,122.3,123.3,60.009,59.981,60.037,0.44,30,-5,54,5.0,-0.9,9.1,0.5525,1.31,3.02,145.48,148.99,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-96,9.0
2026-08-08 00:10:04,PrimerTest,power_quality_summary,16.0,extended,23.0,2054.0,provisional,provisional,True,True,True,False,True,False,False,False,1786165800.0,2026-08-08T05:10:00.000Z,,,1000.0,100.0,122.8,122.1,123.1,60.007,59.97,60.04,0.44,30,-6,54,5.0,-0.9,9.0,0.5558,1.3,2.87,144.03,149.45,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-94,9.5
2026-08-08 00:30:04,PrimerTest,power_quality_summary,16.0,extended,23.0,2056.0,provisional,provisional,True,True,True,False,True,False,False,False,1786167000.0,2026-08-08T05:30:00.000Z,,,1000.0,100.0,122.5,122.2,122.8,60.007,59.962,60.043,0.44,30,-5,54,5.0,-0.9,9.0,0.5558,1.33,2.11,144.23,148.24,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-97,9.2
2026-08-08 00:40:04,PrimerTest,power_quality_summary,16.0,extended,23.0,2057.0,provisional,provisional,True,True,True,False,True,False,False,False,1786167600.0,2026-08-08T05:40:00.000Z,,,1000.0,100.0,122.7,122.4,123.0,60.003,59.969,60.036,0.45,30,-5,55,5.0,-0.9,9.1,0.5528,1.34,2.06,145.43,148.68,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-96,8.8
2026-08-08 00:50:04,PrimerTest,power_quality_summary,16.0,extended,87.0,2058.0,provisional,provisional,True,True,True,False,True,False,True,False,1786168200.0,2026-08-08T05:50:00.000Z,,,1000.0,100.0,122.8,122.4,123.1,60.0,59.955,60.037,0.44,30,-5,54,5.0,-0.9,9.0,0.5551,1.32,2.05,144.56,148.32,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,9.2
2026-08-08 01:00:04,PrimerTest,power_quality_summary,16.0,extended,87.0,2059.0,provisional,provisional,True,True,True,False,True,False,True,False,1786168800.0,2026-08-08T06:00:00.000Z,,,1000.0,100.0,122.7,122.4,123.0,60.015,59.971,60.062,0.44,30,-6,54,5.0,-1.0,9.0,0.5533,1.48,2.08,144.58,148.99,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,10.2
2026-08-08 01:10:04,PrimerTest,power_quality_summary,16.0,extended,87.0,2060.0,provisional,provisional,True,True,True,False,True,False,True,False,1786169400.0,2026-08-08T06:10:00.000Z,,,999.0,99.9,122.7,122.3,123.1,59.994,59.959,60.033,0.45,30,-5,55,5.0,-0.9,9.2,0.548,1.5,2.79,147.62,155.54,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-96,9.5
2026-08-08 01:20:04,PrimerTest,power_quality_summary,16.0,extended,87.0,2061.0,provisional,provisional,True,True,True,False,True,False,True,False,1786170000.0,2026-08-08T06:20:00.000Z,,,1000.0,100.0,122.7,122.4,123.0,60.0,59.97,60.032,0.44,30,-5,54,5.0,-0.9,9.0,0.5548,1.34,1.91,144.56,148.32,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,7.8
2026-08-08 01:30:04,PrimerTest,power_quality_summary,16.0,extended,87.0,2062.0,provisional,provisional,True,True,True,False,True,False,True,False,1786170600.0,2026-08-08T06:30:00.000Z,,,1000.0,100.0,122.8,122.5,123.1,60.003,59.965,60.045,0.44,30,-5,54,5.0,-0.9,9.0,0.5535,1.38,1.88,145.23,148.64,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-96,10.0
2026-08-08 01:40:04,PrimerTest,power_quality_summary,16.0,extended,87.0,2063.0,provisional,provisional,True,True,True,False,True,False,True,False,1786171200.0,2026-08-08T06:40:00.000Z,,,1000.0,100.0,123.0,122.7,123.3,60.004,59.966,60.043,0.44,30,-5,54,5.0,-0.9,9.1,0.5547,1.38,2.03,144.81,148.38,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-97,9.0
