time,deviceName,message_type,payload_type,encoding,flags_raw,sequence,voltage_calibration,current_and_power_calibration,utc_time_valid,coverage_at_least_95_percent,ade_measurements_valid,voltage_calibrated,frequency_window_valid,current_calibrated,fundamental_measurement_valid,queued_or_backlogged,interval_end_unix_s,interval_end_iso,interval_end_uptime_s,interval_end_not_transmitted,coverage_permille,coverage_percent,voltage_rms_v,voltage_rms_min_v,voltage_rms_max_v,frequency_hz,frequency_min_hz,frequency_max_hz,current_rms_a,active_power_w,reactive_power_var,apparent_power_va,active_energy_wh,reactive_energy_varh,apparent_energy_vah,power_factor,voltage_thd_percent,voltage_thd_max_percent,current_thd_percent,current_thd_max_percent,temperature_c,event_count,worst_event_code,worst_event,gatewayName,gatewayId,rssi,snr
2026-07-30 06:10:01,PrimerTest,power_quality_summary,16.0,extended,87.0,794.0,provisional,provisional,True,True,True,False,True,False,True,False,1785409800.0,2026-07-30T11:10:00.000Z,,,1000.0,100.0,121.9,121.5,122.2,59.997,59.964,60.028,0.47,31,-5,57,5.1,-0.9,9.5,0.5419,1.37,1.87,150.7,162.69,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,10.5
2026-07-30 06:20:01,PrimerTest,power_quality_summary,16.0,extended,23.0,795.0,provisional,provisional,True,True,True,False,True,False,False,False,1785410400.0,2026-07-30T11:20:00.000Z,,,1000.0,100.0,121.5,121.1,122.0,60.002,59.973,60.058,0.51,35,-6,62,5.8,-1.1,10.3,0.5551,1.4,2.25,145.32,154.55,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-93,9.8
2026-07-30 06:30:01,PrimerTest,power_quality_summary,16.0,extended,23.0,796.0,provisional,provisional,True,True,True,False,True,False,False,False,1785411000.0,2026-07-30T11:30:00.000Z,,,1000.0,100.0,121.4,117.6,121.8,60.01,59.972,60.042,0.53,35,-7,63,5.9,-1.1,10.6,0.5581,1.44,9.28,144.11,159.95,27,0.0,0.0,none,GatewayFacilidadesDobleBanda07,5813d3fffe4e3660,-119,-7.5
2026-07-30 06:40:01,PrimerTest,power_quality_summary,16.0,extended,87.0,797.0,provisional,provisional,True,True,True,False,True,False,True,False,1785411600.0,2026-07-30T11:40:00.000Z,,,1000.0,100.0,121.3,120.6,121.9,60.003,59.966,60.039,0.52,35,-6,63,5.8,-1.1,10.5,0.5552,1.57,2.42,145.47,159.0,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-97,9.5
2026-07-30 06:50:01,PrimerTest,power_quality_summary,16.0,extended,23.0,798.0,provisional,provisional,True,True,True,False,True,False,False,False,1785412200.0,2026-07-30T11:50:00.000Z,,,1000.0,100.0,120.9,120.4,121.2,60.002,59.961,60.035,0.53,35,-7,63,5.9,-1.1,10.5,0.5577,1.49,2.38,144.42,154.84,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-93,8.0
2026-07-30 07:00:01,PrimerTest,power_quality_summary,16.0,extended,87.0,799.0,provisional,provisional,True,True,True,False,True,False,True,False,1785412800.0,2026-07-30T12:00:00.000Z,,,999.0,99.9,120.6,120.2,121.1,59.995,59.957,60.036,0.54,35,-7,64,5.9,-1.2,10.7,0.5486,1.62,2.04,146.87,166.03,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,9.0
2026-07-30 07:10:01,PrimerTest,power_quality_summary,16.0,extended,23.0,800.0,provisional,provisional,True,True,True,False,True,False,False,False,1785413400.0,2026-07-30T12:10:00.000Z,,,1000.0,100.0,120.6,119.9,121.1,59.997,59.961,60.046,0.52,35,-7,62,5.8,-1.1,10.4,0.5609,1.57,2.17,143.09,157.49,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-97,10.0
2026-07-30 07:20:06,PrimerTest,power_quality_summary,16.0,extended,23.0,801.0,provisional,provisional,True,True,True,False,True,False,False,False,1785414000.0,2026-07-30T12:20:00.000Z,,,1000.0,100.0,121.7,120.3,122.3,59.997,59.964,60.035,0.51,35,-7,62,5.9,-1.1,10.3,0.5705,1.39,2.16,138.92,152.18,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-95,9.5
2026-07-30 07:30:01,PrimerTest,power_quality_summary,16.0,extended,23.0,802.0,provisional,provisional,True,True,True,False,True,False,False,False,1785414600.0,2026-07-30T12:30:00.000Z,,,1000.0,100.0,122.0,121.6,122.4,60.01,59.974,60.032,0.51,35,-7,62,5.9,-1.1,10.3,0.569,1.28,1.92,139.32,155.08,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-95,7.5
2026-07-30 07:40:01,PrimerTest,power_quality_summary,16.0,extended,87.0,803.0,provisional,provisional,True,True,True,False,True,False,True,False,1785415200.0,2026-07-30T12:40:00.000Z,,,1000.0,100.0,121.7,121.0,122.2,60.014,59.972,60.047,0.5,35,-7,61,5.8,-1.1,10.2,0.5714,1.51,2.06,138.49,156.31,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-99,9.2
2026-07-30 07:50:01,PrimerTest,power_quality_summary,16.0,extended,23.0,804.0,provisional,provisional,True,True,True,False,True,False,False,False,1785415800.0,2026-07-30T12:50:00.000Z,,,1000.0,100.0,121.3,120.8,121.8,60.003,59.968,60.042,0.52,35,-7,63,5.9,-1.2,10.4,0.5643,1.67,2.46,140.21,160.09,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-96,9.0
2026-07-30 08:00:01,PrimerTest,power_quality_summary,16.0,extended,87.0,805.0,provisional,provisional,True,True,True,False,True,False,True,False,1785416400.0,2026-07-30T13:00:00.000Z,,,1000.0,100.0,120.8,120.2,121.4,60.001,59.97,60.041,0.52,35,-7,62,5.9,-1.1,10.3,0.5709,1.56,2.14,138.8,153.31,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-93,10.0
2026-07-30 08:10:01,PrimerTest,power_quality_summary,16.0,extended,23.0,806.0,provisional,provisional,True,True,True,False,True,False,False,False,1785417000.0,2026-07-30T13:10:00.000Z,,,1000.0,100.0,120.6,120.0,121.1,59.989,59.964,60.033,0.53,35,-7,63,5.8,-1.2,10.5,0.555,1.63,2.57,144.58,169.62,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-101,9.5
2026-07-30 08:30:01,PrimerTest,power_quality_summary,16.0,extended,87.0,808.0,provisional,provisional,True,True,True,False,True,False,True,False,1785418200.0,2026-07-30T13:30:00.000Z,,,1000.0,100.0,120.0,119.5,120.6,60.006,59.975,60.038,0.53,35,-7,63,5.9,-1.2,10.5,0.5587,1.52,2.07,143.45,162.82,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-101,9.8
2026-07-30 08:40:01,PrimerTest,power_quality_summary,16.0,extended,87.0,809.0,provisional,provisional,True,True,True,False,True,False,True,False,1785418800.0,2026-07-30T13:40:00.000Z,,,1000.0,100.0,119.6,119.2,120.1,60.006,59.966,60.043,0.53,35,-8,63,5.8,-1.3,10.5,0.5518,1.47,2.02,145.39,165.03,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-90,9.8
2026-07-30 08:50:01,PrimerTest,power_quality_summary,16.0,extended,23.0,810.0,provisional,provisional,True,True,True,False,True,False,False,False,1785419400.0,2026-07-30T13:50:00.000Z,,,1000.0,100.0,120.5,119.2,121.4,60.003,59.967,60.037,0.52,35,-7,63,5.9,-1.2,10.4,0.5647,1.45,2.09,141.42,157.91,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-95,7.0
2026-07-30 09:00:01,PrimerTest,power_quality_summary,16.0,extended,87.0,811.0,provisional,provisional,True,True,True,False,True,False,True,False,1785420000.0,2026-07-30T14:00:00.000Z,,,1000.0,100.0,120.9,120.4,121.4,60.004,59.967,60.039,0.54,35,-8,64,5.9,-1.3,10.7,0.5487,1.45,2.24,146.51,170.17,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-95,9.5
2026-07-30 09:10:01,PrimerTest,power_quality_summary,16.0,extended,23.0,812.0,provisional,provisional,True,True,True,False,True,False,False,False,1785420600.0,2026-07-30T14:10:00.000Z,,,1000.0,100.0,122.2,120.6,123.7,60.011,59.971,60.041,0.53,36,-7,64,5.9,-1.2,10.7,0.553,1.47,3.75,145.54,166.58,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-92,9.8
2026-07-30 09:20:01,PrimerTest,power_quality_summary,16.0,extended,87.0,813.0,provisional,provisional,True,True,True,False,True,False,True,False,1785421200.0,2026-07-30T14:20:00.000Z,,,1000.0,100.0,121.9,121.4,122.2,60.003,59.969,60.032,0.52,35,-7,63,5.8,-1.2,10.5,0.5533,1.44,2.08,145.07,167.26,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,9.5
2026-07-30 09:30:01,PrimerTest,power_quality_summary,16.0,extended,87.0,814.0,provisional,provisional,True,True,True,False,True,False,True,False,1785421800.0,2026-07-30T14:30:00.000Z,,,1000.0,100.0,121.8,121.4,122.2,60.002,59.976,60.028,0.52,35,-7,63,5.8,-1.2,10.5,0.5559,1.46,2.04,144.26,161.81,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-89,9.2
2026-07-30 09:40:01,PrimerTest,power_quality_summary,16.0,extended,23.0,815.0,provisional,provisional,True,True,True,False,True,False,False,False,1785422400.0,2026-07-30T14:40:00.000Z,,,1000.0,100.0,121.4,120.6,121.9,59.997,59.964,60.031,0.51,35,-7,62,5.8,-1.1,10.3,0.565,1.47,3.26,141.35,160.07,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-94,9.0
2026-07-30 09:50:01,PrimerTest,power_quality_summary,16.0,extended,87.0,816.0,provisional,provisional,True,True,True,False,True,False,True,False,1785423000.0,2026-07-30T14:50:00.000Z,,,1000.0,100.0,121.0,120.4,121.5,60.003,59.975,60.035,0.53,36,-8,64,5.9,-1.3,10.7,0.5538,1.51,2.08,144.53,167.84,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-93,10.2
2026-07-30 10:00:01,PrimerTest,power_quality_summary,16.0,extended,23.0,817.0,provisional,provisional,True,True,True,False,True,False,False,False,1785423600.0,2026-07-30T15:00:00.000Z,,,1000.0,100.0,120.8,120.4,121.2,60.0,59.964,60.038,0.52,35,-7,62,5.8,-1.1,10.4,0.5621,1.56,2.64,142.6,159.36,27,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,9.5
2026-07-30 10:10:01,PrimerTest,power_quality_summary,16.0,extended,23.0,818.0,provisional,provisional,True,True,True,False,True,False,False,False,1785424200.0,2026-07-30T15:10:00.000Z,,,1000.0,100.0,120.9,120.1,121.5,60.003,59.967,60.035,0.52,35,-7,63,5.8,-1.2,10.5,0.5544,1.62,2.73,144.95,163.56,26,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-91,10.0
2026-07-30 10:20:01,PrimerTest,power_quality_summary,16.0,extended,23.0,819.0,provisional,provisional,True,True,True,False,True,False,False,False,1785424800.0,2026-07-30T15:20:00.000Z,,,1000.0,100.0,121.0,120.5,121.6,59.997,59.962,60.04,0.53,36,-7,64,5.9,-1.2,10.6,0.5561,1.52,2.78,144.49,169.33,26,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-85,7.8
2026-07-30 10:30:01,PrimerTest,power_quality_summary,16.0,extended,87.0,820.0,provisional,provisional,True,True,True,False,True,False,True,False,1785425400.0,2026-07-30T15:30:00.000Z,,,1000.0,100.0,120.8,120.2,121.4,59.997,59.959,60.029,0.52,35,-7,62,5.8,-1.1,10.3,0.5631,1.56,2.1,142.13,158.07,26,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-89,10.0
2026-07-30 10:40:01,PrimerTest,power_quality_summary,16.0,extended,23.0,821.0,provisional,provisional,True,True,True,False,True,False,False,False,1785426000.0,2026-07-30T15:40:00.000Z,,,1000.0,100.0,120.6,120.1,121.0,59.992,59.954,60.027,0.52,35,-7,63,5.8,-1.2,10.4,0.5564,1.55,2.15,144.18,167.08,26,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-90,10.0
2026-07-30 10:50:01,PrimerTest,power_quality_summary,16.0,extended,87.0,822.0,provisional,provisional,True,True,True,False,True,False,True,False,1785426600.0,2026-07-30T15:50:00.000Z,,,1000.0,100.0,120.6,120.2,121.0,60.006,59.98,60.033,0.53,36,-7,63,5.9,-1.1,10.5,0.5642,1.51,2.2,142.11,166.37,26,0.0,0.0,none,GatewayELIIDobleBanda07,00005813d369a095,-90,9.8
