time,deviceName,message_type,payload_type,encoding,flags_raw,sequence,voltage_calibration,current_and_power_calibration,utc_time_valid,coverage_at_least_95_percent,ade_measurements_valid,voltage_calibrated,frequency_window_valid,current_calibrated,fundamental_measurement_valid,queued_or_backlogged,interval_end_unix_s,interval_end_iso,interval_end_uptime_s,interval_end_not_transmitted,coverage_permille,coverage_percent,voltage_rms_v,voltage_rms_min_v,voltage_rms_max_v,frequency_hz,frequency_min_hz,frequency_max_hz,current_rms_a,active_power_w,reactive_power_var,active_energy_wh,power_factor,temperature_c,event_count,worst_event_code,worst_event,gatewayName,gatewayId,rssi,snr
2026-07-23 17:20:01,PrimerTest,power_quality_summary,16.0,full,87.0,141.0,provisional,provisional,True,True,True,False,True,False,True,False,1784845200.0,2026-07-23T22:20:00.000Z,,,1000.0,100.0,123.10000000000001,122.5,123.4,59.998999999999995,59.968,60.036,0.49,34.0,-10.0,5.7,0.5691,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-90,8.2
2026-07-23 17:30:01,PrimerTest,power_quality_summary,16.0,full,87.0,142.0,provisional,provisional,True,True,True,False,True,False,True,False,1784845800.0,2026-07-23T22:30:00.000Z,,,1000.0,100.0,122.60000000000001,122.30000000000001,123.4,59.998999999999995,59.96,60.031,0.49,34.0,-10.0,5.7,0.566,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-103,4.8
2026-07-23 17:40:00,PrimerTest,power_quality_summary,16.0,full,87.0,143.0,provisional,provisional,True,True,True,False,True,False,True,False,1784846400.0,2026-07-23T22:40:00.000Z,,,1000.0,100.0,122.80000000000001,121.30000000000001,123.2,60.010999999999996,59.973,60.044,0.58,42.0,-12.0,6.9,0.5817,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-105,5.8
2026-07-23 17:50:01,PrimerTest,power_quality_summary,16.0,full,87.0,144.0,provisional,provisional,True,True,True,False,True,False,True,False,1784847000.0,2026-07-23T22:50:00.000Z,,,1000.0,100.0,122.60000000000001,122.10000000000001,123.2,60.031,59.959,60.048,0.55,39.0,-11.0,6.6000000000000005,0.5813,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-95,9.8
2026-07-23 18:00:01,PrimerTest,power_quality_summary,16.0,full,87.0,145.0,provisional,provisional,True,True,True,False,True,False,True,False,1784847600.0,2026-07-23T23:00:00.000Z,,,1000.0,100.0,122.7,122.30000000000001,123.10000000000001,60.003,59.97,60.034,0.44,28.0,-10.0,4.6000000000000005,0.5761,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,10.2
2026-07-23 18:10:01,PrimerTest,power_quality_summary,16.0,full,87.0,146.0,provisional,provisional,True,True,True,False,True,False,True,False,1784848200.0,2026-07-23T23:10:00.000Z,,,1000.0,100.0,122.9,122.4,123.4,59.995999999999995,59.957,60.038,0.14,10.0,-8.0,1.6,0.5579,27.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-95,10.2
2026-07-23 18:20:00,PrimerTest,power_quality_summary,16.0,full,87.0,147.0,provisional,provisional,True,True,True,False,True,False,True,False,1784848800.0,2026-07-23T23:20:00.000Z,,,999.0,99.9,123.30000000000001,122.9,123.60000000000001,59.995000000000005,59.959,60.039,0.14,10.0,-8.0,1.6,0.5597,27.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-95,8.8
2026-07-23 18:30:01,PrimerTest,power_quality_summary,16.0,full,87.0,148.0,provisional,provisional,True,True,True,False,True,False,True,False,1784849400.0,2026-07-23T23:30:00.000Z,,,1000.0,100.0,123.30000000000001,122.9,123.7,60.0,59.955,60.036,0.14,10.0,-8.0,1.6,0.5589,27.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-88,7.2
2026-07-23 18:40:01,PrimerTest,power_quality_summary,16.0,full,87.0,149.0,provisional,provisional,True,True,True,False,True,False,True,False,1784850000.0,2026-07-23T23:40:00.000Z,,,1000.0,100.0,123.30000000000001,123.0,123.60000000000001,60.010000000000005,59.968,60.039,0.14,9.0,-8.0,1.6,0.5559,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-90,10.0
2026-07-23 18:50:01,PrimerTest,power_quality_summary,16.0,full,87.0,150.0,provisional,provisional,True,True,True,False,True,False,True,False,1784850600.0,2026-07-23T23:50:00.000Z,,,1000.0,100.0,123.30000000000001,123.0,123.60000000000001,60.010999999999996,59.971000000000004,60.054,0.13,9.0,-8.0,1.5,0.5514,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-91,9.5
2026-07-23 19:10:01,PrimerTest,power_quality_summary,16.0,full,87.0,152.0,provisional,provisional,True,True,True,False,True,False,True,False,1784851800.0,2026-07-24T00:10:00.000Z,,,1000.0,100.0,123.60000000000001,123.10000000000001,123.9,60.006,59.948,60.035,0.13,9.0,-8.0,1.5,0.5503,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-95,9.2
2026-07-23 19:20:01,PrimerTest,power_quality_summary,16.0,full,87.0,153.0,provisional,provisional,True,True,True,False,True,False,True,False,1784852400.0,2026-07-24T00:20:00.000Z,,,1000.0,100.0,123.7,123.4,124.0,59.998999999999995,59.959,60.033,0.13,9.0,-8.0,1.5,0.5498,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-90,8.8
2026-07-23 19:30:01,PrimerTest,power_quality_summary,16.0,full,87.0,154.0,provisional,provisional,True,True,True,False,True,False,True,False,1784853000.0,2026-07-24T00:30:00.000Z,,,999.0,99.9,123.7,123.4,124.0,59.997,59.965,60.032,0.13,9.0,-8.0,1.5,0.5491,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-94,9.2
2026-07-23 19:40:01,PrimerTest,power_quality_summary,16.0,full,87.0,155.0,provisional,provisional,True,True,True,False,True,False,True,False,1784853600.0,2026-07-24T00:40:00.000Z,,,1000.0,100.0,124.10000000000001,123.60000000000001,124.4,59.998999999999995,59.972,60.033,0.13,9.0,-8.0,1.5,0.5496,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-105,8.2
2026-07-23 19:50:01,PrimerTest,power_quality_summary,16.0,full,87.0,156.0,provisional,provisional,True,True,True,False,True,False,True,False,1784854200.0,2026-07-24T00:50:00.000Z,,,1000.0,100.0,124.2,123.80000000000001,124.60000000000001,59.998000000000005,59.965,60.042,0.13,9.0,-8.0,1.5,0.5477,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-95,10.0
2026-07-23 20:00:01,PrimerTest,power_quality_summary,16.0,full,87.0,157.0,provisional,provisional,True,True,True,False,True,False,True,False,1784854800.0,2026-07-24T01:00:00.000Z,,,1000.0,100.0,124.2,123.80000000000001,124.60000000000001,60.004000000000005,59.968,60.054,0.13,9.0,-8.0,1.5,0.5493,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,9.5
2026-07-23 20:10:01,PrimerTest,power_quality_summary,16.0,full,87.0,158.0,provisional,provisional,True,True,True,False,True,False,True,False,1784855400.0,2026-07-24T01:10:00.000Z,,,1000.0,100.0,124.2,123.7,124.60000000000001,59.998999999999995,59.969,60.037,0.13,9.0,-8.0,1.5,0.5444,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-90,9.0
2026-07-23 20:20:01,PrimerTest,power_quality_summary,16.0,full,87.0,159.0,provisional,provisional,True,True,True,False,True,False,True,False,1784856000.0,2026-07-24T01:20:00.000Z,,,1000.0,100.0,124.4,124.0,124.7,60.006,59.964,60.052,0.13,9.0,-8.0,1.5,0.5447,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,9.0
2026-07-23 20:30:01,PrimerTest,power_quality_summary,16.0,full,87.0,160.0,provisional,provisional,True,True,True,False,True,False,True,False,1784856600.0,2026-07-24T01:30:00.000Z,,,1000.0,100.0,124.0,123.7,124.5,60.0,59.966,60.038,0.14,9.0,-8.0,1.5,0.5415,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-101,9.8
2026-07-23 20:40:01,PrimerTest,power_quality_summary,16.0,full,87.0,161.0,provisional,provisional,True,True,True,False,True,False,True,False,1784857200.0,2026-07-24T01:40:00.000Z,,,1000.0,100.0,124.0,123.7,124.30000000000001,60.001999999999995,59.961,60.038,0.14,9.0,-8.0,1.5,0.5353,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-99,8.8
2026-07-23 21:00:01,PrimerTest,power_quality_summary,16.0,full,87.0,163.0,provisional,provisional,True,True,True,False,True,False,True,False,1784858400.0,2026-07-24T02:00:00.000Z,,,1000.0,100.0,124.2,123.80000000000001,124.5,60.001000000000005,59.977000000000004,60.035,0.14,9.0,-8.0,1.5,0.5436,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,8.5
2026-07-23 21:10:01,PrimerTest,power_quality_summary,16.0,full,87.0,164.0,provisional,provisional,True,True,True,False,True,False,True,False,1784859000.0,2026-07-24T02:10:00.000Z,,,1000.0,100.0,124.10000000000001,123.80000000000001,124.5,59.998999999999995,59.957,60.032,0.14,9.0,-8.0,1.5,0.5438,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-94,9.2
2026-07-23 21:20:01,PrimerTest,power_quality_summary,16.0,full,87.0,165.0,provisional,provisional,True,True,True,False,True,False,True,False,1784859600.0,2026-07-24T02:20:00.000Z,,,1000.0,100.0,124.0,123.2,124.30000000000001,60.003,59.97,60.035,0.14,9.0,-8.0,1.5,0.5426,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-102,8.8
2026-07-23 21:30:01,PrimerTest,power_quality_summary,16.0,full,87.0,166.0,provisional,provisional,True,True,True,False,True,False,True,False,1784860200.0,2026-07-24T02:30:00.000Z,,,1000.0,100.0,123.9,123.60000000000001,124.2,60.004000000000005,59.972,60.033,0.14,9.0,-8.0,1.5,0.5439,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-91,10.5
2026-07-23 21:50:01,PrimerTest,power_quality_summary,16.0,full,87.0,168.0,provisional,provisional,True,True,True,False,True,False,True,False,1784861400.0,2026-07-24T02:50:00.000Z,,,1000.0,100.0,122.9,121.30000000000001,124.0,60.004000000000005,59.968,60.036,0.13,9.0,-8.0,1.5,0.5477,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-106,7.5
2026-07-23 22:00:01,PrimerTest,power_quality_summary,16.0,full,87.0,169.0,provisional,provisional,True,True,True,False,True,False,True,False,1784862000.0,2026-07-24T03:00:00.000Z,,,1000.0,100.0,121.80000000000001,121.2,122.4,60.0,59.967,60.032,0.14,9.0,-8.0,1.5,0.5539,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-96,8.5
2026-07-23 22:10:01,PrimerTest,power_quality_summary,16.0,full,87.0,170.0,provisional,provisional,True,True,True,False,True,False,True,False,1784862600.0,2026-07-24T03:10:00.000Z,,,1000.0,100.0,122.0,121.10000000000001,122.7,60.004000000000005,59.978,60.032,0.13,9.0,-8.0,1.5,0.5614,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,10.0
2026-07-23 22:20:01,PrimerTest,power_quality_summary,16.0,full,87.0,171.0,provisional,provisional,True,True,True,False,True,False,True,False,1784863200.0,2026-07-24T03:20:00.000Z,,,1000.0,100.0,122.60000000000001,122.30000000000001,122.9,60.004000000000005,59.965,60.032,0.13,9.0,-8.0,1.5,0.5595,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,9.8
2026-07-23 22:30:01,PrimerTest,power_quality_summary,16.0,full,87.0,172.0,provisional,provisional,True,True,True,False,True,False,True,False,1784863800.0,2026-07-24T03:30:00.000Z,,,1000.0,100.0,122.7,122.4,122.9,60.003,59.974000000000004,60.037,0.13,9.0,-8.0,1.5,0.5606,26.0,0.0,0.0,none,GatewayFacilidadesDobleBanda07,5813d3fffe4e3660,-109,6.8
2026-07-23 22:40:01,PrimerTest,power_quality_summary,16.0,full,87.0,173.0,provisional,provisional,True,True,True,False,True,False,True,False,1784864400.0,2026-07-24T03:40:00.000Z,,,1000.0,100.0,122.80000000000001,122.5,123.10000000000001,59.998999999999995,59.962,60.033,0.13,9.0,-8.0,1.5,0.5594,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-104,7.0
2026-07-23 22:50:01,PrimerTest,power_quality_summary,16.0,full,87.0,174.0,provisional,provisional,True,True,True,False,True,False,True,False,1784865000.0,2026-07-24T03:50:00.000Z,,,1000.0,100.0,123.0,122.7,123.2,60.004000000000005,59.969,60.034,0.13,9.0,-8.0,1.5,0.5586,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-93,8.8
2026-07-23 23:00:01,PrimerTest,power_quality_summary,16.0,full,87.0,175.0,provisional,provisional,True,True,True,False,True,False,True,False,1784865600.0,2026-07-24T04:00:00.000Z,,,1000.0,100.0,123.2,122.80000000000001,123.5,60.003,59.965,60.052,0.13,9.0,-8.0,1.5,0.5502,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-96,9.2
2026-07-23 23:10:01,PrimerTest,power_quality_summary,16.0,full,87.0,176.0,provisional,provisional,True,True,True,False,True,False,True,False,1784866200.0,2026-07-24T04:10:00.000Z,,,1000.0,100.0,123.30000000000001,123.0,123.7,59.994,59.967,60.027,0.13,9.0,-8.0,1.5,0.5561,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-96,10.5
2026-07-23 23:20:01,PrimerTest,power_quality_summary,16.0,full,87.0,177.0,provisional,provisional,True,True,True,False,True,False,True,False,1784866800.0,2026-07-24T04:20:00.000Z,,,1000.0,100.0,123.2,122.80000000000001,123.60000000000001,60.004999999999995,59.965,60.048,0.13,9.0,-8.0,1.5,0.5564,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-102,7.2
2026-07-23 23:30:01,PrimerTest,power_quality_summary,16.0,full,87.0,178.0,provisional,provisional,True,True,True,False,True,False,True,False,1784867400.0,2026-07-24T04:30:00.000Z,,,1000.0,100.0,123.2,122.9,123.60000000000001,59.997,59.964,60.024,0.13,9.0,-8.0,1.5,0.5572,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-95,9.5
2026-07-23 23:40:01,PrimerTest,power_quality_summary,16.0,full,87.0,179.0,provisional,provisional,True,True,True,False,True,False,True,False,1784868000.0,2026-07-24T04:40:00.000Z,,,1000.0,100.0,123.10000000000001,122.7,123.60000000000001,60.001999999999995,59.966,60.037,0.13,9.0,-8.0,1.5,0.5542,26.0,0.0,0.0,none,GatewayELII,00005813d369a0ef,-94,8.5
