time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-04-15 00:00:00,optaA,6.0,137.0,4086.0,44.78,65.16,1.42,183.0,-4.45
2026-04-15 00:00:01,optaA,5.0,134.0,4084.0,44.78,65.15,1.41,182.0,-4.45
2026-04-15 00:00:02,optaA,9.0,135.0,4085.0,44.78,65.15,1.41,182.0,-4.46
2026-04-15 00:00:03,optaA,5.0,135.0,4088.0,44.78,65.15,1.41,182.0,-4.45
2026-04-15 00:00:04,optaA,6.0,131.0,4079.0,44.78,65.15,1.42,183.0,-4.46
2026-04-15 00:00:05,optaA,6.0,136.0,4082.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:06,optaA,6.0,141.0,4086.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:07,optaA,3.0,137.0,4080.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:08,optaA,8.0,133.0,4079.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:09,optaA,6.0,135.0,4082.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:10,optaA,5.0,132.0,4078.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:11,optaA,6.0,139.0,4082.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:12,optaA,6.0,134.0,4081.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:13,optaA,5.0,133.0,4085.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:14,optaA,8.0,135.0,4085.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:15,optaA,9.0,134.0,4083.0,44.78,65.15,1.42,183.0,-4.46
2026-04-15 00:00:16,optaA,6.0,139.0,4087.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:00:17,optaA,7.0,133.0,4080.0,44.78,65.15,1.43,184.0,-4.45
2026-04-15 00:00:18,optaA,3.0,136.0,4080.0,44.78,65.15,1.43,184.0,-4.45
2026-04-15 00:00:19,optaA,6.0,134.0,4083.0,44.78,65.15,1.43,184.0,-4.46
2026-04-15 00:00:20,optaA,4.0,131.0,4081.0,44.78,65.15,1.43,184.0,-4.45
2026-04-15 00:00:21,optaA,6.0,137.0,4078.0,44.78,65.15,1.43,184.0,-4.45
2026-04-15 00:00:22,optaA,4.0,138.0,4083.0,44.78,65.15,1.43,184.0,-4.45
2026-04-15 00:00:23,optaA,7.0,135.0,4082.0,44.78,65.15,1.44,185.0,-4.45
2026-04-15 00:00:24,optaA,5.0,131.0,4083.0,44.78,65.15,1.44,185.0,-4.44
2026-04-15 00:00:25,optaA,4.0,134.0,4085.0,44.78,65.15,1.44,185.0,-4.45
2026-04-15 00:00:26,optaA,6.0,134.0,4084.0,44.78,65.15,1.44,185.0,-4.45
2026-04-15 00:00:27,optaA,6.0,135.0,4088.0,44.78,65.15,1.44,185.0,-4.45
2026-04-15 00:00:28,optaA,4.0,134.0,4083.0,44.78,65.15,1.44,185.0,-4.45
2026-04-15 00:00:29,optaA,4.0,134.0,4084.0,44.78,65.15,1.44,185.0,-4.45
2026-04-15 00:00:30,optaA,5.0,138.0,4080.0,44.79,65.13,1.41,182.0,-4.45
2026-04-15 00:00:31,optaA,9.0,134.0,4085.0,44.79,65.13,1.41,182.0,-4.46
2026-04-15 00:00:32,optaA,4.0,131.0,4088.0,44.79,65.13,1.41,182.0,-4.45
2026-04-15 00:00:33,optaA,7.0,137.0,4082.0,44.78,65.15,1.4,181.0,-4.45
2026-04-15 00:00:34,optaA,7.0,137.0,4086.0,44.78,65.15,1.4,181.0,-4.45
2026-04-15 00:00:35,optaA,6.0,133.0,4082.0,44.78,65.15,1.4,181.0,-4.45
2026-04-15 00:00:36,optaA,5.0,132.0,4084.0,44.79,65.13,1.41,182.0,-4.45
2026-04-15 00:00:37,optaA,7.0,134.0,4088.0,44.79,65.13,1.41,182.0,-4.45
2026-04-15 00:00:38,optaA,4.0,132.0,4082.0,44.79,65.13,1.41,182.0,-4.45
2026-04-15 00:00:39,optaA,4.0,138.0,4086.0,44.78,65.16,1.41,182.0,-4.44
2026-04-15 00:00:40,optaA,3.0,136.0,4084.0,44.78,65.16,1.41,182.0,-4.44
2026-04-15 00:00:41,optaA,6.0,135.0,4084.0,44.78,65.16,1.41,182.0,-4.45
2026-04-15 00:00:42,optaA,8.0,137.0,4082.0,44.79,65.13,1.4,181.0,-4.45
2026-04-15 00:00:43,optaA,4.0,135.0,4080.0,44.79,65.13,1.4,181.0,-4.44
2026-04-15 00:00:44,optaA,4.0,133.0,4087.0,44.79,65.13,1.4,181.0,-4.44
2026-04-15 00:00:45,optaA,6.0,134.0,4084.0,44.78,65.16,1.42,183.0,-4.46
2026-04-15 00:00:46,optaA,5.0,135.0,4084.0,44.78,65.16,1.42,183.0,-4.45
2026-04-15 00:00:47,optaA,6.0,140.0,4081.0,44.78,65.16,1.42,183.0,-4.46
2026-04-15 00:00:48,optaA,7.0,136.0,4084.0,44.78,65.16,1.41,182.0,-4.45
2026-04-15 00:00:49,optaA,8.0,134.0,4082.0,44.78,65.16,1.41,182.0,-4.46
2026-04-15 00:00:50,optaA,6.0,137.0,4081.0,44.78,65.16,1.41,182.0,-4.45
2026-04-15 00:00:51,optaA,7.0,136.0,4087.0,44.78,65.16,1.41,182.0,-4.45
2026-04-15 00:00:52,optaA,7.0,130.0,4085.0,44.78,65.15,1.39,180.0,-4.46
2026-04-15 00:00:53,optaA,7.0,139.0,4086.0,44.78,65.15,1.39,180.0,-4.45
2026-04-15 00:00:54,optaA,8.0,139.0,4080.0,44.78,65.15,1.39,180.0,-4.45
2026-04-15 00:00:55,optaA,6.0,136.0,4086.0,44.78,65.15,1.39,180.0,-4.45
2026-04-15 00:00:56,optaA,5.0,138.0,4079.0,44.78,65.15,1.39,180.0,-4.45
2026-04-15 00:00:57,optaA,8.0,134.0,4084.0,44.78,65.15,1.39,180.0,-4.46
2026-04-15 00:00:58,optaA,6.0,137.0,4082.0,44.78,65.15,1.4,181.0,-4.45
2026-04-15 00:00:59,optaA,7.0,135.0,4082.0,44.78,65.15,1.4,181.0,-4.46
2026-04-15 00:01:00,optaA,7.0,137.0,4082.0,44.78,65.15,1.4,181.0,-4.46
2026-04-15 00:01:01,optaA,4.0,137.0,4085.0,44.78,65.15,1.38,179.0,-4.44
2026-04-15 00:01:02,optaA,4.0,131.0,4085.0,44.78,65.15,1.38,179.0,-4.45
2026-04-15 00:01:03,optaA,4.0,134.0,4082.0,44.78,65.15,1.38,179.0,-4.45
2026-04-15 00:01:04,optaA,6.0,135.0,4087.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:01:05,optaA,6.0,135.0,4084.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:01:06,optaA,6.0,133.0,4081.0,44.78,65.15,1.42,183.0,-4.45
2026-04-15 00:01:07,optaA,7.0,131.0,4084.0,44.78,65.15,1.42,184.0,-4.44
2026-04-15 00:01:08,optaA,3.0,135.0,4086.0,44.78,65.15,1.42,184.0,-4.44
2026-04-15 00:01:09,optaA,8.0,133.0,4082.0,44.78,65.15,1.42,184.0,-4.45
2026-04-15 00:01:10,optaA,8.0,139.0,4084.0,44.78,65.15,1.42,184.0,-4.46
2026-04-15 00:01:11,optaA,2.0,135.0,4080.0,44.78,65.15,1.41,182.0,-4.44
2026-04-15 00:01:12,optaA,8.0,135.0,4088.0,44.78,65.15,1.41,182.0,-4.46
2026-04-15 00:01:13,optaA,6.0,134.0,4084.0,44.78,65.15,1.41,182.0,-4.45
2026-04-15 00:01:14,optaA,5.0,131.0,4081.0,44.78,65.15,1.43,184.0,-4.45
2026-04-15 00:01:15,optaA,4.0,131.0,4082.0,44.78,65.15,1.43,184.0,-4.44
2026-04-15 00:01:16,optaA,4.0,133.0,4085.0,44.78,65.15,1.43,184.0,-4.44
2026-04-15 00:01:18,optaA,7.0,135.0,4084.0,44.78,65.15,1.41,182.0,-4.45
2026-04-15 00:01:18,optaA,7.0,132.0,4082.0,44.78,65.15,1.41,182.0,-4.45
2026-04-15 00:01:19,optaA,5.0,135.0,4085.0,44.78,65.15,1.41,182.0,-4.44
2026-04-15 00:01:20,optaA,5.0,132.0,4081.0,44.79,65.13,1.43,184.0,-4.45
2026-04-15 00:01:21,optaA,4.0,136.0,4085.0,44.79,65.13,1.43,184.0,-4.45
