time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-03-29 00:00:00,optaA,4.0,136.0,4083.0,45.59,75.17,0.91,106.0,-4.44
2026-03-29 00:00:01,optaA,6.0,135.0,4076.0,45.59,75.17,0.91,106.0,-4.45
2026-03-29 00:00:02,optaA,7.0,138.0,4080.0,45.6,75.15,0.91,106.0,-4.46
2026-03-29 00:00:03,optaA,7.0,138.0,4078.0,45.6,75.15,0.91,106.0,-4.45
2026-03-29 00:00:04,optaA,10.0,138.0,4078.0,45.6,75.15,0.91,106.0,-4.46
2026-03-29 00:00:05,optaA,6.0,142.0,4081.0,45.59,75.18,0.94,108.0,-4.46
2026-03-29 00:00:06,optaA,6.0,136.0,4078.0,45.59,75.18,0.94,108.0,-4.45
2026-03-29 00:00:07,optaA,6.0,135.0,4080.0,45.59,75.18,0.94,108.0,-4.46
2026-03-29 00:00:08,optaA,7.0,136.0,4083.0,45.59,75.18,0.93,108.0,-4.45
2026-03-29 00:00:09,optaA,8.0,135.0,4080.0,45.59,75.18,0.93,108.0,-4.46
2026-03-29 00:00:10,optaA,5.0,139.0,4083.0,45.59,75.18,0.93,108.0,-4.45
2026-03-29 00:00:11,optaA,8.0,135.0,4081.0,45.59,75.18,0.95,109.0,-4.46
2026-03-29 00:00:12,optaA,9.0,136.0,4083.0,45.59,75.18,0.95,109.0,-4.46
2026-03-29 00:00:13,optaA,6.0,136.0,4085.0,45.59,75.18,0.95,109.0,-4.45
2026-03-29 00:00:14,optaA,6.0,133.0,4081.0,45.59,75.18,0.95,110.0,-4.45
2026-03-29 00:00:15,optaA,8.0,135.0,4079.0,45.59,75.18,0.95,110.0,-4.45
2026-03-29 00:00:16,optaA,6.0,139.0,4078.0,45.59,75.18,0.95,110.0,-4.45
2026-03-29 00:00:17,optaA,8.0,135.0,4081.0,45.59,75.18,0.93,107.0,-4.45
2026-03-29 00:00:18,optaA,5.0,137.0,4079.0,45.59,75.18,0.93,107.0,-4.45
2026-03-29 00:00:19,optaA,6.0,134.0,4077.0,45.59,75.18,0.93,107.0,-4.45
2026-03-29 00:00:20,optaA,7.0,136.0,4078.0,45.59,75.18,0.93,107.0,-4.46
2026-03-29 00:00:21,optaA,9.0,136.0,4080.0,45.59,75.18,0.94,108.0,-4.46
2026-03-29 00:00:22,optaA,8.0,135.0,4080.0,45.59,75.18,0.94,108.0,-4.46
2026-03-29 00:00:23,optaA,5.0,134.0,4080.0,45.59,75.18,0.94,108.0,-4.45
2026-03-29 00:00:24,optaA,6.0,136.0,4081.0,45.59,75.18,0.93,107.0,-4.45
2026-03-29 00:00:25,optaA,7.0,139.0,4083.0,45.59,75.18,0.93,107.0,-4.45
2026-03-29 00:00:26,optaA,6.0,134.0,4082.0,45.59,75.18,0.93,107.0,-4.45
