time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-03-28 00:00:00,optaA,9.0,133.0,4091.0,45.28,67.17,1.35,174.0,-4.46
2026-03-28 00:00:01,optaA,4.0,136.0,4094.0,45.28,67.17,1.35,174.0,-4.44
2026-03-28 00:00:02,optaA,5.0,136.0,4098.0,45.28,67.16,1.35,173.0,-4.45
2026-03-28 00:00:03,optaA,6.0,129.0,4099.0,45.28,67.16,1.35,173.0,-4.45
2026-03-28 00:00:04,optaA,5.0,136.0,4098.0,45.28,67.16,1.35,173.0,-4.45
2026-03-28 00:00:05,optaA,7.0,135.0,4098.0,45.28,67.16,1.35,173.0,-4.45
2026-03-28 00:00:06,optaA,6.0,129.0,4098.0,45.28,67.16,1.33,172.0,-4.45
2026-03-28 00:00:07,optaA,6.0,140.0,4101.0,45.28,67.16,1.33,172.0,-4.45
2026-03-28 00:00:08,optaA,6.0,134.0,4095.0,45.28,67.16,1.33,172.0,-4.45
2026-03-28 00:00:09,optaA,7.0,136.0,4094.0,45.28,67.16,1.37,175.0,-4.46
2026-03-28 00:00:10,optaA,4.0,134.0,4098.0,45.28,67.16,1.37,175.0,-4.45
2026-03-28 00:00:11,optaA,6.0,137.0,4102.0,45.28,67.16,1.37,175.0,-4.45
2026-03-28 00:00:12,optaA,6.0,131.0,4098.0,45.28,67.16,1.35,174.0,-4.45
2026-03-28 00:00:13,optaA,6.0,132.0,4099.0,45.28,67.16,1.35,174.0,-4.45
2026-03-28 00:00:14,optaA,5.0,135.0,4094.0,45.28,67.16,1.35,174.0,-4.45
2026-03-28 00:00:15,optaA,4.0,133.0,4098.0,45.27,67.18,1.33,172.0,-4.45
2026-03-28 00:00:16,optaA,8.0,134.0,4095.0,45.27,67.18,1.33,172.0,-4.46
2026-03-28 00:00:17,optaA,7.0,136.0,4103.0,45.27,67.18,1.33,172.0,-4.45
2026-03-28 00:00:18,optaA,6.0,136.0,4097.0,45.27,67.18,1.31,169.0,-4.45
2026-03-28 00:00:19,optaA,7.0,136.0,4089.0,45.27,67.18,1.31,169.0,-4.46
2026-03-28 00:00:20,optaA,7.0,130.0,4100.0,45.27,67.18,1.31,169.0,-4.45
2026-03-28 00:00:21,optaA,7.0,131.0,4101.0,45.28,67.15,1.35,173.0,-4.45
2026-03-28 00:00:22,optaA,7.0,134.0,4100.0,45.28,67.15,1.35,173.0,-4.46
2026-03-28 00:00:23,optaA,4.0,134.0,4098.0,45.28,67.15,1.35,173.0,-4.45
2026-03-28 00:00:24,optaA,7.0,132.0,4101.0,45.27,67.17,1.35,173.0,-4.45
2026-03-28 00:00:25,optaA,6.0,133.0,4098.0,45.27,67.17,1.35,173.0,-4.46
2026-03-28 00:00:26,optaA,3.0,134.0,4097.0,45.27,67.17,1.35,173.0,-4.44
2026-03-28 00:00:27,optaA,5.0,132.0,4097.0,45.27,67.17,1.35,173.0,-4.45
2026-03-28 00:00:28,optaA,5.0,134.0,4099.0,45.27,67.17,1.36,174.0,-4.45
2026-03-28 00:00:29,optaA,6.0,131.0,4101.0,45.27,67.17,1.36,174.0,-4.45
2026-03-28 00:00:30,optaA,6.0,132.0,4094.0,45.27,67.17,1.36,174.0,-4.45
2026-03-28 00:00:31,optaA,7.0,134.0,4102.0,45.27,67.17,1.35,174.0,-4.45
