time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-03-18 00:00:00,optaA,9.0,135.0,4091.0,44.5,66.14,2.3,232.0,-4.46
2026-03-18 00:00:01,optaA,3.0,137.0,4094.0,44.5,66.14,2.3,232.0,-4.45
2026-03-18 00:00:02,optaA,11.0,135.0,4097.0,44.5,66.14,2.29,231.0,-4.47
2026-03-18 00:00:03,optaA,7.0,130.0,4094.0,44.5,66.14,2.29,231.0,-4.45
2026-03-18 00:00:04,optaA,4.0,136.0,4095.0,44.5,66.14,2.29,231.0,-4.45
2026-03-18 00:00:05,optaA,7.0,135.0,4096.0,44.48,66.17,2.28,230.0,-4.46
2026-03-18 00:00:06,optaA,7.0,132.0,4094.0,44.48,66.17,2.28,230.0,-4.45
2026-03-18 00:00:07,optaA,8.0,134.0,4100.0,44.48,66.17,2.28,230.0,-4.46
2026-03-18 00:00:08,optaA,4.0,136.0,4090.0,44.5,66.14,2.26,229.0,-4.45
2026-03-18 00:00:09,optaA,7.0,133.0,4096.0,44.5,66.14,2.26,229.0,-4.45
2026-03-18 00:00:10,optaA,4.0,132.0,4094.0,44.5,66.14,2.26,229.0,-4.45
2026-03-18 00:00:11,optaA,6.0,129.0,4094.0,44.5,66.15,2.27,230.0,-4.45
2026-03-18 00:00:12,optaA,4.0,135.0,4097.0,44.5,66.15,2.27,230.0,-4.45
2026-03-18 00:00:13,optaA,6.0,134.0,4095.0,44.5,66.15,2.27,230.0,-4.44
2026-03-18 00:00:14,optaA,8.0,135.0,4097.0,44.5,66.15,2.26,229.0,-4.46
