time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-03-21 00:00:00,optaA,3.0,134.0,4094.0,42.77,69.16,2.29,230.0,-4.44
2026-03-21 00:00:01,optaA,6.0,136.0,4092.0,42.77,69.16,2.29,230.0,-4.45
2026-03-21 00:00:02,optaA,5.0,134.0,4092.0,42.77,69.16,2.29,230.0,-4.44
2026-03-21 00:00:03,optaA,5.0,135.0,4088.0,42.77,69.16,2.26,228.0,-4.45
2026-03-21 00:00:04,optaA,4.0,136.0,4094.0,42.77,69.16,2.26,228.0,-4.45
2026-03-21 00:00:05,optaA,5.0,137.0,4098.0,42.77,69.16,2.26,228.0,-4.45
2026-03-21 00:00:06,optaA,6.0,134.0,4086.0,42.77,69.16,2.25,228.0,-4.45
2026-03-21 00:00:07,optaA,8.0,136.0,4097.0,42.77,69.16,2.25,228.0,-4.45
2026-03-21 00:00:08,optaA,5.0,133.0,4095.0,42.77,69.16,2.25,228.0,-4.44
2026-03-21 00:00:09,optaA,4.0,137.0,4091.0,42.77,69.16,2.21,225.0,-4.44
2026-03-21 00:00:10,optaA,10.0,135.0,4091.0,42.77,69.16,2.21,225.0,-4.46
2026-03-21 00:00:11,optaA,9.0,135.0,4096.0,42.77,69.16,2.21,225.0,-4.46
2026-03-21 00:00:12,optaA,6.0,143.0,4094.0,42.77,69.16,2.21,226.0,-4.46
2026-03-21 00:00:13,optaA,6.0,132.0,4098.0,42.77,69.16,2.21,226.0,-4.45
2026-03-21 00:00:14,optaA,3.0,134.0,4092.0,42.77,69.16,2.21,226.0,-4.44
2026-03-21 00:00:15,optaA,7.0,133.0,4099.0,42.77,69.16,2.21,226.0,-4.45
2026-03-21 00:00:16,optaA,5.0,131.0,4094.0,42.77,69.16,2.2,225.0,-4.45
2026-03-21 00:00:17,optaA,5.0,134.0,4095.0,42.77,69.16,2.2,225.0,-4.45
2026-03-21 00:00:18,optaA,4.0,136.0,4090.0,42.77,69.16,2.2,225.0,-4.44
2026-03-21 00:00:19,optaA,8.0,133.0,4089.0,42.77,69.16,2.16,223.0,-4.45
2026-03-21 00:00:20,optaA,8.0,137.0,4095.0,42.77,69.16,2.16,223.0,-4.45
2026-03-21 00:00:21,optaA,3.0,141.0,4092.0,42.77,69.16,2.16,223.0,-4.45
2026-03-21 00:00:22,optaA,5.0,134.0,4092.0,42.77,69.16,2.15,222.0,-4.45
2026-03-21 00:00:23,optaA,4.0,132.0,4094.0,42.77,69.16,2.15,222.0,-4.44
