time,deviceName,latitude,longitude,battery_V,hour,minute,second,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr
2026-03-20 17:15:24,Alcance,9.024524688720703,-79.53470611572266,3.959,22.0,29.0,38.0,GatewayELII,-101,10.8,GatewayFacilidades,-106,7.8,GatewayTTN,,,GatewayTTN2,-33,9.5
2026-03-20 17:16:06,Alcance,9.024821281433105,-79.53457641601562,3.959,22.0,30.0,16.0,GatewayELII,-105,10.5,GatewayFacilidades,-110,5.0,GatewayTTN,,,GatewayTTN2,,
2026-03-20 17:16:41,Alcance,9.024603843688965,-79.53456115722656,3.964,22.0,30.0,54.0,GatewayELII,-101,12.0,GatewayFacilidades,-107,8.5,GatewayTTN,,,GatewayTTN2,-35,9.5
2026-03-20 17:17:19,Alcance,9.024620056152344,-79.53446960449219,3.964,22.0,31.0,32.0,GatewayELII,-102,11.2,GatewayFacilidades,-106,9.0,GatewayTTN,,,GatewayTTN2,-33,10.5
2026-03-20 17:17:55,Alcance,9.024642944335938,-79.53462219238281,3.959,22.0,32.0,8.0,GatewayELII,-104,11.8,GatewayFacilidades,-107,8.0,GatewayTTN,,,GatewayTTN2,-33,10.5
2026-03-20 17:18:32,Alcance,9.024664878845215,-79.53448486328125,3.949,22.0,32.0,45.0,GatewayELII,-103,11.5,GatewayFacilidades,-107,7.3,GatewayTTN,,,GatewayTTN2,-31,9.2
2026-03-20 17:19:09,Alcance,9.02463150024414,-79.53455352783203,3.964,22.0,33.0,22.0,GatewayELII,-100,12.8,GatewayFacilidades,-108,7.0,GatewayTTN,,,GatewayTTN2,-33,11.0
2026-03-20 17:19:47,Alcance,9.024798393249512,-79.53459930419922,3.949,22.0,34.0,0.0,GatewayELII,-103,11.5,GatewayFacilidades,-114,0.5,GatewayTTN,,,GatewayTTN2,-33,11.0
2026-03-20 17:20:24,Alcance,9.024698257446289,-79.53450012207031,3.949,22.0,34.0,37.0,GatewayELII,-101,10.5,GatewayFacilidades,-103,9.0,GatewayTTN,,,GatewayTTN2,-33,10.2
2026-03-20 17:21:10,Alcance,9.024685859680176,-79.53467559814453,3.949,22.0,35.0,23.0,GatewayELII,-103,11.8,GatewayFacilidades,-105,9.0,GatewayTTN,,,GatewayTTN2,-35,9.5
2026-03-20 17:21:48,Alcance,9.02470588684082,-79.53461456298828,3.949,22.0,36.0,1.0,GatewayELII,-101,12.2,GatewayFacilidades,-107,7.8,GatewayTTN,,,GatewayTTN2,-30,8.8
2026-03-20 17:22:23,Alcance,9.024538040161133,-79.5345458984375,3.949,22.0,36.0,36.0,GatewayELII,-104,9.8,GatewayFacilidades,-104,9.0,GatewayTTN,,,GatewayTTN2,-33,9.8
2026-03-20 17:23:00,Alcance,9.024651527404785,-79.5345458984375,3.949,22.0,37.0,13.0,GatewayELII,-103,11.8,GatewayFacilidades,-113,1.3,GatewayTTN,,,GatewayTTN2,-31,9.0
2026-03-20 17:23:41,Alcance,9.024730682373047,-79.5344467163086,3.949,22.0,37.0,50.0,GatewayELII,-113,4.2,GatewayFacilidades,-108,6.8,GatewayTTN,,,GatewayTTN2,-33,9.5
2026-03-20 17:24:14,Alcance,9.024772644042969,-79.53451538085938,3.949,22.0,38.0,27.0,GatewayELII,-116,1.2,GatewayFacilidades,-107,8.0,GatewayTTN,,,GatewayTTN2,-41,9.2
2026-03-20 17:24:54,Alcance,9.024572372436523,-79.53475189208984,3.964,22.0,39.0,7.0,GatewayELII,-101,12.0,GatewayFacilidades,-115,-0.5,GatewayTTN,,,GatewayTTN2,-32,9.5
2026-03-20 17:29:35,Alcance,9.024083137512207,-79.53426361083984,3.945,22.0,43.0,48.0,GatewayELII,,,GatewayFacilidades,-87,13.8,GatewayTTN,,,GatewayTTN2,-91,9.2
2026-03-20 17:30:10,Alcance,9.024125099182129,-79.53433990478516,3.949,22.0,44.0,23.0,GatewayELII,,,GatewayFacilidades,-98,11.8,GatewayTTN,,,GatewayTTN2,-87,9.2
2026-03-20 17:30:48,Alcance,9.02385425567627,-79.5343246459961,3.949,22.0,45.0,1.0,GatewayELII,,,GatewayFacilidades,-90,12.8,GatewayTTN,,,GatewayTTN2,-90,9.2
2026-03-20 17:31:26,Alcance,9.02344036102295,-79.53390502929688,3.945,22.0,45.0,39.0,GatewayELII,,,GatewayFacilidades,-98,12.0,GatewayTTN,,,GatewayTTN2,-87,10.0
