time,deviceName,latitude,longitude,altitude_m,hdop,sats,battery_V,hour,minute,second,gw_count,min_distance_m,max_distance_m,max_rssi,max_snr,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr
2026-04-23 07:44:33,Alcance,9.027328491210938,-79.52249145507812,155.0,0.1,10.0,3.925,12.0,44.0,33.0,2,1151.8,1328.2,-106.0,4.0,GatewayELII,-106,-3.0,GatewayFacilidades,-111,4.0,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:45:04,Alcance,9.027336120605469,-79.52249908447266,154.0,0.1,9.0,3.925,12.0,45.0,3.0,2,1151.4,1327.6,-110.0,5.3,GatewayELII,-114,-0.8,GatewayFacilidades,-110,5.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:45:34,Alcance,9.027338981628418,-79.52249145507812,153.0,0.1,10.0,3.915,12.0,45.0,33.0,2,1152.2,1328.5,-109.0,7.0,GatewayELII,-113,2.8,GatewayFacilidades,-109,7.0,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:46:04,Alcance,9.027339935302734,-79.52249145507812,153.0,0.1,10.0,3.925,12.0,46.0,3.0,2,1152.3,1328.6,-107.0,5.3,GatewayELII,-107,-1.0,GatewayFacilidades,-110,5.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:46:34,Alcance,9.027341842651367,-79.52249145507812,153.0,0.1,9.0,3.925,12.0,46.0,33.0,2,1152.4,1328.6,-110.0,5.3,GatewayELII,-114,-1.2,GatewayFacilidades,-110,5.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:47:04,Alcance,9.027350425720215,-79.52249145507812,152.0,0.1,10.0,3.92,12.0,47.0,3.0,2,1152.7,1328.8,-109.0,3.5,GatewayELII,-109,1.2,GatewayFacilidades,-111,3.5,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:47:34,Alcance,9.027356147766113,-79.5224838256836,152.0,0.1,10.0,3.925,12.0,47.0,33.0,3,1153.7,1329.8,-108.0,4.3,GatewayELII,-108,2.8,GatewayFacilidades,-111,4.3,GatewayEdificio3,-113,2.5,GatewayOficina,,
2026-04-23 07:48:04,Alcance,9.027358055114746,-79.5224838256836,151.0,0.1,10.0,3.915,12.0,48.0,3.0,2,1153.8,1329.8,-109.0,6.8,GatewayELII,-111,4.2,GatewayFacilidades,-109,6.8,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:48:34,Alcance,9.027353286743164,-79.5224838256836,151.0,0.1,10.0,3.925,12.0,48.0,33.0,2,1153.6,1329.7,-111.0,4.5,GatewayELII,-111,4.5,GatewayFacilidades,-111,4.0,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:49:04,Alcance,9.027350425720215,-79.52249145507812,151.0,0.1,10.0,3.92,12.0,49.0,3.0,2,1152.7,1329.1,-110.0,4.8,GatewayELII,-111,,GatewayFacilidades,-110,4.8,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:49:34,Alcance,9.027338981628418,-79.52249145507812,153.0,0.1,10.0,3.915,12.0,49.0,33.0,2,1152.2,1225.2,-109.0,7.3,GatewayELII,,,GatewayFacilidades,-109,7.3,GatewayEdificio3,-119,-5.0,GatewayOficina,,
2026-04-23 07:50:04,Alcance,9.027335166931152,-79.5224838256836,153.0,0.1,10.0,3.915,12.0,50.0,3.0,2,1152.9,1329.5,-110.0,5.3,GatewayELII,-113,-1.8,GatewayFacilidades,-110,5.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:50:34,Alcance,9.02733325958252,-79.5224838256836,153.0,0.1,10.0,3.925,12.0,50.0,33.0,3,1152.8,1329.5,-108.0,4.3,GatewayELII,-108,0.5,GatewayFacilidades,-111,4.3,GatewayEdificio3,-113,2.0,GatewayOficina,,
2026-04-23 07:51:04,Alcance,9.027328491210938,-79.5224838256836,153.0,0.1,10.0,3.915,12.0,51.0,3.0,2,1152.6,1329.3,-111.0,4.8,GatewayELII,-111,4.8,GatewayFacilidades,-111,4.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:51:34,Alcance,9.027325630187988,-79.52249145507812,153.0,0.1,11.0,3.92,12.0,51.0,33.0,2,1151.7,1329.5,-109.0,5.8,GatewayELII,-111,-2.5,GatewayFacilidades,-109,5.8,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:52:04,Alcance,9.027310371398926,-79.52250671386719,156.0,0.1,11.0,3.925,12.0,52.0,4.0,2,1149.5,1327.5,-109.0,3.3,GatewayELII,-109,2.5,GatewayFacilidades,-112,3.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:52:34,Alcance,9.027302742004395,-79.52252197265625,156.0,0.1,11.0,3.92,12.0,52.0,34.0,3,1147.6,1325.6,-109.0,3.8,GatewayELII,-109,2.0,GatewayFacilidades,-111,3.8,GatewayEdificio3,-117,-3.2,GatewayOficina,,
2026-04-23 07:53:04,Alcance,9.027304649353027,-79.52254486083984,159.0,0.1,10.0,3.925,12.0,53.0,4.0,2,1145.4,1323.3,-107.0,5.5,GatewayELII,-107,-2.5,GatewayFacilidades,-109,5.5,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:54:05,Alcance,9.027324676513672,-79.52265167236328,121.0,2.6,0.0,3.915,12.0,54.0,4.0,1,1313.2,1313.2,-114.0,-1.0,GatewayELII,-114,-1.0,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 07:59:05,Alcance,9.027324676513672,-79.52265167236328,121.0,2.6,0.0,3.915,12.0,59.0,4.0,2,1135.4,1209.1,-114.0,1.8,GatewayELII,,,GatewayFacilidades,-114,1.8,GatewayEdificio3,-114,0.5,GatewayOficina,,
2026-04-23 07:59:35,Alcance,9.027660369873047,-79.52408599853516,102.0,0.1,10.0,3.905,12.0,59.0,34.0,1,1171.6,1171.6,-115.0,-1.8,GatewayELII,-115,-1.8,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 08:00:05,Alcance,9.026663780212402,-79.5239028930664,86.0,0.1,11.0,3.905,13.0,0.0,4.0,1,980.4,980.4,-117.0,-7.3,GatewayELII,,,GatewayFacilidades,-117,-7.3,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 08:01:05,Alcance,9.025042533874512,-79.52394104003906,70.0,0.1,10.0,3.9,13.0,1.0,5.0,2,925.1,971.6,-115.0,-4.8,GatewayELII,,,GatewayFacilidades,-117,-8.8,GatewayEdificio3,-115,-4.8,GatewayOficina,,
2026-04-23 08:03:06,Alcance,9.026143074035645,-79.52896881103516,47.0,0.1,12.0,3.905,13.0,3.0,5.0,1,589.5,589.5,-119.0,-1.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-119,-1.2,GatewayOficina,,
2026-04-23 08:04:06,Alcance,9.02966594696045,-79.53234100341797,60.0,0.1,11.0,3.905,13.0,4.0,5.0,2,695.4,862.5,-115.0,-0.2,GatewayELII,,,GatewayFacilidades,-116,-4.3,GatewayEdificio3,-115,-0.2,GatewayOficina,,
2026-04-23 08:04:36,Alcance,9.028834342956543,-79.53128814697266,44.0,0.1,11.0,3.905,13.0,4.0,35.0,1,776.6,776.6,-115.0,4.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-115,4.0,GatewayOficina,,
2026-04-23 08:05:06,Alcance,9.02806282043457,-79.5306167602539,38.0,0.1,11.0,3.905,13.0,5.0,5.0,3,545.5,706.2,-111.0,0.5,GatewayELII,-117,-1.2,GatewayFacilidades,-116,-2.3,GatewayEdificio3,-111,0.5,GatewayOficina,,
2026-04-23 08:05:36,Alcance,9.027207374572754,-79.53005981445312,39.0,0.1,11.0,3.905,13.0,5.0,35.0,3,483.0,634.6,-112.0,3.8,GatewayELII,-112,3.8,GatewayFacilidades,-115,,GatewayEdificio3,-117,1.8,GatewayOficina,,
2026-04-23 08:06:06,Alcance,9.025999069213867,-79.52972412109375,35.0,0.1,11.0,3.915,13.0,6.0,5.0,3,395.8,530.3,-112.0,8.0,GatewayELII,-114,2.0,GatewayFacilidades,-115,-3.5,GatewayEdificio3,-112,8.0,GatewayOficina,,
2026-04-23 08:06:36,Alcance,9.02589225769043,-79.5302963256836,37.0,0.1,11.0,3.9,13.0,6.0,35.0,1,461.3,461.3,-114.0,-6.2,GatewayELII,-114,-6.2,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,
2026-04-23 08:07:06,Alcance,9.025395393371582,-79.53170013427734,37.0,0.1,11.0,3.915,13.0,7.0,5.0,3,227.1,391.6,-92.0,13.8,GatewayELII,-103,4.2,GatewayFacilidades,-92,13.8,GatewayEdificio3,-114,8.5,GatewayOficina,,
2026-04-23 08:07:36,Alcance,9.024481773376465,-79.5323715209961,30.0,0.1,11.0,3.915,13.0,7.0,35.0,3,120.2,286.5,-90.0,13.8,GatewayELII,-101,7.5,GatewayFacilidades,-90,13.8,GatewayEdificio3,-95,9.8,GatewayOficina,,
2026-04-23 08:08:06,Alcance,9.023839950561523,-79.53292846679688,25.0,0.1,11.0,3.905,13.0,8.0,5.0,4,92.8,229.7,-69.0,12.5,GatewayELII,-69,9.2,GatewayFacilidades,-96,12.5,GatewayEdificio3,-71,9.8,GatewayOficina,-101,7.5
2026-04-23 08:08:36,Alcance,9.023195266723633,-79.53364562988281,49.0,0.1,11.0,3.915,13.0,8.0,35.0,4,158.5,213.5,-77.0,11.0,GatewayELII,-77,10.2,GatewayFacilidades,-98,11.0,GatewayEdificio3,-101,9.8,GatewayOficina,-92,8.8
2026-04-23 08:09:06,Alcance,9.023329734802246,-79.53388977050781,47.0,0.1,11.0,3.9,13.0,9.0,5.0,3,134.9,185.6,-75.0,9.2,GatewayELII,-75,9.2,GatewayFacilidades,-106,1.3,GatewayEdificio3,,,GatewayOficina,-83,9.0
2026-04-23 08:09:36,Alcance,9.023736953735352,-79.53412628173828,51.0,0.1,11.0,3.9,13.0,9.0,35.0,4,84.8,293.3,-76.0,11.5,GatewayELII,-76,9.8,GatewayFacilidades,-100,11.5,GatewayEdificio3,-105,7.0,GatewayOficina,-87,10.0
2026-04-23 08:10:06,Alcance,9.024138450622559,-79.5342788696289,50.0,0.1,12.0,3.9,13.0,10.0,6.0,4,39.1,337.0,-70.0,10.2,GatewayELII,-75,10.2,GatewayFacilidades,-104,9.8,GatewayEdificio3,-114,7.8,GatewayOficina,-70,9.0
2026-04-23 08:10:36,Alcance,9.024301528930664,-79.53436279296875,52.0,0.1,12.0,3.896,13.0,10.0,36.0,4,23.8,356.7,-79.0,9.8,GatewayELII,-79,9.8,GatewayFacilidades,-117,-6.3,GatewayEdificio3,-103,4.0,GatewayOficina,-81,9.8
2026-04-23 08:11:06,Alcance,9.024323463439941,-79.5344009399414,55.0,0.1,11.0,3.9,13.0,11.0,6.0,3,24.1,261.8,-70.0,10.2,GatewayELII,-78,9.8,GatewayFacilidades,-104,9.3,GatewayEdificio3,,,GatewayOficina,-70,10.2
2026-04-23 08:11:36,Alcance,9.0242280960083,-79.5346908569336,57.0,0.1,12.0,3.905,13.0,11.0,36.0,4,55.6,375.0,-78.0,9.5,GatewayELII,-78,8.0,GatewayFacilidades,-103,7.0,GatewayEdificio3,-93,8.8,GatewayOficina,-91,9.5
2026-04-23 08:12:07,Alcance,9.024221420288086,-79.53495788574219,56.0,0.1,13.0,3.915,13.0,12.0,6.0,4,79.1,397.1,-77.0,9.5,GatewayELII,-87,9.5,GatewayFacilidades,-107,7.8,GatewayEdificio3,-111,-1.8,GatewayOficina,-77,7.2
2026-04-23 08:12:37,Alcance,9.024494171142578,-79.53511047363281,55.0,0.1,13.0,3.9,13.0,12.0,36.0,4,72.6,429.7,-75.0,12.5,GatewayELII,-88,9.5,GatewayFacilidades,-97,12.5,GatewayEdificio3,-101,5.8,GatewayOficina,-75,10.0
2026-04-23 08:13:07,Alcance,9.024438858032227,-79.53533935546875,48.0,0.1,13.0,3.905,13.0,13.0,6.0,4,98.0,444.7,-77.0,10.2,GatewayELII,-77,10.2,GatewayFacilidades,-106,8.0,GatewayEdificio3,-93,9.5,GatewayOficina,-77,9.5
2026-04-23 08:13:37,Alcance,9.024345397949219,-79.53556823730469,47.0,0.1,14.0,3.9,13.0,13.0,36.0,4,125.2,458.2,-84.0,9.2,GatewayELII,-85,9.2,GatewayFacilidades,-115,0.5,GatewayEdificio3,-118,0.5,GatewayOficina,-84,9.2
2026-04-23 08:14:07,Alcance,9.024258613586426,-79.53570556640625,49.0,0.1,14.0,3.9,13.0,14.0,6.0,3,142.9,396.1,-84.0,9.5,GatewayELII,-97,5.0,GatewayFacilidades,-105,6.5,GatewayEdificio3,,,GatewayOficina,-84,9.5
2026-04-23 08:14:37,Alcance,9.024239540100098,-79.5357437133789,55.0,0.1,14.0,3.9,13.0,14.0,36.0,4,147.6,467.2,-91.0,9.2,GatewayELII,-91,9.2,GatewayFacilidades,-109,6.3,GatewayEdificio3,-117,-4.2,GatewayOficina,-101,6.8
2026-04-23 08:15:12,Alcance,9.024197578430176,-79.53579711914062,51.0,0.1,13.0,3.9,13.0,15.0,6.0,4,154.8,469.5,-88.0,9.5,GatewayELII,-88,9.5,GatewayFacilidades,-108,7.3,GatewayEdificio3,-118,-7.5,GatewayOficina,-95,8.5
2026-04-23 08:15:37,Alcance,9.024198532104492,-79.53579711914062,51.0,0.1,15.0,3.9,13.0,15.0,36.0,4,154.8,469.6,-87.0,9.5,GatewayELII,-87,9.5,GatewayFacilidades,-106,8.3,GatewayEdificio3,-115,1.0,GatewayOficina,-94,9.2
2026-04-23 08:16:07,Alcance,9.024282455444336,-79.53581237792969,54.0,0.1,15.0,3.9,13.0,16.0,6.0,4,152.6,476.1,-84.0,10.8,GatewayELII,-84,10.8,GatewayFacilidades,-113,0.8,GatewayEdificio3,-108,5.8,GatewayOficina,-87,10.5
2026-04-23 08:16:37,Alcance,9.024331092834473,-79.5359115600586,53.0,0.1,15.0,3.9,13.0,16.0,36.0,4,161.0,488.2,-83.0,9.8,GatewayELII,-83,9.2,GatewayFacilidades,-111,0.3,GatewayEdificio3,-112,2.8,GatewayOficina,-84,9.8
2026-04-23 08:17:07,Alcance,9.02445125579834,-79.53605651855469,48.0,0.1,15.0,3.9,13.0,17.0,6.0,4,172.9,508.8,-89.0,10.2,GatewayELII,-89,10.2,GatewayFacilidades,-114,0.3,GatewayEdificio3,-114,0.8,GatewayOficina,-97,9.2
2026-04-23 08:17:37,Alcance,9.024614334106445,-79.53616333007812,59.0,0.1,15.0,3.891,13.0,17.0,36.0,4,181.6,528.8,-79.0,9.2,GatewayELII,-79,9.2,GatewayFacilidades,-113,3.3,GatewayEdificio3,-115,-3.5,GatewayOficina,-105,8.2
