time,deviceName,latitude,longitude,battery_V,hour,minute,second,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr
2026-03-25 09:11:50,Alcance,9.024670600891113,-79.53433990478516,3.646,14.0,26.0,1.0,GatewayELII,,,GatewayFacilidades,-83,8.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:12:33,Alcance,9.02463150024414,-79.53435516357422,3.646,14.0,26.0,44.0,GatewayELII,,,GatewayFacilidades,-83,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:13:15,Alcance,9.024629592895508,-79.53431701660156,3.646,14.0,27.0,26.0,GatewayELII,,,GatewayFacilidades,-85,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:13:58,Alcance,9.02465534210205,-79.53438568115234,3.646,14.0,28.0,8.0,GatewayELII,,,GatewayFacilidades,-84,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:14:39,Alcance,9.024663925170898,-79.53433990478516,3.66,14.0,28.0,50.0,GatewayELII,,,GatewayFacilidades,-87,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:15:21,Alcance,9.02464485168457,-79.53439331054688,3.646,14.0,29.0,32.0,GatewayELII,,,GatewayFacilidades,-85,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:16:03,Alcance,9.024629592895508,-79.53436279296875,3.646,14.0,30.0,14.0,GatewayELII,,,GatewayFacilidades,-85,12.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:16:44,Alcance,9.024688720703125,-79.53438568115234,3.646,14.0,30.0,55.0,GatewayELII,,,GatewayFacilidades,-84,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:17:26,Alcance,9.024617195129395,-79.53430938720703,3.646,14.0,31.0,37.0,GatewayELII,,,GatewayFacilidades,-81,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:18:08,Alcance,9.024651527404785,-79.53436279296875,3.651,14.0,32.0,19.0,GatewayELII,,,GatewayFacilidades,-85,13.3,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:18:55,Alcance,9.02459716796875,-79.53433990478516,3.646,14.0,33.0,1.0,GatewayELII,,,GatewayFacilidades,-83,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:19:33,Alcance,9.024626731872559,-79.53433227539062,3.636,14.0,33.0,44.0,GatewayELII,,,GatewayFacilidades,-87,11.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:20:15,Alcance,9.024599075317383,-79.53437805175781,3.646,14.0,34.0,25.0,GatewayELII,,,GatewayFacilidades,-87,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:20:56,Alcance,9.024639129638672,-79.5343246459961,3.66,14.0,35.0,7.0,GatewayELII,,,GatewayFacilidades,-84,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:21:39,Alcance,9.024641036987305,-79.53439331054688,3.646,14.0,35.0,50.0,GatewayELII,,,GatewayFacilidades,-86,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:22:20,Alcance,9.024666786193848,-79.53437042236328,3.646,14.0,36.0,31.0,GatewayELII,,,GatewayFacilidades,-87,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:23:04,Alcance,9.024629592895508,-79.53431701660156,3.646,14.0,37.0,14.0,GatewayELII,,,GatewayFacilidades,-85,13.0,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:23:44,Alcance,9.02464771270752,-79.53433990478516,3.646,14.0,37.0,55.0,GatewayELII,,,GatewayFacilidades,-84,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:24:26,Alcance,9.0246000289917,-79.53439331054688,3.646,14.0,38.0,37.0,GatewayELII,,,GatewayFacilidades,-83,14.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:25:09,Alcance,9.02456283569336,-79.53441619873047,3.646,14.0,39.0,20.0,GatewayELII,,,GatewayFacilidades,-93,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:25:51,Alcance,9.024646759033203,-79.53440856933594,3.646,14.0,40.0,2.0,GatewayELII,,,GatewayFacilidades,-83,9.3,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:26:34,Alcance,9.02468490600586,-79.53424835205078,3.631,14.0,40.0,45.0,GatewayELII,,,GatewayFacilidades,-81,13.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:27:14,Alcance,9.024662017822266,-79.53433227539062,3.646,14.0,41.0,25.0,GatewayELII,,,GatewayFacilidades,-88,13.3,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:27:56,Alcance,9.024639129638672,-79.5343017578125,3.646,14.0,42.0,7.0,GatewayELII,,,GatewayFacilidades,-85,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:28:39,Alcance,9.02466106414795,-79.53436279296875,3.646,14.0,42.0,50.0,GatewayELII,,,GatewayFacilidades,-86,14.3,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:29:25,Alcance,9.024620056152344,-79.53437042236328,3.646,14.0,43.0,34.0,GatewayELII,,,GatewayFacilidades,-83,14.0,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:30:09,Alcance,9.024711608886719,-79.5343017578125,3.646,14.0,44.0,20.0,GatewayELII,,,GatewayFacilidades,-85,9.8,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:30:55,Alcance,9.024782180786133,-79.53428649902344,3.646,14.0,45.0,5.0,GatewayELII,,,GatewayFacilidades,-82,14.3,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:31:42,Alcance,9.024706840515137,-79.53429412841797,3.651,14.0,45.0,52.0,GatewayELII,,,GatewayFacilidades,-83,15.3,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:32:28,Alcance,9.024798393249512,-79.53425598144531,3.651,14.0,46.0,38.0,GatewayELII,,,GatewayFacilidades,-81,13.5,GatewayTTN,,,GatewayTTN2,,
2026-03-25 09:33:17,Alcance,9.02476978302002,-79.53428649902344,3.646,14.0,47.0,27.0,GatewayELII,,,GatewayFacilidades,-85,13.8,GatewayTTN,,,GatewayTTN2,,
