time,deviceName,latitude,longitude,altitude_m,hdop,sats,battery_V,hour,minute,second,gw_count,min_distance_m,max_distance_m,max_rssi,max_snr,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr,gw5_name,gw5_rssi,gw5_snr,gw6_name,gw6_rssi,gw6_snr
2026-09-08 15:42:55,Alcance,9.021747589111328,-79.53382110595703,,,,3.891,20.0,42.0,55.0,3,184.6,313.1,-90.0,9.2,GatewayFacilidadesDobleBanda07,-118,-2.2,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-90,9.2,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-91,9.2,GatewayEdificio3DobleBanda815,,
2026-09-08 15:43:25,Alcance,9.021714210510254,-79.53364562988281,,,,3.891,20.0,43.0,25.0,2,166.2,319.8,-84.0,10.0,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-95,9.2,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-84,10.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:43:55,Alcance,9.021706581115723,-79.5333480834961,,,,3.886,20.0,43.0,55.0,3,134.5,328.3,-77.0,7.8,GatewayFacilidadesDobleBanda07,-112,3.8,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-91,7.8,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-77,7.2,GatewayEdificio3DobleBanda815,,
2026-09-08 15:44:25,Alcance,9.02196979522705,-79.53343963623047,,,,3.886,20.0,44.0,25.0,3,140.6,297.4,-89.0,10.8,GatewayFacilidadesDobleBanda07,-111,5.8,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-91,9.5,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-89,10.8,GatewayEdificio3DobleBanda815,,
2026-09-08 15:44:55,Alcance,9.022037506103516,-79.53353118896484,,,,3.891,20.0,44.0,56.0,3,149.5,287.5,-83.0,10.2,GatewayFacilidadesDobleBanda07,-109,1.5,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-83,10.2,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-83,10.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:45:25,Alcance,9.021537780761719,-79.5331039428711,,,,3.891,20.0,45.0,26.0,3,115.7,354.5,-85.0,11.0,GatewayFacilidadesDobleBanda07,-113,-1.5,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-95,10.0,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-85,11.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:45:55,Alcance,9.021002769470215,-79.53311920166016,,,,3.881,20.0,45.0,56.0,3,152.9,410.5,-99.0,7.0,GatewayFacilidadesDobleBanda07,-114,-3.5,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-99,7.0,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-116,1.2,GatewayEdificio3DobleBanda815,,
2026-09-08 15:46:26,Alcance,9.02051067352295,-79.53290557861328,,,,3.891,20.0,46.0,26.0,2,184.7,469.7,-97.0,10.0,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-101,8.8,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-97,10.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:46:56,Alcance,9.020355224609375,-79.53277587890625,,,,3.881,20.0,46.0,56.0,2,195.0,490.6,-103.0,8.5,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-109,4.8,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-103,8.5,GatewayEdificio3DobleBanda815,,
2026-09-08 15:47:26,Alcance,9.020384788513184,-79.53260040283203,,,,3.886,20.0,47.0,26.0,2,186.0,352.6,-111.0,-0.8,GatewayFacilidadesDobleBanda07,-117,-7.5,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,,,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-111,-0.8,GatewayEdificio3DobleBanda815,,
2026-09-08 15:47:56,Alcance,9.020097732543945,-79.532470703125,,,,3.567,20.0,47.0,56.0,2,214.3,528.8,-111.0,2.8,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-111,0.5,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-113,2.8,GatewayEdificio3DobleBanda815,,
2026-09-08 15:48:26,Alcance,9.019914627075195,-79.53240966796875,,,,3.891,20.0,48.0,26.0,1,233.5,233.5,-108.0,7.8,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,,,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-108,7.8,GatewayEdificio3DobleBanda815,,
2026-09-08 15:49:05,Alcance,9.019937515258789,-79.53244018554688,,,,3.886,20.0,48.0,56.0,2,231.4,399.5,-105.0,8.8,GatewayFacilidadesDobleBanda07,-120,-7.2,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,,,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-105,8.8,GatewayEdificio3DobleBanda815,,
2026-09-08 15:49:26,Alcance,9.020092964172363,-79.53258514404297,,,,3.881,20.0,49.0,26.0,3,217.1,525.0,-108.0,7.8,GatewayFacilidadesDobleBanda07,-119,-5.5,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-108,6.5,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-108,7.8,GatewayEdificio3DobleBanda815,,
2026-09-08 15:49:56,Alcance,9.020430564880371,-79.53279113769531,,,,3.881,20.0,49.0,56.0,3,187.8,482.4,-93.0,9.0,GatewayFacilidadesDobleBanda07,-118,-1.0,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-95,8.8,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-93,9.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:50:26,Alcance,9.020791053771973,-79.53301239013672,,,,3.871,20.0,50.0,26.0,3,163.8,436.8,-94.0,9.8,GatewayFacilidadesDobleBanda07,-119,3.0,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-94,7.0,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-108,9.8,GatewayEdificio3DobleBanda815,,
2026-09-08 15:50:56,Alcance,9.02171802520752,-79.53282928466797,,,,3.871,20.0,50.0,56.0,3,79.9,347.6,-78.0,11.0,GatewayFacilidadesDobleBanda07,-100,8.2,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-95,8.2,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-78,11.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:51:26,Alcance,9.021546363830566,-79.5323715209961,,,,3.871,20.0,51.0,26.0,2,55.5,221.8,-84.0,7.2,GatewayFacilidadesDobleBanda07,-119,,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,,,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-84,7.2,GatewayEdificio3DobleBanda815,,
2026-09-08 15:51:56,Alcance,9.02134895324707,-79.5318832397461,,,,3.871,20.0,51.0,56.0,2,78.5,436.0,-105.0,10.2,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-105,8.5,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-109,10.2,GatewayEdificio3DobleBanda815,,
2026-09-08 15:52:26,Alcance,9.021713256835938,-79.5314712524414,,,,3.881,20.0,52.0,26.0,2,82.1,433.5,-95.0,10.0,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-109,5.5,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-95,10.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:52:56,Alcance,9.022194862365723,-79.53158569335938,,,,3.871,20.0,52.0,56.0,3,66.7,387.0,-89.0,10.0,GatewayFacilidadesDobleBanda07,-102,9.5,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-89,9.8,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-89,10.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:53:26,Alcance,9.021750450134277,-79.53113555908203,,,,3.871,20.0,53.0,27.0,3,115.9,456.9,-91.0,9.5,GatewayFacilidadesDobleBanda07,-105,9.5,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-91,7.2,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-93,9.0,GatewayEdificio3DobleBanda815,,
2026-09-08 15:53:56,Alcance,9.021712303161621,-79.53105926513672,,,,3.871,20.0,53.0,57.0,3,125.0,465.9,-95.0,9.0,GatewayFacilidadesDobleBanda07,-107,7.2,GatewayFacilidadesDobleBanda815,,,GatewayELIIDobleBanda07,-101,8.5,GatewayELIIDobleBanda815,,,GatewayEdificio3DobleBanda07,-95,9.0,GatewayEdificio3DobleBanda815,,
