time,deviceName,latitude,longitude,altitude_m,hdop,sats,battery_V,hour,minute,second,gw_count,min_distance_m,max_distance_m,max_rssi,max_snr,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr
2026-04-22 14:26:52,Alcance,9.023845672607422,-79.53199768066406,-12.0,0.6,6.0,4.116,19.0,26.0,52.0,4,53.0,296.0,-81.0,13.3,GatewayELII,-81,10.0,GatewayFacilidades,-85,13.3,GatewayEdificio3,-87,9.8,GatewayOficina,-112,-2.0
2026-04-22 14:27:22,Alcance,9.023852348327637,-79.531982421875,-11.0,0.5,6.0,4.116,19.0,27.0,22.0,4,54.4,297.3,-85.0,13.8,GatewayELII,-85,10.0,GatewayFacilidades,-86,13.8,GatewayEdificio3,-85,9.5,GatewayOficina,-113,-4.8
2026-04-22 14:27:52,Alcance,9.023849487304688,-79.53199005126953,-11.0,0.5,6.0,4.116,19.0,27.0,52.0,4,53.8,296.6,-83.0,13.0,GatewayELII,-83,10.0,GatewayFacilidades,-97,13.0,GatewayEdificio3,-85,9.2,GatewayOficina,-110,0.8
2026-04-22 14:28:22,Alcance,9.023809432983398,-79.53197479248047,-9.0,0.5,6.0,4.101,19.0,28.0,22.0,4,50.6,299.8,-81.0,13.8,GatewayELII,-81,9.5,GatewayFacilidades,-88,13.8,GatewayEdificio3,-87,9.2,GatewayOficina,-108,1.0
2026-04-22 14:28:52,Alcance,9.023809432983398,-79.53195190429688,-9.0,0.5,6.0,4.116,19.0,28.0,52.0,4,51.9,302.1,-83.0,12.8,GatewayELII,-83,10.0,GatewayFacilidades,-97,12.8,GatewayEdificio3,-85,10.0,GatewayOficina,-109,3.0
2026-04-22 14:29:22,Alcance,9.02383041381836,-79.53193664550781,-8.0,0.5,6.0,4.116,19.0,29.0,22.0,4,54.7,302.9,-85.0,13.8,GatewayELII,-85,11.0,GatewayFacilidades,-86,13.8,GatewayEdificio3,-95,10.0,GatewayOficina,-114,-0.2
2026-04-22 14:29:52,Alcance,9.0238618850708,-79.53192901611328,-7.0,0.5,6.0,4.116,19.0,29.0,52.0,4,58.2,302.4,-83.0,13.5,GatewayELII,-83,9.8,GatewayFacilidades,-93,13.5,GatewayEdificio3,-85,10.0,GatewayOficina,-114,-4.8
2026-04-22 14:30:22,Alcance,9.023883819580078,-79.53193664550781,-6.0,0.5,6.0,4.116,19.0,30.0,22.0,4,59.8,300.8,-84.0,13.8,GatewayELII,-84,9.8,GatewayFacilidades,-91,13.8,GatewayEdificio3,-87,10.0,GatewayOficina,-112,-0.5
2026-04-22 14:30:52,Alcance,9.02385139465332,-79.53193664550781,-2.0,1.5,5.0,4.116,19.0,30.0,52.0,4,56.7,302.1,-83.0,13.8,GatewayELII,-83,10.2,GatewayFacilidades,-83,13.8,GatewayEdificio3,-87,10.5,GatewayOficina,-114,-1.5
2026-04-22 14:31:22,Alcance,9.023797035217285,-79.53192901611328,6.0,0.5,6.0,4.116,19.0,31.0,22.0,4,52.1,305.0,-82.0,14.3,GatewayELII,-82,9.5,GatewayFacilidades,-89,14.3,GatewayEdificio3,-84,9.2,GatewayOficina,-113,
2026-04-22 14:31:53,Alcance,9.023770332336426,-79.53194427490234,11.0,0.5,6.0,4.116,19.0,31.0,52.0,3,48.7,261.4,-82.0,11.8,GatewayELII,-82,9.8,GatewayFacilidades,-86,11.8,GatewayEdificio3,-85,9.8,GatewayOficina,,
2026-04-22 14:32:23,Alcance,9.023796081542969,-79.53197479248047,13.0,0.4,6.0,4.116,19.0,32.0,22.0,3,49.3,257.3,-82.0,14.0,GatewayELII,-84,8.5,GatewayFacilidades,-83,14.0,GatewayEdificio3,-82,8.8,GatewayOficina,,
2026-04-22 14:32:53,Alcance,9.023824691772461,-79.5320053100586,15.0,0.4,6.0,4.116,19.0,32.0,52.0,4,50.5,296.0,-81.0,13.5,GatewayELII,-81,9.0,GatewayFacilidades,-86,13.5,GatewayEdificio3,-89,9.0,GatewayOficina,-112,-3.2
2026-04-22 14:33:23,Alcance,9.02385139465332,-79.53201293945312,16.0,0.4,6.0,4.116,19.0,33.0,22.0,4,52.9,294.2,-83.0,13.8,GatewayELII,-83,9.0,GatewayFacilidades,-92,13.8,GatewayEdificio3,-84,9.5,GatewayOficina,-113,-4.0
2026-04-22 14:33:53,Alcance,9.023920059204102,-79.53203582763672,15.0,0.4,6.0,4.116,19.0,33.0,52.0,4,59.2,289.2,-82.0,14.0,GatewayELII,-82,9.5,GatewayFacilidades,-86,14.0,GatewayEdificio3,-87,9.2,GatewayOficina,-114,-0.2
2026-04-22 14:34:23,Alcance,9.023957252502441,-79.53205871582031,17.0,0.4,6.0,4.116,19.0,34.0,22.0,3,62.5,242.3,-79.0,13.8,GatewayELII,-79,9.8,GatewayFacilidades,-88,13.8,GatewayEdificio3,-87,10.8,GatewayOficina,,
2026-04-22 14:34:53,Alcance,9.024009704589844,-79.53209686279297,19.0,0.4,6.0,4.116,19.0,34.0,52.0,3,67.3,236.8,-84.0,10.3,GatewayELII,-84,9.2,GatewayFacilidades,-85,10.3,GatewayEdificio3,-87,10.0,GatewayOficina,,
2026-04-22 14:35:23,Alcance,9.024029731750488,-79.5321044921875,21.0,0.4,6.0,4.116,19.0,35.0,23.0,4,69.3,278.2,-81.0,12.5,GatewayELII,-81,8.8,GatewayFacilidades,-85,12.5,GatewayEdificio3,-90,8.8,GatewayOficina,-109,-7.0
2026-04-22 19:50:31,Alcance,9.023659706115723,-79.5341796875,73.0,0.3,5.0,3.915,0.0,50.0,31.0,4,90.1,288.8,-91.0,8.2,GatewayELII,-91,8.2,GatewayFacilidades,-112,4.0,GatewayEdificio3,-108,3.8,GatewayOficina,-102,7.2
2026-04-22 19:51:02,Alcance,9.022829055786133,-79.53376770019531,51.0,0.3,5.0,3.915,0.0,51.0,2.0,4,183.8,232.7,-78.0,9.8,GatewayELII,-78,9.5,GatewayFacilidades,-110,5.5,GatewayEdificio3,-91,9.8,GatewayOficina,-103,9.2
2026-04-22 19:51:32,Alcance,9.02181625366211,-79.533203125,55.0,0.3,5.0,3.915,0.0,51.0,32.0,4,111.2,360.5,-71.0,10.0,GatewayELII,-95,9.0,GatewayFacilidades,-113,0.8,GatewayEdificio3,-71,10.0,GatewayOficina,-107,3.0
2026-04-22 19:52:02,Alcance,9.022045135498047,-79.53253936767578,49.0,0.4,4.0,3.92,0.0,52.0,2.0,3,38.7,324.6,-75.0,14.3,GatewayELII,-93,8.2,GatewayFacilidades,-87,14.3,GatewayEdificio3,-75,9.5,GatewayOficina,,
2026-04-22 19:52:32,Alcance,9.02261734008789,-79.5314712524414,7.0,0.3,5.0,3.915,0.0,52.0,32.0,3,109.1,363.6,-94.0,13.8,GatewayELII,-114,7.5,GatewayFacilidades,-94,13.8,GatewayEdificio3,-96,9.0,GatewayOficina,,
2026-04-22 19:53:04,Alcance,9.023764610290527,-79.53057861328125,3.0,0.3,5.0,3.915,0.0,53.0,2.0,1,182.5,182.5,-106.0,9.0,GatewayELII,,,GatewayFacilidades,-106,9.0,GatewayEdificio3,,,GatewayOficina,,
2026-04-22 19:53:32,Alcance,9.024947166442871,-79.53007507324219,36.0,0.3,5.0,3.925,0.0,53.0,32.0,1,407.8,407.8,-109.0,2.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-109,2.8,GatewayOficina,,
2026-04-22 19:54:03,Alcance,9.02618408203125,-79.5293197631836,46.0,0.3,6.0,3.915,0.0,54.0,2.0,1,568.1,568.1,-114.0,-0.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-114,-0.8,GatewayOficina,,
2026-04-22 19:55:33,Alcance,9.027469635009766,-79.5300521850586,23.0,0.3,6.0,3.915,0.0,55.0,32.0,1,658.6,658.6,-115.0,-4.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-115,-4.0,GatewayOficina,,
