time,deviceName,latitude,longitude,battery_V,hour,minute,second,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr
2026-04-21 14:50:44,Alcance,9.024676322937012,-79.53462982177734,4.116,19.0,50.0,42.0,GatewayELII,-75,10.8,GatewayFacilidades,-101,11.8,GatewayEdificio3,-95,10.2,,,
2026-04-21 14:51:18,Alcance,9.024677276611328,-79.53462982177734,4.116,19.0,51.0,12.0,GatewayELII,-68,9.8,GatewayFacilidades,-101,11.5,GatewayEdificio3,-91,9.5,,,
2026-04-21 14:51:44,Alcance,9.024681091308594,-79.53462982177734,4.116,19.0,51.0,42.0,GatewayELII,-73,10.8,GatewayFacilidades,-101,11.8,GatewayEdificio3,-96,10.5,,,
2026-04-21 14:52:15,Alcance,9.024683952331543,-79.53462219238281,4.116,19.0,52.0,12.0,GatewayELII,-75,10.2,GatewayFacilidades,-96,10.5,GatewayEdificio3,-95,11.2,,,
2026-04-21 14:52:45,Alcance,9.024685859680176,-79.53462219238281,4.116,19.0,52.0,42.0,GatewayELII,-79,9.0,GatewayFacilidades,-103,10.8,GatewayEdificio3,-97,9.2,,,
2026-04-21 14:53:15,Alcance,9.024685859680176,-79.53462219238281,4.121,19.0,53.0,12.0,GatewayELII,-69,9.5,GatewayFacilidades,-97,13.3,GatewayEdificio3,-103,8.0,,,
2026-04-21 14:53:51,Alcance,9.024687767028809,-79.53461456298828,4.092,19.0,53.0,42.0,GatewayELII,-72,10.8,GatewayFacilidades,,,GatewayEdificio3,-93,10.2,,,
2026-04-21 14:54:15,Alcance,9.024687767028809,-79.53461456298828,4.126,19.0,54.0,12.0,GatewayELII,-75,9.2,GatewayFacilidades,-100,11.8,GatewayEdificio3,-96,9.8,,,
2026-04-21 14:54:45,Alcance,9.024687767028809,-79.53460693359375,4.116,19.0,54.0,42.0,GatewayELII,-73,9.2,GatewayFacilidades,-101,11.3,GatewayEdificio3,-97,10.5,,,
2026-04-21 14:55:15,Alcance,9.024687767028809,-79.53460693359375,4.101,19.0,55.0,12.0,GatewayELII,-77,9.5,GatewayFacilidades,-104,10.8,GatewayEdificio3,-99,9.2,,,
2026-04-21 14:55:45,Alcance,9.024687767028809,-79.53460693359375,4.116,19.0,55.0,42.0,GatewayELII,-77,9.0,GatewayFacilidades,-109,4.0,GatewayEdificio3,-93,8.5,,,
2026-04-21 14:56:18,Alcance,9.024687767028809,-79.53459930419922,4.116,19.0,56.0,13.0,GatewayELII,-74,9.8,GatewayFacilidades,-98,10.8,GatewayEdificio3,-90,9.8,,,
2026-04-21 14:56:45,Alcance,9.024686813354492,-79.53459930419922,4.116,19.0,56.0,43.0,GatewayELII,-71,10.5,GatewayFacilidades,-98,13.0,GatewayEdificio3,-91,9.5,,,
2026-04-21 14:57:15,Alcance,9.024685859680176,-79.53459930419922,4.121,19.0,57.0,13.0,GatewayELII,-73,10.0,GatewayFacilidades,-101,11.5,GatewayEdificio3,-105,6.0,,,
2026-04-21 14:57:45,Alcance,9.024683952331543,-79.53459930419922,4.116,19.0,57.0,43.0,GatewayELII,-66,9.8,GatewayFacilidades,-111,2.8,GatewayEdificio3,-95,9.5,,,
2026-04-21 14:58:15,Alcance,9.024682998657227,-79.53459167480469,4.116,19.0,58.0,13.0,GatewayELII,-78,9.5,GatewayFacilidades,,,GatewayEdificio3,-99,10.0,,,
2026-04-21 14:58:54,Alcance,9.02468204498291,-79.53459167480469,4.116,19.0,58.0,43.0,GatewayELII,-70,9.8,GatewayFacilidades,-101,11.5,GatewayEdificio3,-98,10.0,,,
2026-04-21 14:59:15,Alcance,9.024681091308594,-79.53459167480469,4.116,19.0,59.0,13.0,GatewayELII,-69,9.2,GatewayFacilidades,-96,13.0,GatewayEdificio3,-91,9.2,,,
2026-04-21 14:59:45,Alcance,9.02468204498291,-79.53458404541016,4.116,19.0,59.0,43.0,GatewayELII,-79,11.5,GatewayFacilidades,,,GatewayEdificio3,-97,10.8,,,
2026-04-21 15:00:15,Alcance,9.024682998657227,-79.53458404541016,4.116,20.0,0.0,13.0,GatewayELII,-72,9.8,GatewayFacilidades,-95,13.3,GatewayEdificio3,-99,8.8,,,
2026-04-21 15:00:45,Alcance,9.02468490600586,-79.53458404541016,4.121,20.0,0.0,43.0,GatewayELII,-75,9.2,GatewayFacilidades,-97,11.0,GatewayEdificio3,-93,10.0,,,
2026-04-21 15:01:16,Alcance,9.024683952331543,-79.53458404541016,4.121,20.0,1.0,13.0,GatewayELII,-69,10.8,GatewayFacilidades,-107,6.0,GatewayEdificio3,-93,9.8,,,
2026-04-21 15:01:46,Alcance,9.02468490600586,-79.53457641601562,4.116,20.0,1.0,43.0,GatewayELII,-77,10.5,GatewayFacilidades,-100,11.8,GatewayEdificio3,-95,9.5,,,
2026-04-21 15:02:16,Alcance,9.02468490600586,-79.53457641601562,4.121,20.0,2.0,13.0,GatewayELII,-76,9.8,GatewayFacilidades,-102,10.8,GatewayEdificio3,-95,9.2,,,
2026-04-21 15:02:46,Alcance,,,,,,,GatewayELII,-72,9.0,GatewayFacilidades,-97,13.0,GatewayEdificio3,-95,9.8,,,
2026-04-21 15:03:16,Alcance,,,,,,,GatewayELII,-77,10.0,GatewayFacilidades,-101,11.5,GatewayEdificio3,-93,9.2,,,
2026-04-21 15:03:46,Alcance,,,,,,,GatewayELII,-70,10.0,GatewayFacilidades,,,GatewayEdificio3,-100,9.5,,,
2026-04-21 15:04:17,Alcance,,,,,,,GatewayELII,-73,11.5,GatewayFacilidades,-97,13.0,GatewayEdificio3,-95,10.5,,,
2026-04-21 15:04:46,Alcance,,,,,,,GatewayELII,-75,10.2,GatewayFacilidades,-97,11.0,GatewayEdificio3,-91,10.5,,,
2026-04-21 15:05:16,Alcance,,,,,,,GatewayELII,-69,10.0,GatewayFacilidades,,,GatewayEdificio3,-95,9.2,,,
2026-04-21 15:05:46,Alcance,,,,,,,GatewayELII,-69,9.5,GatewayFacilidades,-101,11.5,GatewayEdificio3,-96,9.5,,,
2026-04-21 15:06:16,Alcance,,,,,,,GatewayELII,-72,9.0,GatewayFacilidades,-103,10.3,GatewayEdificio3,-89,8.8,,,
2026-04-21 15:06:46,Alcance,,,,,,,GatewayELII,-76,12.0,GatewayFacilidades,,,GatewayEdificio3,-97,11.0,,,
2026-04-21 15:07:16,Alcance,,,,,,,GatewayELII,-71,9.8,GatewayFacilidades,-97,13.3,GatewayEdificio3,-91,10.0,,,
2026-04-21 15:07:46,Alcance,,,,,,,GatewayELII,-69,9.5,GatewayFacilidades,-101,11.5,GatewayEdificio3,-95,9.2,,,
2026-04-21 15:08:16,Alcance,,,,,,,GatewayELII,-72,9.2,GatewayFacilidades,-99,12.3,GatewayEdificio3,-93,9.2,,,
2026-04-21 15:08:51,Alcance,,,,,,,GatewayELII,-71,9.0,GatewayFacilidades,-99,10.0,GatewayEdificio3,-91,9.5,,,
2026-04-21 15:09:16,Alcance,,,,,,,GatewayELII,-75,9.8,GatewayFacilidades,-103,10.5,GatewayEdificio3,-93,9.2,,,
2026-04-21 15:09:46,Alcance,,,,,,,GatewayELII,-67,9.8,GatewayFacilidades,,,GatewayEdificio3,-93,11.2,,,
2026-04-21 15:10:17,Alcance,,,,,,,GatewayELII,-75,9.8,GatewayFacilidades,-102,11.0,GatewayEdificio3,-90,9.8,,,
2026-04-21 15:10:47,Alcance,,,,,,,GatewayELII,-73,10.2,GatewayFacilidades,-98,10.8,GatewayEdificio3,-93,10.2,,,
2026-04-21 15:11:17,Alcance,,,,,,,GatewayELII,-69,10.0,GatewayFacilidades,-100,11.8,GatewayEdificio3,-96,9.5,,,
2026-04-21 15:11:47,Alcance,,,,,,,GatewayELII,-71,10.0,GatewayFacilidades,-98,12.8,GatewayEdificio3,-96,9.2,,,
2026-04-21 15:12:17,Alcance,,,,,,,GatewayELII,-73,9.8,GatewayFacilidades,-95,13.3,GatewayEdificio3,-91,10.0,,,
2026-04-21 15:12:47,Alcance,,,,,,,GatewayELII,-77,10.5,GatewayFacilidades,-104,10.3,GatewayEdificio3,-101,8.8,,,
2026-04-21 15:13:17,Alcance,,,,,,,GatewayELII,-77,8.8,GatewayFacilidades,-99,11.8,GatewayEdificio3,-92,9.2,,,
2026-04-21 15:13:47,Alcance,,,,,,,GatewayELII,-67,10.0,GatewayFacilidades,-109,4.3,GatewayEdificio3,-91,9.5,,,
2026-04-21 15:14:17,Alcance,,,,,,,GatewayELII,-75,9.8,GatewayFacilidades,-103,10.0,GatewayEdificio3,-91,10.0,,,
2026-04-21 15:14:47,Alcance,,,,,,,GatewayELII,-70,10.5,GatewayFacilidades,,,GatewayEdificio3,-95,10.2,,,
2026-04-21 15:15:17,Alcance,,,,,,,GatewayELII,-68,9.2,GatewayFacilidades,-98,12.5,GatewayEdificio3,-99,10.0,,,
2026-04-21 15:15:47,Alcance,,,,,,,GatewayELII,-71,11.0,GatewayFacilidades,-97,12.5,GatewayEdificio3,-94,9.2,,,
2026-04-21 15:16:17,Alcance,,,,,,,GatewayELII,-77,10.2,GatewayFacilidades,-107,8.3,GatewayEdificio3,-103,8.5,,,
2026-04-21 15:16:47,Alcance,,,,,,,GatewayELII,-75,9.8,GatewayFacilidades,-98,13.0,GatewayEdificio3,-93,10.0,,,
2026-04-21 15:17:20,Alcance,,,,,,,GatewayELII,-77,10.5,GatewayFacilidades,-106,8.8,GatewayEdificio3,-103,8.5,,,
2026-04-21 15:17:21,Alcance,,,,,,,GatewayELII,-72,9.2,GatewayFacilidades,,,GatewayEdificio3,-95,6.0,,,
2026-04-21 15:17:51,Alcance,,,,,,,GatewayELII,-68,8.8,GatewayFacilidades,-100,11.3,GatewayEdificio3,-94,9.2,,,
2026-04-21 15:18:21,Alcance,,,,,,,GatewayELII,-67,9.0,GatewayFacilidades,,,GatewayEdificio3,-96,10.2,,,
2026-04-21 15:18:51,Alcance,,,,,,,GatewayELII,-72,10.0,GatewayFacilidades,-97,13.0,GatewayEdificio3,-91,10.0,,,
2026-04-21 15:19:21,Alcance,,,,,,,GatewayELII,-73,9.8,GatewayFacilidades,-97,11.8,GatewayEdificio3,-97,8.0,,,
2026-04-21 15:19:51,Alcance,,,,,,,GatewayELII,-77,10.2,GatewayFacilidades,-99,12.0,GatewayEdificio3,-90,10.0,,,
2026-04-21 15:20:21,Alcance,,,,,,,GatewayELII,-69,10.5,GatewayFacilidades,-97,12.5,GatewayEdificio3,-93,9.0,,,
2026-04-21 15:20:52,Alcance,,,,,,,GatewayELII,-71,9.8,GatewayFacilidades,-97,12.5,GatewayEdificio3,-93,9.2,,,
2026-04-21 15:21:22,Alcance,,,,,,,GatewayELII,-67,9.5,GatewayFacilidades,-107,6.8,GatewayEdificio3,-91,8.0,,,
2026-04-21 15:21:52,Alcance,,,,,,,GatewayELII,-73,10.2,GatewayFacilidades,-105,9.5,GatewayEdificio3,,,,,
2026-04-21 15:22:22,Alcance,,,,,,,GatewayELII,-73,9.0,GatewayFacilidades,-100,11.3,GatewayEdificio3,-95,9.5,,,
2026-04-21 15:22:52,Alcance,,,,,,,GatewayELII,-73,10.0,GatewayFacilidades,-97,10.8,GatewayEdificio3,-90,10.0,,,
2026-04-21 15:23:22,Alcance,,,,,,,GatewayELII,-72,9.2,GatewayFacilidades,-97,12.8,GatewayEdificio3,-93,8.8,,,
2026-04-21 15:23:52,Alcance,,,,,,,GatewayELII,-71,9.0,GatewayFacilidades,-99,11.8,GatewayEdificio3,-91,10.0,,,
2026-04-21 15:24:22,Alcance,,,,,,,GatewayELII,-69,11.0,GatewayFacilidades,-97,12.5,GatewayEdificio3,-96,9.8,,,
2026-04-21 15:24:47,Alcance,9.02448844909668,-79.53469848632812,4.121,20.0,24.0,45.0,GatewayELII,-73,9.5,GatewayFacilidades,-97,12.8,GatewayEdificio3,-91,9.5,,,
2026-04-21 15:25:17,Alcance,9.024604797363281,-79.53456115722656,4.126,20.0,25.0,15.0,GatewayELII,-73,8.0,GatewayFacilidades,-98,11.8,GatewayEdificio3,-90,9.5,,,
2026-04-21 15:25:47,Alcance,9.024621963500977,-79.53455352783203,4.116,20.0,25.0,45.0,GatewayELII,-69,9.8,GatewayFacilidades,-97,12.8,GatewayEdificio3,-97,9.0,,,
2026-04-21 15:26:17,Alcance,9.024637222290039,-79.5345458984375,4.126,20.0,26.0,15.0,GatewayELII,-75,10.0,GatewayFacilidades,-106,9.0,GatewayEdificio3,-103,6.2,,,
2026-04-21 15:26:47,Alcance,9.024656295776367,-79.53453826904297,4.116,20.0,26.0,45.0,GatewayELII,-75,9.5,GatewayFacilidades,-101,11.3,GatewayEdificio3,-96,9.8,,,
2026-04-21 15:27:17,Alcance,9.024669647216797,-79.5345230102539,4.116,20.0,27.0,15.0,GatewayELII,-75,10.5,GatewayFacilidades,-95,9.0,GatewayEdificio3,-89,9.2,,,
2026-04-21 15:27:47,Alcance,9.024682998657227,-79.53451538085938,4.126,20.0,27.0,45.0,GatewayELII,-69,10.5,GatewayFacilidades,-103,9.5,GatewayEdificio3,-91,8.8,,,
2026-04-21 15:28:18,Alcance,9.02469539642334,-79.53450012207031,4.116,20.0,28.0,15.0,GatewayELII,-73,10.2,GatewayFacilidades,-99,12.5,GatewayEdificio3,-90,10.0,,,
2026-04-21 15:28:48,Alcance,9.024707794189453,-79.53449249267578,4.116,20.0,28.0,45.0,GatewayELII,-75,10.0,GatewayFacilidades,-111,4.5,GatewayEdificio3,-102,6.2,,,
2026-04-21 15:29:18,Alcance,9.024713516235352,-79.53449249267578,4.121,20.0,29.0,15.0,GatewayELII,-69,9.2,GatewayFacilidades,-97,12.8,GatewayEdificio3,-91,9.2,,,
2026-04-21 15:29:48,Alcance,9.0247163772583,-79.53448486328125,4.126,20.0,29.0,45.0,GatewayELII,-75,9.8,GatewayFacilidades,-96,10.8,GatewayEdificio3,-90,9.8,,,
2026-04-21 15:30:18,Alcance,9.02471923828125,-79.53448486328125,4.121,20.0,30.0,15.0,GatewayELII,-77,9.5,GatewayFacilidades,-99,11.8,GatewayEdificio3,-95,9.8,,,
2026-04-21 15:30:48,Alcance,9.024724006652832,-79.53446960449219,4.101,20.0,30.0,45.0,GatewayELII,-77,10.2,GatewayFacilidades,-100,11.3,GatewayEdificio3,-97,9.0,,,
2026-04-21 15:31:45,Alcance,9.024724960327148,-79.53446960449219,71.0,0.1,14.0,4.145,20.0,31.0,45.0,4,8.7,394.6,-33.0,10.2,GatewayELII,-67,10.2,GatewayFacilidades,-104,10.0,GatewayEdificio3,-96,9.8,GatewayOficina,-33,10.2
2026-04-21 15:32:15,Alcance,9.024723052978516,-79.53447723388672,71.0,0.1,14.0,4.116,20.0,32.0,16.0,4,8.4,395.0,-33.0,12.5,GatewayELII,-73,10.5,GatewayFacilidades,-98,12.5,GatewayEdificio3,-95,10.2,GatewayOficina,-33,10.2
2026-04-21 15:32:46,Alcance,9.024724960327148,-79.53447723388672,72.0,0.1,13.0,4.116,20.0,32.0,46.0,4,8.2,396.0,-33.0,13.0,GatewayELII,-67,9.2,GatewayFacilidades,-97,13.0,GatewayEdificio3,-99,9.2,GatewayOficina,-33,9.0
2026-04-21 15:33:16,Alcance,9.024728775024414,-79.53446960449219,71.0,0.1,14.0,4.121,20.0,33.0,16.0,4,8.4,396.5,-33.0,13.0,GatewayELII,-70,9.8,GatewayFacilidades,-97,13.0,GatewayEdificio3,-101,9.0,GatewayOficina,-33,10.0
2026-04-21 15:33:46,Alcance,9.024728775024414,-79.53446960449219,71.0,0.1,14.0,4.116,20.0,33.0,46.0,4,8.4,396.5,-33.0,11.3,GatewayELII,-77,10.0,GatewayFacilidades,-100,11.3,GatewayEdificio3,-92,9.5,GatewayOficina,-33,9.8
2026-04-21 15:34:16,Alcance,9.024726867675781,-79.53447723388672,70.0,0.1,14.0,4.116,20.0,34.0,16.0,4,8.0,396.9,-35.0,11.8,GatewayELII,-77,9.8,GatewayFacilidades,-101,11.8,GatewayEdificio3,-93,10.0,GatewayOficina,-35,9.5
2026-04-21 15:34:46,Alcance,9.024725914001465,-79.53448486328125,70.0,0.1,13.0,4.116,20.0,34.0,46.0,4,7.7,397.3,-36.0,11.0,GatewayELII,-73,8.0,GatewayFacilidades,-97,11.0,GatewayEdificio3,-90,9.8,GatewayOficina,-36,9.5
2026-04-21 15:35:16,Alcance,9.024728775024414,-79.53448486328125,70.0,0.1,14.0,4.116,20.0,35.0,16.0,3,7.4,398.4,-37.0,10.2,GatewayELII,-69,9.8,GatewayFacilidades,,,GatewayEdificio3,-101,10.0,GatewayOficina,-37,10.2
2026-04-21 15:35:46,Alcance,9.02473258972168,-79.53448486328125,70.0,0.1,14.0,4.116,20.0,35.0,46.0,4,7.0,398.7,-34.0,10.0,GatewayELII,-66,9.2,GatewayFacilidades,-110,2.8,GatewayEdificio3,-94,9.2,GatewayOficina,-34,10.0
2026-04-21 15:36:02,Alcance,9.02474308013916,-79.5345687866211,72.0,0.2,7.0,4.121,20.0,36.0,1.0,4,7.2,405.6,-33.0,9.8,GatewayELII,-77,9.5,GatewayFacilidades,-103,9.8,GatewayEdificio3,-92,9.2,GatewayOficina,-33,9.5
2026-04-21 15:36:32,Alcance,9.024723052978516,-79.5345687866211,71.0,0.1,14.0,4.121,20.0,36.0,32.0,4,8.9,403.9,-35.0,10.5,GatewayELII,-71,10.2,GatewayFacilidades,-104,10.5,GatewayEdificio3,-103,9.8,GatewayOficina,-35,10.0
2026-04-21 15:37:02,Alcance,9.024723052978516,-79.53456115722656,72.0,0.1,13.0,4.116,20.0,37.0,2.0,4,8.4,403.3,-35.0,11.3,GatewayELII,-73,8.8,GatewayFacilidades,-95,11.3,GatewayEdificio3,-88,9.2,GatewayOficina,-35,9.8
2026-04-21 15:37:32,Alcance,9.024724006652832,-79.53455352783203,73.0,0.1,14.0,4.116,20.0,37.0,32.0,3,7.8,402.9,-33.0,10.0,GatewayELII,-67,10.0,GatewayFacilidades,,,GatewayEdificio3,-96,9.5,GatewayOficina,-33,9.8
2026-04-21 15:38:07,Alcance,9.02450942993164,-79.53459167480469,79.0,0.1,12.0,4.116,20.0,38.0,7.0,4,31.8,387.9,-34.0,11.0,GatewayELII,-73,9.2,GatewayFacilidades,-96,11.0,GatewayEdificio3,-91,10.0,GatewayOficina,-34,9.5
2026-04-21 15:38:37,Alcance,9.02474308013916,-79.53449249267578,73.0,0.1,12.0,4.116,20.0,38.0,37.0,3,5.6,400.2,-39.0,10.0,GatewayELII,-76,9.8,GatewayFacilidades,,,GatewayEdificio3,-101,8.2,GatewayOficina,-39,10.0
2026-04-21 15:39:07,Alcance,9.024746894836426,-79.53446197509766,71.0,0.1,11.0,4.116,20.0,39.0,7.0,4,7.6,397.5,-33.0,11.8,GatewayELII,-77,9.0,GatewayFacilidades,-99,11.8,GatewayEdificio3,-94,4.5,GatewayOficina,-33,9.8
2026-04-21 15:39:37,Alcance,9.024757385253906,-79.53443908691406,69.0,0.1,12.0,4.121,20.0,39.0,37.0,3,38.0,396.8,-73.0,12.0,GatewayELII,-73,9.8,GatewayFacilidades,-99,12.0,GatewayEdificio3,-89,9.5,GatewayOficina,,
2026-04-21 15:40:07,Alcance,9.024772644042969,-79.534423828125,70.0,0.1,13.0,4.116,20.0,40.0,7.0,4,10.6,397.1,-37.0,13.0,GatewayELII,-71,9.8,GatewayFacilidades,-98,13.0,GatewayEdificio3,-97,9.2,GatewayOficina,-37,9.8
2026-04-21 15:40:37,Alcance,9.024768829345703,-79.534423828125,70.0,0.1,14.0,4.106,20.0,40.0,37.0,4,10.7,396.8,-34.0,11.3,GatewayELII,-67,9.5,GatewayFacilidades,-101,11.3,GatewayEdificio3,-96,10.2,GatewayOficina,-34,9.8
2026-04-21 15:41:07,Alcance,9.024774551391602,-79.53443145751953,70.0,0.1,14.0,4.116,20.0,41.0,7.0,4,9.7,397.1,-35.0,11.0,GatewayELII,-72,9.8,GatewayFacilidades,-97,11.0,GatewayEdificio3,-99,10.0,GatewayOficina,-35,10.5
2026-04-21 15:41:37,Alcance,9.024773597717285,-79.53443908691406,70.0,0.1,14.0,4.116,20.0,41.0,37.0,4,8.9,398.4,-34.0,13.3,GatewayELII,-71,8.8,GatewayFacilidades,-94,13.3,GatewayEdificio3,-101,8.8,GatewayOficina,-34,9.5
2026-04-21 15:42:07,Alcance,9.024771690368652,-79.5344467163086,72.0,0.1,13.0,4.121,20.0,42.0,7.0,4,8.1,398.8,-36.0,12.5,GatewayELII,-77,9.5,GatewayFacilidades,-98,12.5,GatewayEdificio3,-101,9.2,GatewayOficina,-36,9.2
2026-04-21 15:42:37,Alcance,9.02476978302002,-79.53445434570312,73.0,0.1,14.0,4.121,20.0,42.0,37.0,4,7.4,399.1,-34.0,10.0,GatewayELII,-83,10.0,GatewayFacilidades,-98,4.5,GatewayEdificio3,-91,7.2,GatewayOficina,-34,9.0
2026-04-21 15:43:11,Alcance,9.024779319763184,-79.53437042236328,75.0,0.3,9.0,4.116,20.0,43.0,11.0,4,16.4,394.3,-37.0,13.5,GatewayELII,-70,9.2,GatewayFacilidades,-95,13.5,GatewayEdificio3,-96,9.0,GatewayOficina,-37,9.8
2026-04-21 15:43:12,Alcance,9.024784088134766,-79.53437805175781,75.0,0.2,10.0,4.121,20.0,43.0,12.0,4,15.5,395.2,-36.0,9.2,GatewayELII,-75,9.2,GatewayFacilidades,-107,8.8,GatewayEdificio3,-97,8.2,GatewayOficina,-36,9.0
2026-04-21 15:43:42,Alcance,9.02477741241455,-79.53446960449219,79.0,0.1,12.0,4.116,20.0,43.0,42.0,4,5.5,400.8,-34.0,12.5,GatewayELII,-71,9.8,GatewayFacilidades,-98,12.5,GatewayEdificio3,-91,9.2,GatewayOficina,-34,9.5
2026-04-21 15:44:12,Alcance,9.024754524230957,-79.53451538085938,84.0,0.1,13.0,4.116,20.0,44.0,13.0,4,3.5,402.0,-35.0,12.5,GatewayELII,-77,10.2,GatewayFacilidades,-97,12.5,GatewayEdificio3,-97,8.8,GatewayOficina,-35,10.2
2026-04-21 15:44:42,Alcance,9.024748802185059,-79.53453063964844,86.0,0.1,13.0,4.121,20.0,44.0,43.0,4,4.3,401.8,-35.0,12.8,GatewayELII,-81,10.2,GatewayFacilidades,-97,12.8,GatewayEdificio3,-96,10.0,GatewayOficina,-35,10.2
2026-04-21 15:45:13,Alcance,9.024741172790527,-79.53453826904297,87.0,0.1,13.0,4.092,20.0,45.0,13.0,4,5.4,401.7,-34.0,11.3,GatewayELII,-73,9.0,GatewayFacilidades,-96,11.3,GatewayEdificio3,-93,9.2,GatewayOficina,-34,9.0
