time,deviceName,latitude,longitude,altitude_m,hdop,sats,battery_V,hour,minute,second,gw_count,min_distance_m,max_distance_m,max_rssi,max_snr,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr,gw5_name,gw5_rssi,gw5_snr,gw6_name,gw6_rssi,gw6_snr
2026-07-25 11:38:09,Alcance,9.024420738220215,-79.53437042236328,66.0,0.3,7.0,3.925,16.0,38.0,9.0,3,21.1,362.9,-72.0,9.5,GatewayELII,-72,9.5,GatewayFacilidades,,,GatewayEdificio3,-109,-1.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-99,9.2,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:38:39,Alcance,9.02440071105957,-79.53437805175781,64.0,0.3,7.0,3.925,16.0,38.0,39.0,3,23.2,361.8,-76.0,10.0,GatewayELII,-76,10.0,GatewayFacilidades,,,GatewayEdificio3,-105,7.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-106,8.2,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:39:09,Alcance,9.02439022064209,-79.53441619873047,60.0,0.3,7.0,3.925,16.0,39.0,9.0,3,27.1,362.8,-77.0,10.0,GatewayELII,-77,10.0,GatewayFacilidades,,,GatewayEdificio3,-109,0.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-101,7.5,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:39:39,Alcance,9.024391174316406,-79.534423828125,57.0,0.3,7.0,3.925,16.0,39.0,39.0,3,27.7,363.5,-77.0,10.0,GatewayELII,-77,10.0,GatewayFacilidades,,,GatewayEdificio3,-113,4.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-105,8.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:40:09,Alcance,9.024386405944824,-79.53443908691406,58.0,0.3,7.0,3.925,16.0,40.0,9.0,3,29.3,364.2,-77.0,9.5,GatewayELII,-77,9.5,GatewayFacilidades,,,GatewayEdificio3,-106,7.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-99,8.5,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:40:39,Alcance,9.024405479431152,-79.53443145751953,60.0,0.3,7.0,3.925,16.0,40.0,39.0,3,27.3,365.2,-73.0,9.5,GatewayELII,-73,9.5,GatewayFacilidades,,,GatewayEdificio3,-112,5.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-100,8.8,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:41:09,Alcance,9.024401664733887,-79.53443908691406,59.0,0.3,7.0,3.925,16.0,41.0,9.0,3,28.9,366.3,-78.0,9.8,GatewayELII,-78,9.8,GatewayFacilidades,,,GatewayEdificio3,-109,7.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-99,9.8,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:41:39,Alcance,9.024415016174316,-79.53440856933594,60.0,0.3,7.0,3.92,16.0,41.0,39.0,3,25.6,364.3,-73.0,9.0,GatewayELII,-73,9.0,GatewayFacilidades,,,GatewayEdificio3,-111,5.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-100,9.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:42:09,Alcance,9.024409294128418,-79.5344467163086,60.0,0.3,7.0,3.915,16.0,42.0,9.0,3,28.5,367.5,-78.0,9.2,GatewayELII,-78,9.2,GatewayFacilidades,,,GatewayEdificio3,-110,-4.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-109,4.8,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:43:09,Alcance,9.024392127990723,-79.53448486328125,62.0,0.3,8.0,3.92,16.0,43.0,9.0,3,33.6,368.9,-79.0,10.0,GatewayELII,-79,10.0,GatewayFacilidades,,,GatewayEdificio3,-107,6.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-102,9.2,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:43:39,Alcance,9.024406433105469,-79.53447723388672,62.0,0.3,8.0,3.92,16.0,43.0,39.0,3,32.1,368.8,-78.0,10.2,GatewayELII,-78,10.2,GatewayFacilidades,,,GatewayEdificio3,-113,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-99,8.2,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:44:09,Alcance,9.02437686920166,-79.53448486328125,62.0,0.3,8.0,3.915,16.0,44.0,9.0,3,33.7,366.9,-76.0,9.2,GatewayELII,-76,9.2,GatewayFacilidades,,,GatewayEdificio3,-112,3.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-98,8.8,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:44:39,Alcance,9.024300575256348,-79.53446960449219,69.0,0.3,8.0,3.915,16.0,44.0,40.0,3,37.5,359.6,-79.0,9.5,GatewayELII,-79,9.5,GatewayFacilidades,,,GatewayEdificio3,-101,7.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-106,6.2,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:45:10,Alcance,9.024317741394043,-79.53455352783203,67.0,0.3,8.0,3.915,16.0,45.0,10.0,3,43.0,367.4,-81.0,9.2,GatewayELII,-81,9.2,GatewayFacilidades,,,GatewayEdificio3,-117,-8.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-111,6.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:45:40,Alcance,9.024356842041016,-79.53453063964844,63.0,0.3,8.0,3.905,16.0,45.0,40.0,3,38.5,368.8,-91.0,9.0,GatewayELII,-91,9.0,GatewayFacilidades,,,GatewayEdificio3,-108,6.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-109,7.8,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:46:10,Alcance,9.024368286132812,-79.53447723388672,57.0,0.3,7.0,3.915,16.0,46.0,10.0,3,33.0,365.7,-81.0,9.5,GatewayELII,-81,9.5,GatewayFacilidades,,,GatewayEdificio3,-113,0.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-117,5.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:46:40,Alcance,9.024380683898926,-79.53446197509766,54.0,0.3,8.0,3.905,16.0,46.0,40.0,3,31.5,364.7,-79.0,9.8,GatewayELII,-79,9.8,GatewayFacilidades,,,GatewayEdificio3,-109,-2.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-105,5.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:47:10,Alcance,9.024391174316406,-79.53447723388672,55.0,0.3,8.0,3.915,16.0,47.0,10.0,3,32.1,366.7,-79.0,10.8,GatewayELII,-79,10.8,GatewayFacilidades,,,GatewayEdificio3,-106,4.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-107,6.2,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:47:40,Alcance,9.024397850036621,-79.53447723388672,55.0,0.3,8.0,3.9,16.0,47.0,40.0,3,31.7,367.3,-71.0,9.8,GatewayELII,-71,9.8,GatewayFacilidades,,,GatewayEdificio3,-102,9.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-105,6.2,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:48:10,Alcance,9.02441692352295,-79.53448486328125,54.0,0.3,8.0,3.915,16.0,48.0,10.0,3,31.2,369.4,-78.0,10.0,GatewayELII,-78,10.0,GatewayFacilidades,,,GatewayEdificio3,-105,9.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-105,8.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:48:40,Alcance,9.024431228637695,-79.5344467163086,57.0,0.3,8.0,3.915,16.0,48.0,40.0,3,26.8,367.7,-76.0,10.0,GatewayELII,-76,10.0,GatewayFacilidades,,,GatewayEdificio3,-97,4.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-100,9.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:49:10,Alcance,9.024393081665039,-79.53441619873047,64.0,0.3,7.0,3.905,16.0,49.0,10.0,3,26.0,362.3,-73.0,10.2,GatewayELII,-73,10.2,GatewayFacilidades,,,GatewayEdificio3,-113,2.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-102,8.2,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:49:40,Alcance,9.02446460723877,-79.53430938720703,54.0,0.3,8.0,3.915,16.0,49.0,40.0,3,13.1,360.7,-77.0,9.2,GatewayELII,-77,9.2,GatewayFacilidades,,,GatewayEdificio3,-109,5.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-96,9.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:50:10,Alcance,9.024799346923828,-79.53384399414062,-11.0,0.4,0.0,3.915,16.0,50.0,10.0,1,51.0,51.0,-93.0,8.5,GatewayELII,-93,8.5,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:50:40,Alcance,9.024799346923828,-79.53384399414062,-11.0,0.4,0.0,3.915,16.0,50.0,40.0,3,51.0,362.2,-97.0,9.0,GatewayELII,-97,8.8,GatewayFacilidades,,,GatewayEdificio3,-119,-4.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,9.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:51:10,Alcance,9.024856567382812,-79.53399658203125,39.0,0.3,6.0,3.915,16.0,51.0,10.0,3,42.5,376.2,-83.0,9.0,GatewayELII,-83,9.0,GatewayFacilidades,,,GatewayEdificio3,-111,-1.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-107,5.5,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:51:40,Alcance,9.024864196777344,-79.53406524658203,-11.0,0.4,5.0,3.915,16.0,51.0,40.0,3,38.9,380.9,-85.0,10.0,GatewayELII,-85,10.0,GatewayFacilidades,,,GatewayEdificio3,-114,1.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,2.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:52:10,Alcance,9.024806022644043,-79.5340805053711,-11.0,0.3,7.0,3.915,16.0,52.0,10.0,3,32.5,376.4,-83.0,9.2,GatewayELII,-83,9.2,GatewayFacilidades,,,GatewayEdificio3,-109,2.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-114,2.0,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:52:40,Alcance,9.024762153625488,-79.53394317626953,-11.0,0.3,7.0,3.915,16.0,52.0,40.0,3,40.5,363.2,-82.0,9.2,GatewayELII,-82,9.2,GatewayFacilidades,,,GatewayEdificio3,-114,1.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-109,4.8,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:53:10,Alcance,9.024758338928223,-79.53394317626953,-5.0,0.3,6.0,3.915,16.0,53.0,10.0,3,40.9,363.4,-87.0,10.0,GatewayELII,-87,10.0,GatewayFacilidades,,,GatewayEdificio3,-107,7.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-108,6.5,GatewayFacilidadesDobleBanda815,,
2026-07-25 11:53:40,Alcance,9.024773597717285,-79.5340576171875,0.0,0.3,6.0,3.915,16.0,53.0,41.0,2,32.6,247.8,-83.0,10.2,GatewayELII,-83,10.2,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-108,5.8,GatewayFacilidadesDobleBanda815,,
