time,deviceName,latitude,longitude,altitude_m,hdop,sats,battery_V,hour,minute,second,gw_count,min_distance_m,max_distance_m,max_rssi,max_snr,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr,gw5_name,gw5_rssi,gw5_snr,gw6_name,gw6_rssi,gw6_snr
2026-07-22 08:37:40,Alcance,9.024704933166504,-79.53450012207031,69.0,0.2,10.0,3.744,13.0,37.0,39.0,2,37.6,284.7,-90.0,10.0,GatewayELII,-90,10.0,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-114,4.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:38:10,Alcance,9.024706840515137,-79.53450012207031,69.0,0.2,10.0,3.744,13.0,38.0,9.0,3,38.4,398.2,-90.0,9.5,GatewayELII,-90,9.5,GatewayFacilidades,,,GatewayEdificio3,-117,-2.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-111,6.8,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:38:40,Alcance,9.024706840515137,-79.53450012207031,69.0,0.2,10.0,3.744,13.0,38.0,39.0,2,38.4,284.8,-93.0,7.5,GatewayELII,-93,7.5,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-112,-1.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:39:10,Alcance,9.024707794189453,-79.53450775146484,69.0,0.2,10.0,3.744,13.0,39.0,9.0,1,39.1,39.1,-87.0,10.2,GatewayELII,-87,10.2,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:39:40,Alcance,9.024709701538086,-79.53450775146484,69.0,0.2,10.0,3.744,13.0,39.0,40.0,3,39.3,399.0,-92.0,9.2,GatewayELII,-92,9.2,GatewayFacilidades,,,GatewayEdificio3,-110,5.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-111,4.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:40:10,Alcance,9.024715423583984,-79.53450012207031,69.0,0.2,10.0,3.744,13.0,40.0,10.0,2,39.0,285.3,-95.0,8.5,GatewayELII,-95,8.5,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,2.0,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:40:40,Alcance,9.024715423583984,-79.53449249267578,69.0,0.2,10.0,3.744,13.0,40.0,40.0,3,38.3,398.4,-102.0,9.0,GatewayELII,-102,9.0,GatewayFacilidades,,,GatewayEdificio3,-114,1.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,3.8,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:41:10,Alcance,9.024715423583984,-79.53449249267578,69.0,0.2,10.0,3.749,13.0,41.0,10.0,2,38.3,283.6,-89.0,10.0,GatewayELII,-89,10.0,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-117,1.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:41:40,Alcance,9.024711608886719,-79.53449249267578,69.0,0.2,10.0,3.739,13.0,41.0,40.0,3,38.1,399.0,-88.0,9.8,GatewayELII,-88,9.8,GatewayFacilidades,,,GatewayEdificio3,-115,2.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-114,2.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:42:10,Alcance,9.024704933166504,-79.53449249267578,69.0,0.2,10.0,3.739,13.0,42.0,10.0,1,283.1,283.1,-115.0,1.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,1.8,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:42:44,Alcance,9.02470588684082,-79.53449249267578,69.0,0.2,10.0,3.744,13.0,42.0,40.0,3,38.4,398.5,-97.0,8.5,GatewayELII,-97,8.5,GatewayFacilidades,,,GatewayEdificio3,-114,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,4.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:43:10,Alcance,9.02470874786377,-79.53449249267578,69.0,0.2,10.0,3.744,13.0,43.0,10.0,2,38.6,398.7,-90.0,9.2,GatewayELII,-90,9.2,GatewayFacilidades,,,GatewayEdificio3,-112,3.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:43:40,Alcance,9.02470874786377,-79.53449249267578,70.0,0.2,10.0,3.739,13.0,43.0,40.0,3,38.6,398.7,-95.0,9.5,GatewayELII,-95,9.5,GatewayFacilidades,,,GatewayEdificio3,-112,5.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,4.0,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:44:10,Alcance,9.02470588684082,-79.53449249267578,70.0,0.2,10.0,3.739,13.0,44.0,10.0,3,38.4,397.6,-87.0,10.0,GatewayELII,-87,10.0,GatewayFacilidades,,,GatewayEdificio3,-115,-0.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-120,-0.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:44:40,Alcance,9.024703979492188,-79.53449249267578,70.0,0.2,10.0,3.739,13.0,44.0,40.0,2,38.2,283.6,-103.0,7.5,GatewayELII,-103,7.5,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-109,4.8,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:45:10,Alcance,9.02470588684082,-79.53448486328125,70.0,0.2,10.0,3.739,13.0,45.0,10.0,2,37.7,282.4,-85.0,9.5,GatewayELII,-85,9.5,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-114,1.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:45:40,Alcance,9.02470588684082,-79.53448486328125,70.0,0.2,10.0,3.744,13.0,45.0,40.0,3,38.6,396.4,-85.0,9.8,GatewayELII,-85,9.8,GatewayFacilidades,,,GatewayEdificio3,-115,-1.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,1.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:46:11,Alcance,9.02470588684082,-79.53448486328125,70.0,0.2,10.0,3.739,13.0,46.0,10.0,3,37.7,396.4,-97.0,10.0,GatewayELII,-97,10.0,GatewayFacilidades,,,GatewayEdificio3,-111,3.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,6.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:46:41,Alcance,9.024704933166504,-79.53449249267578,70.0,0.2,10.0,3.739,13.0,46.0,40.0,3,39.0,397.7,-95.0,9.5,GatewayELII,-95,9.5,GatewayFacilidades,,,GatewayEdificio3,-117,-4.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-112,5.0,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:47:11,Alcance,9.024706840515137,-79.53449249267578,70.0,0.2,10.0,3.739,13.0,47.0,10.0,2,40.0,283.7,-89.0,9.5,GatewayELII,-89,9.5,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-114,3.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:47:41,Alcance,9.02470874786377,-79.53449249267578,71.0,0.2,10.0,3.739,13.0,47.0,40.0,2,40.1,283.8,-84.0,9.2,GatewayELII,-84,9.2,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-117,-4.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:48:11,Alcance,9.024712562561035,-79.53450012207031,70.0,0.2,9.0,3.739,13.0,48.0,10.0,3,41.0,399.6,-90.0,10.2,GatewayELII,-90,10.2,GatewayFacilidades,,,GatewayEdificio3,-118,-1.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,4.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:48:41,Alcance,9.0247163772583,-79.53450012207031,70.0,0.2,10.0,3.739,13.0,48.0,41.0,3,41.3,399.9,-95.0,9.5,GatewayELII,-95,9.5,GatewayFacilidades,,,GatewayEdificio3,-117,-2.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-114,1.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:49:11,Alcance,9.024717330932617,-79.53450775146484,71.0,0.2,9.0,3.739,13.0,49.0,11.0,3,42.0,400.5,-90.0,9.8,GatewayELII,-90,9.8,GatewayFacilidades,,,GatewayEdificio3,-105,-3.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,1.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:49:41,Alcance,9.024717330932617,-79.53450775146484,71.0,0.2,10.0,3.739,13.0,49.0,41.0,3,42.0,400.5,-85.0,10.0,GatewayELII,-85,10.0,GatewayFacilidades,,,GatewayEdificio3,-115,1.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,1.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:50:11,Alcance,9.024721145629883,-79.53450012207031,71.0,0.2,10.0,3.739,13.0,50.0,11.0,3,41.6,400.3,-94.0,8.8,GatewayELII,-94,8.8,GatewayFacilidades,,,GatewayEdificio3,-118,-2.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,3.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:50:41,Alcance,9.0247163772583,-79.53450012207031,70.0,0.2,10.0,3.739,13.0,50.0,41.0,3,40.6,399.9,-105.0,7.2,GatewayELII,-105,7.2,GatewayFacilidades,,,GatewayEdificio3,-113,2.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-114,4.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:51:11,Alcance,9.024730682373047,-79.53449249267578,70.0,0.2,10.0,3.739,13.0,51.0,11.0,3,41.0,400.6,-87.0,9.0,GatewayELII,-87,9.0,GatewayFacilidades,,,GatewayEdificio3,-114,2.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-120,-6.0,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:51:41,Alcance,9.02472972869873,-79.53448486328125,70.0,0.2,10.0,3.739,13.0,51.0,41.0,3,40.3,400.0,-85.0,10.0,GatewayELII,-85,10.0,GatewayFacilidades,,,GatewayEdificio3,-113,-1.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,2.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:52:11,Alcance,9.024727821350098,-79.53447723388672,70.0,0.2,9.0,3.744,13.0,52.0,11.0,3,39.5,399.3,-92.0,8.8,GatewayELII,-92,8.8,GatewayFacilidades,,,GatewayEdificio3,-112,3.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,5.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:52:41,Alcance,9.024727821350098,-79.53447723388672,70.0,0.2,10.0,3.744,13.0,52.0,41.0,3,39.5,399.3,-90.0,9.2,GatewayELII,-90,9.2,GatewayFacilidades,,,GatewayEdificio3,-109,-5.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,2.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:53:11,Alcance,9.024720191955566,-79.53449249267578,70.0,0.2,10.0,3.709,13.0,53.0,11.0,3,40.2,399.7,-88.0,9.2,GatewayELII,-88,9.2,GatewayFacilidades,,,GatewayEdificio3,-115,-3.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-116,1.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:53:42,Alcance,9.024717330932617,-79.53449249267578,70.0,0.2,10.0,3.739,13.0,53.0,41.0,2,40.0,283.3,-87.0,10.0,GatewayELII,-87,10.0,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,0.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:54:11,Alcance,9.024714469909668,-79.53450012207031,70.0,0.2,9.0,3.739,13.0,54.0,11.0,3,40.5,399.8,-91.0,10.2,GatewayELII,-91,10.2,GatewayFacilidades,,,GatewayEdificio3,-110,5.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-115,1.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:54:41,Alcance,9.024713516235352,-79.53449249267578,70.0,0.2,10.0,3.739,13.0,54.0,41.0,3,39.8,398.5,-89.0,11.0,GatewayELII,-89,11.0,GatewayFacilidades,,,GatewayEdificio3,-114,1.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-116,0.8,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:55:12,Alcance,9.02471923828125,-79.53448486328125,70.0,0.2,9.0,3.704,13.0,55.0,11.0,2,39.5,282.7,-90.0,9.0,GatewayELII,-90,9.0,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-112,2.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:55:42,Alcance,9.024724006652832,-79.53449249267578,70.0,0.2,9.0,3.739,13.0,55.0,41.0,3,40.5,400.2,-88.0,9.0,GatewayELII,-88,9.0,GatewayFacilidades,,,GatewayEdificio3,-117,-1.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-118,-3.0,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:56:12,Alcance,9.024781227111816,-79.5343246459961,67.0,0.2,9.0,3.704,13.0,56.0,11.0,3,34.7,394.1,-95.0,10.0,GatewayELII,-95,10.0,GatewayFacilidades,,,GatewayEdificio3,-106,4.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-112,4.5,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:56:42,Alcance,9.024682998657227,-79.532470703125,39.0,0.2,5.0,3.704,13.0,56.0,41.0,2,140.0,192.2,-87.0,9.2,GatewayELII,-87,9.2,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-117,3.2,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:57:12,Alcance,9.024574279785156,-79.53376007080078,16.0,0.2,0.0,3.704,13.0,57.0,12.0,3,50.3,341.1,-79.0,9.2,GatewayELII,-79,9.2,GatewayFacilidades,,,GatewayEdificio3,-107,6.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-105,8.8,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:57:42,Alcance,9.024574279785156,-79.53376007080078,16.0,2.6,0.0,3.704,13.0,57.0,42.0,3,50.3,341.1,-85.0,10.2,GatewayELII,-85,10.2,GatewayFacilidades,,,GatewayEdificio3,-115,2.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-102,7.8,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:58:12,Alcance,9.024526596069336,-79.53404235839844,27.0,0.2,10.0,3.704,13.0,58.0,12.0,3,18.9,353.1,-73.0,10.0,GatewayELII,-73,10.0,GatewayFacilidades,,,GatewayEdificio3,-99,3.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-96,7.0,GatewayFacilidadesDobleBanda815,,
2026-07-22 08:58:42,Alcance,9.02419662475586,-79.53429412841797,53.0,0.2,10.0,3.704,13.0,58.0,42.0,3,33.9,341.4,-84.0,10.5,GatewayELII,-84,10.5,GatewayFacilidades,,,GatewayEdificio3,-99,10.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-109,8.2,GatewayFacilidadesDobleBanda815,,
