time,deviceName,latitude,longitude,altitude_m,hdop,sats,battery_V,hour,minute,second,gw_count,min_distance_m,max_distance_m,max_rssi,max_snr,gw1_name,gw1_rssi,gw1_snr,gw2_name,gw2_rssi,gw2_snr,gw3_name,gw3_rssi,gw3_snr,gw4_name,gw4_rssi,gw4_snr,gw5_name,gw5_rssi,gw5_snr,gw6_name,gw6_rssi,gw6_snr
2026-07-23 07:34:57,Alcance,9.023051261901855,-79.5316390991211,53.0,0.1,17.0,3.994,12.0,34.0,56.0,3,76.2,326.0,-84.0,9.5,GatewayELII,-94,5.5,GatewayFacilidades,,,GatewayEdificio3,-87,9.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-84,9.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:35:27,Alcance,9.022842407226562,-79.5318603515625,54.0,0.1,18.0,3.959,12.0,35.0,26.0,3,77.3,318.0,-84.0,9.8,GatewayELII,-99,9.5,GatewayFacilidades,,,GatewayEdificio3,-84,9.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-85,9.8,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:35:57,Alcance,9.022653579711914,-79.5320816040039,56.0,0.1,18.0,3.998,12.0,35.0,56.0,3,79.5,311.9,-88.0,9.5,GatewayELII,-102,9.0,GatewayFacilidades,,,GatewayEdificio3,-88,9.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-97,9.0,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:36:27,Alcance,9.022470474243164,-79.53231048583984,57.0,0.1,18.0,3.9,12.0,36.0,26.0,3,58.9,308.1,-85.0,10.5,GatewayELII,-93,9.2,GatewayFacilidades,,,GatewayEdificio3,-85,10.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-93,10.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:36:57,Alcance,9.022249221801758,-79.53254699707031,56.0,0.1,17.0,4.062,12.0,36.0,56.0,3,49.8,310.5,-69.0,10.5,GatewayELII,-95,9.5,GatewayFacilidades,,,GatewayEdificio3,-69,9.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-89,10.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:37:27,Alcance,9.022072792053223,-79.53276824951172,50.0,0.1,17.0,3.935,12.0,37.0,26.0,2,62.8,165.0,-69.0,7.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-69,7.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-102,1.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:37:57,Alcance,9.021920204162598,-79.53302001953125,49.0,0.1,17.0,3.832,12.0,37.0,56.0,3,89.0,315.7,-60.0,9.5,GatewayELII,-95,9.5,GatewayFacilidades,,,GatewayEdificio3,-60,9.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-103,9.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:38:31,Alcance,9.022088050842285,-79.53325653076172,50.0,0.1,17.0,4.214,12.0,38.0,26.0,3,115.8,288.3,-64.0,9.0,GatewayELII,-89,8.8,GatewayFacilidades,,,GatewayEdificio3,-64,9.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-109,8.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:38:57,Alcance,9.02235221862793,-79.53340911865234,56.0,0.1,18.0,3.68,12.0,38.0,56.0,3,138.7,254.9,-76.0,9.2,GatewayELII,-91,9.2,GatewayFacilidades,,,GatewayEdificio3,-76,7.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-103,6.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:39:27,Alcance,9.022604942321777,-79.53357696533203,59.0,0.1,18.0,3.994,12.0,39.0,26.0,3,166.4,222.2,-74.0,9.8,GatewayELII,-82,9.8,GatewayFacilidades,,,GatewayEdificio3,-74,9.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-99,8.8,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:39:57,Alcance,9.02290153503418,-79.53372955322266,56.0,0.1,17.0,3.994,12.0,39.0,56.0,3,178.1,197.0,-79.0,9.2,GatewayELII,-79,9.2,GatewayFacilidades,,,GatewayEdificio3,-91,9.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-89,8.8,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:40:27,Alcance,9.02322006225586,-79.53384399414062,56.0,0.1,18.0,3.749,12.0,40.0,26.0,3,148.5,227.7,-81.0,9.8,GatewayELII,-81,9.8,GatewayFacilidades,,,GatewayEdificio3,-90,8.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-97,9.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:40:57,Alcance,9.023526191711426,-79.53398132324219,58.0,0.1,20.0,3.935,12.0,40.0,56.0,2,194.7,261.1,-101.0,8.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-101,8.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-104,8.0,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:41:27,Alcance,9.023836135864258,-79.53414154052734,59.0,0.1,21.0,4.052,12.0,41.0,27.0,3,74.5,297.5,-83.0,10.0,GatewayELII,-83,9.5,GatewayFacilidades,,,GatewayEdificio3,-99,10.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-112,1.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:41:57,Alcance,9.024133682250977,-79.53427124023438,59.0,0.1,21.0,3.945,12.0,41.0,57.0,1,41.0,41.0,-79.0,9.8,GatewayELII,-79,9.8,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:42:28,Alcance,9.024364471435547,-79.53437042236328,60.0,0.1,21.0,3.945,12.0,42.0,27.0,3,21.6,356.7,-71.0,9.8,GatewayELII,-71,9.8,GatewayFacilidades,,,GatewayEdificio3,-105,6.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,7.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:42:58,Alcance,9.024394035339355,-79.53422546386719,69.0,0.1,21.0,3.945,12.0,42.0,57.0,3,11.8,348.9,-65.0,9.8,GatewayELII,-65,9.5,GatewayFacilidades,,,GatewayEdificio3,-97,7.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-99,9.8,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:43:28,Alcance,9.024288177490234,-79.53435516357422,61.0,0.1,9.0,3.945,12.0,43.0,27.0,2,27.3,252.5,-100.0,9.5,GatewayELII,-100,9.5,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,-4.0,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:43:58,Alcance,9.023941040039062,-79.53439331054688,53.0,0.7,0.0,3.945,12.0,43.0,57.0,3,64.7,324.8,-85.0,9.8,GatewayELII,-85,9.8,GatewayFacilidades,,,GatewayEdificio3,-99,9.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-99,9.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 07:44:28,Alcance,9.023941040039062,-79.53439331054688,53.0,0.7,0.0,3.945,12.0,44.0,27.0,3,64.7,325.5,-89.0,9.8,GatewayELII,-89,9.8,GatewayFacilidades,,,GatewayEdificio3,-113,1.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-104,7.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:03:01,Alcance,9.024209976196289,-79.53417205810547,102.0,0.3,4.0,3.935,23.0,3.0,0.0,3,35.3,331.6,-66.0,10.2,GatewayELII,-66,10.0,GatewayFacilidades,,,GatewayEdificio3,-95,9.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-97,10.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:03:32,Alcance,9.024276733398438,-79.53412628173828,67.0,0.1,7.0,3.935,23.0,3.0,31.0,3,29.8,334.9,-65.0,9.5,GatewayELII,-65,9.0,GatewayFacilidades,,,GatewayEdificio3,-103,9.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-97,9.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:04:02,Alcance,9.024291038513184,-79.53413391113281,50.0,0.1,8.0,3.935,23.0,4.0,1.0,3,28.0,336.7,-63.0,9.8,GatewayELII,-63,9.8,GatewayFacilidades,,,GatewayEdificio3,-96,7.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-111,5.0,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:04:32,Alcance,9.024332046508789,-79.53414154052734,50.0,0.1,10.0,3.925,23.0,4.0,31.0,1,24.1,24.1,-123.0,-3.5,GatewayELII,-123,-3.5,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:05:02,Alcance,9.024353981018066,-79.53414154052734,55.0,0.1,11.0,3.935,23.0,5.0,1.0,3,22.0,342.6,-66.0,9.8,GatewayELII,-66,9.8,GatewayFacilidades,,,GatewayEdificio3,-99,2.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-103,6.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:05:33,Alcance,9.024401664733887,-79.53413391113281,61.0,0.1,12.0,3.935,23.0,5.0,31.0,3,18.3,346.3,-66.0,10.0,GatewayELII,-66,10.0,GatewayFacilidades,,,GatewayEdificio3,-105,5.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-93,9.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:06:03,Alcance,9.024435043334961,-79.53413391113281,62.0,0.1,12.0,3.935,23.0,6.0,1.0,3,15.0,349.2,-71.0,9.2,GatewayELII,-71,9.2,GatewayFacilidades,,,GatewayEdificio3,-117,2.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-95,9.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:06:33,Alcance,9.024258613586426,-79.53397369384766,62.0,0.1,11.0,3.935,23.0,6.0,32.0,3,41.2,322.9,-72.0,10.2,GatewayELII,-72,10.2,GatewayFacilidades,,,GatewayEdificio3,-97,6.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-103,5.0,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:07:03,Alcance,9.02419662475586,-79.53437042236328,62.0,0.1,11.0,3.935,23.0,7.0,2.0,3,38.7,346.8,-85.0,9.5,GatewayELII,-85,9.5,GatewayFacilidades,,,GatewayEdificio3,-111,-4.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-110,7.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:07:33,Alcance,9.024298667907715,-79.53453063964844,62.0,0.1,12.0,3.925,23.0,7.0,32.0,3,40.3,367.2,-89.0,10.0,GatewayELII,-89,10.0,GatewayFacilidades,,,GatewayEdificio3,-106,-1.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-112,-4.8,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:08:03,Alcance,9.022845268249512,-79.5338363647461,53.0,0.1,12.0,3.935,23.0,8.0,2.0,3,191.1,207.4,-87.0,10.0,GatewayELII,-87,10.0,GatewayFacilidades,,,GatewayEdificio3,-111,8.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-118,-2.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:08:33,Alcance,9.021710395812988,-79.5331039428711,55.0,0.1,11.0,3.93,23.0,8.0,32.0,3,104.9,335.4,-77.0,9.5,GatewayELII,-96,9.0,GatewayFacilidades,,,GatewayEdificio3,-77,9.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-119,3.2,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:09:03,Alcance,9.022509574890137,-79.53204345703125,29.0,0.1,9.0,3.935,23.0,9.0,2.0,3,65.1,328.1,-87.0,9.5,GatewayELII,-109,3.8,GatewayFacilidades,,,GatewayEdificio3,-87,9.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-99,9.5,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:09:33,Alcance,9.023480415344238,-79.5311050415039,33.0,0.1,9.0,3.935,23.0,9.0,32.0,3,120.4,362.8,-91.0,9.5,GatewayELII,-107,0.2,GatewayFacilidades,,,GatewayEdificio3,-91,9.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,-113,5.8,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:10:03,Alcance,9.024784088134766,-79.53023529052734,37.0,0.2,7.0,3.935,23.0,10.0,2.0,1,381.6,381.6,-119.0,6.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-119,6.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:10:33,Alcance,9.025940895080566,-79.52953338623047,60.0,0.1,9.0,3.935,23.0,10.0,32.0,1,532.0,532.0,-100.0,8.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-100,8.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:11:03,Alcance,9.025436401367188,-79.52870178222656,54.0,0.2,8.0,3.935,23.0,11.0,2.0,1,545.8,545.8,-116.0,-2.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-116,-2.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:12:33,Alcance,9.023964881896973,-79.52741241455078,41.0,0.1,11.0,3.925,23.0,12.0,32.0,1,570.9,570.9,-118.0,-6.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-118,-6.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:13:03,Alcance,9.024553298950195,-79.52777862548828,45.0,0.1,13.0,3.935,23.0,13.0,2.0,1,564.9,564.9,-117.0,-8.5,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-117,-8.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:13:33,Alcance,9.024689674377441,-79.52787780761719,47.0,0.1,13.0,3.925,23.0,13.0,32.0,2,563.7,697.9,-115.0,0.5,GatewayELII,-115,-0.8,GatewayFacilidades,,,GatewayEdificio3,-115,0.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:14:03,Alcance,9.025325775146484,-79.52833557128906,50.0,0.1,14.0,3.93,23.0,14.0,2.0,1,566.5,566.5,-109.0,2.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-109,2.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:15:34,Alcance,9.027191162109375,-79.52972412109375,29.0,0.1,16.0,3.925,23.0,15.0,33.0,1,577.3,577.3,-113.0,4.2,GatewayELII,-113,4.2,GatewayFacilidades,,,GatewayEdificio3,,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:16:34,Alcance,9.028623580932617,-79.53087615966797,29.0,0.1,15.0,3.93,23.0,16.0,33.0,1,757.1,757.1,-118.0,2.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-118,2.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:18:04,Alcance,9.02966594696045,-79.53055572509766,62.0,0.2,5.0,3.925,23.0,18.0,3.0,1,877.6,877.6,-118.0,,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-118,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:18:34,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.915,23.0,18.0,33.0,1,875.5,875.5,-117.0,-2.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-117,-2.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:19:04,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.915,23.0,19.0,3.0,1,875.5,875.5,-114.0,2.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-114,2.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:19:34,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,19.0,33.0,1,875.3,875.3,-111.0,4.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-111,4.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:20:04,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,20.0,3.0,1,875.3,875.3,-108.0,6.5,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-108,6.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:20:34,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.915,23.0,20.0,33.0,1,875.3,875.3,-119.0,-8.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-119,-8.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:21:04,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,21.0,3.0,1,875.3,875.3,-106.0,-3.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-106,-3.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:21:34,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,21.0,33.0,1,875.3,875.3,-113.0,2.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-113,2.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:22:04,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,22.0,3.0,1,875.3,875.3,-115.0,0.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-115,0.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:22:42,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.92,23.0,22.0,33.0,1,875.3,875.3,-107.0,5.5,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-107,5.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:23:04,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.92,23.0,23.0,3.0,1,875.3,875.3,-115.0,2.5,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-115,2.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:23:35,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.915,23.0,23.0,34.0,1,875.5,875.5,-112.0,3.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-112,3.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:24:05,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,24.0,4.0,1,874.4,874.4,-109.0,6.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-109,6.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:24:35,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,24.0,34.0,1,874.4,874.4,-118.0,-5.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-118,-5.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:25:05,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.92,23.0,25.0,4.0,1,874.4,874.4,-113.0,3.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-113,3.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:25:35,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.92,23.0,25.0,34.0,1,874.2,874.2,-111.0,0.5,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-111,0.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:26:05,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,26.0,4.0,1,874.2,874.2,-109.0,6.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-109,6.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:26:35,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,26.0,34.0,1,874.2,874.2,-114.0,1.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-114,1.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:27:35,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,27.0,34.0,1,874.2,874.2,-111.0,5.2,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-111,5.2,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:29:09,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,29.0,4.0,1,874.2,874.2,-113.0,2.5,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-113,2.5,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:29:35,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.92,23.0,29.0,34.0,1,874.2,874.2,-114.0,,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-114,,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:30:05,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.92,23.0,30.0,4.0,1,872.9,872.9,-117.0,1.0,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-117,1.0,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:30:35,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,30.0,34.0,1,872.9,872.9,-109.0,5.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-109,5.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
2026-07-23 18:31:35,Alcance,9.029644966125488,-79.53054809570312,62.0,0.2,0.0,3.925,23.0,31.0,34.0,1,872.9,872.9,-108.0,-1.8,GatewayELII,,,GatewayFacilidades,,,GatewayEdificio3,-108,-1.8,GatewayOficina,,,GatewayFacilidadesDobleBanda07,,,GatewayFacilidadesDobleBanda815,,
