time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-08-22 00:08:06,OPTA,NICLABH1,14918,0.0391,0.0781,0.9993,28.68,54.27,0.55,400.0,0.497,Motor_en_operacion,0.9921
2026-08-22 00:18:06,OPTA,NICLABH1,15415,0.0391,0.0808,0.9995,28.57,54.29,0.53,380.0,0.46,Motor_en_operacion,0.9921
2026-08-22 00:28:07,OPTA,NICLABH1,15912,0.0371,0.0791,0.9998,28.51,54.25,0.55,400.0,0.696,Motor_en_operacion,0.9921
2026-08-22 00:38:08,OPTA,NICLABH1,16410,0.043,0.0781,0.9995,28.5,53.3,0.56,430.0,0.673,Motor_en_operacion,0.9921
2026-08-22 00:48:08,OPTA,NICLABH1,16908,0.0403,0.0771,0.9993,28.45,54.2,0.61,560.0,0.489,Motor_en_operacion,0.9921
2026-08-22 00:58:08,OPTA,NICLABH1,17404,0.0391,0.0796,1.0,28.4,53.28,0.59,530.0,0.297,Motor_en_operacion,0.9921
2026-08-22 01:08:09,OPTA,NICLABH1,17902,0.0408,0.0784,1.0002,28.31,53.27,0.57,450.0,0.32,Motor_en_operacion,0.996
2026-08-22 01:18:10,OPTA,NICLABH1,18400,0.0393,0.0786,1.0,28.28,53.28,0.56,420.0,0.548,Motor_en_operacion,0.9921
2026-08-22 01:28:09,OPTA,NICLABH1,18896,0.0405,0.0781,0.9998,28.21,54.25,0.59,540.0,0.713,Motor_en_operacion,0.9921
2026-08-22 01:38:09,OPTA,NICLABH1,19392,0.0388,0.0776,0.9993,28.17,54.27,0.61,560.0,0.604,Motor_en_operacion,0.9921
2026-08-22 01:48:11,OPTA,NICLABH1,19890,0.0398,0.0771,0.999,28.14,54.26,0.62,580.0,0.757,Motor_en_operacion,0.996
2026-08-22 01:58:10,OPTA,NICLABH1,20388,0.0386,0.0779,0.9988,28.13,54.2,0.66,700.0,0.439,Motor_en_operacion,0.996
2026-08-22 02:08:11,OPTA,NICLABH1,20885,0.0393,0.0776,0.9995,28.07,53.27,0.64,640.0,0.198,Motor_en_operacion,0.9921
2026-08-22 02:18:11,OPTA,NICLABH1,21383,0.04,0.0771,1.0,27.96,53.27,0.74,850.0,0.624,Motor_en_operacion,0.9921
2026-08-22 02:28:11,OPTA,NICLABH1,21881,0.0381,0.0781,1.0,27.91,53.26,0.89,1130.0,0.183,Motor_en_operacion,0.996
2026-08-22 02:38:12,OPTA,NICLABH1,22378,0.0391,0.0776,0.9995,27.98,53.33,0.97,1260.0,0.208,Motor_en_operacion,0.9921
2026-08-22 02:48:13,OPTA,NICLABH1,22875,0.0371,0.0774,0.9985,27.91,54.22,0.93,1200.0,0.222,Motor_en_operacion,0.9921
2026-08-22 02:58:12,OPTA,NICLABH1,23371,0.0386,0.0781,0.9988,27.89,54.24,0.88,1100.0,0.445,Motor_en_operacion,0.9921
2026-08-22 03:08:13,OPTA,NICLABH1,23869,0.0408,0.0796,0.9995,27.81,54.24,0.87,1080.0,0.244,Motor_en_operacion,0.9921
2026-08-22 03:18:13,OPTA,NICLABH1,24366,0.0374,0.0776,0.9988,27.78,54.3,0.81,990.0,0.924,Motor_en_operacion,0.996
2026-08-22 03:28:14,OPTA,NICLABH1,24863,0.0415,0.0769,0.9993,27.74,54.29,0.7,780.0,0.354,Motor_en_operacion,0.9921
2026-08-22 03:38:14,OPTA,NICLABH1,25360,0.0376,0.0793,0.9988,27.68,54.3,0.77,910.0,0.153,Motor_en_operacion,0.9921
2026-08-22 03:48:14,OPTA,NICLABH1,25858,0.0388,0.0784,0.9988,27.77,54.26,0.71,790.0,0.451,Motor_en_operacion,0.996
2026-08-22 03:58:15,OPTA,NICLABH1,26356,0.0366,0.0786,0.9988,27.77,54.18,0.61,560.0,0.314,Motor_en_operacion,0.996
2026-08-22 04:08:15,OPTA,NICLABH1,26853,0.0381,0.0789,0.9995,27.77,53.28,0.59,540.0,0.438,Motor_en_operacion,0.9921
2026-08-22 04:18:15,OPTA,NICLABH1,27350,0.0383,0.0798,0.9995,27.84,53.25,0.63,600.0,0.333,Motor_en_operacion,0.9921
2026-08-22 04:28:16,OPTA,NICLABH1,27848,0.0391,0.0789,0.9993,27.77,53.23,0.66,700.0,0.585,Motor_en_operacion,0.9921
2026-08-22 04:38:16,OPTA,NICLABH1,28344,0.0366,0.0791,0.9993,27.76,53.21,0.91,1180.0,0.615,Motor_en_operacion,0.9921
2026-08-22 04:48:17,OPTA,NICLABH1,28841,0.0398,0.0784,0.999,27.74,53.22,1.16,1540.0,0.471,Motor_en_operacion,0.9921
2026-08-22 04:58:17,OPTA,NICLABH1,29339,0.0383,0.0808,1.0002,27.7,53.25,1.19,1580.0,0.18,Motor_en_operacion,0.996
2026-08-22 05:08:18,OPTA,NICLABH1,29838,0.0361,0.0808,0.9995,27.86,53.24,1.3,1700.0,0.441,Motor_en_operacion,0.9921
2026-08-22 05:18:19,OPTA,NICLABH1,30335,0.0366,0.0796,0.9995,27.83,53.26,1.29,1690.0,0.535,Motor_en_operacion,0.996
2026-08-22 05:28:20,OPTA,NICLABH1,30831,0.0388,0.0823,0.999,27.78,53.27,1.15,1510.0,0.317,Motor_en_operacion,0.996
2026-08-22 05:38:21,OPTA,NICLABH1,31328,0.0381,0.0808,0.9985,27.8,54.15,1.2,1590.0,0.447,Motor_apagado,0.996
