time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-08-04 00:07:24,OPTA,NICLABH1,741191,0.0051,0.0542,0.9961,30.29,53.2,4.23,2340.0,-0.779,Motor_apagado,0.996
2026-08-04 00:17:25,OPTA,NICLABH1,741683,0.0051,0.0542,0.9961,30.3,53.21,4.25,2350.0,-0.1,Motor_apagado,0.996
2026-08-04 00:27:26,OPTA,NICLABH1,742177,0.0056,0.054,0.9961,30.3,53.21,4.37,2400.0,-0.264,Motor_apagado,0.996
2026-08-04 00:37:27,OPTA,NICLABH1,742669,0.0051,0.0542,0.9961,30.29,53.21,4.33,2400.0,0.168,Motor_apagado,0.996
2026-08-04 00:47:28,OPTA,NICLABH1,743161,0.0049,0.0544,0.9963,30.29,53.21,4.42,2440.0,0.239,Motor_apagado,0.996
2026-08-04 00:57:29,OPTA,NICLABH1,743653,0.0051,0.0544,0.9963,30.27,52.2,4.44,2450.0,-0.305,Motor_apagado,0.996
2026-08-04 01:07:29,OPTA,NICLABH1,744144,0.0049,0.0544,0.9963,30.26,52.22,4.29,2430.0,-0.18,Motor_apagado,0.996
2026-08-04 01:17:29,OPTA,NICLABH1,744637,0.0049,0.0544,0.9963,30.25,52.21,4.06,2390.0,-0.293,Motor_apagado,0.996
2026-08-04 01:27:30,OPTA,NICLABH1,745130,0.0049,0.0542,0.9966,30.23,52.21,3.95,2390.0,-0.339,Motor_apagado,0.996
2026-08-04 01:37:30,OPTA,NICLABH1,745621,0.0049,0.0544,0.9966,30.23,52.21,3.88,2380.0,-0.165,Motor_apagado,0.996
2026-08-04 01:47:30,OPTA,NICLABH1,746113,0.0051,0.0544,0.9966,30.2,52.2,3.9,2400.0,-0.568,Motor_apagado,0.996
2026-08-04 01:57:31,OPTA,NICLABH1,746606,0.0054,0.0544,0.9966,30.2,52.2,3.72,2360.0,-0.532,Motor_apagado,0.996
