time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-09-03 00:06:13,OPTA,NICLABH1,463392,0.0049,0.0542,0.9937,29.33,64.3,2.7,2020.0,-0.64,Motor_apagado,0.996
2026-09-03 00:16:14,OPTA,NICLABH1,463888,0.0051,0.0544,0.9939,29.37,64.26,2.78,2070.0,-0.364,Motor_apagado,0.996
2026-09-03 00:26:15,OPTA,NICLABH1,464385,0.0051,0.0542,0.9941,29.43,63.28,2.7,2050.0,-0.496,Motor_apagado,0.996
2026-09-03 00:36:15,OPTA,NICLABH1,464880,0.0049,0.0544,0.9941,29.49,63.27,2.67,2050.0,-0.245,Motor_apagado,0.996
2026-09-03 00:46:15,OPTA,NICLABH1,465376,0.0049,0.0542,0.9944,29.51,63.28,2.72,2080.0,-0.12,Motor_apagado,0.996
2026-09-03 00:56:15,OPTA,NICLABH1,465872,0.0049,0.0544,0.9944,29.53,63.28,2.84,2140.0,-0.565,Motor_apagado,0.996
2026-09-03 01:06:16,OPTA,NICLABH1,466368,0.0049,0.0542,0.9946,29.53,62.27,2.92,2180.0,-0.065,Motor_apagado,0.996
2026-09-03 01:16:17,OPTA,NICLABH1,466864,0.0049,0.0542,0.9946,29.56,62.25,2.88,2180.0,-0.541,Motor_apagado,0.996
2026-09-03 01:26:18,OPTA,NICLABH1,467361,0.0051,0.0542,0.9949,29.59,62.25,2.84,2170.0,-0.731,Motor_apagado,0.996
2026-09-03 01:36:18,OPTA,NICLABH1,467858,0.0051,0.0542,0.9949,29.6,62.28,2.84,2190.0,0.308,Motor_apagado,0.996
2026-09-03 01:46:19,OPTA,NICLABH1,468355,0.0051,0.0542,0.9949,29.62,62.27,2.85,2210.0,0.05,Motor_apagado,0.996
2026-09-03 01:56:19,OPTA,NICLABH1,468851,0.0051,0.0542,0.9951,29.63,62.26,2.89,2240.0,-0.721,Motor_apagado,0.996
2026-09-03 02:06:20,OPTA,NICLABH1,469349,0.0049,0.0544,0.9951,29.64,62.25,2.99,2290.0,-0.087,Motor_apagado,0.996
2026-09-03 02:16:21,OPTA,NICLABH1,469846,0.0051,0.0544,0.9951,29.66,62.25,3.01,2300.0,-0.437,Motor_apagado,0.996
2026-09-03 02:26:21,OPTA,NICLABH1,470342,0.0051,0.0542,0.9951,29.67,62.26,2.81,2240.0,-0.347,Motor_apagado,0.996
2026-09-03 02:36:21,OPTA,NICLABH1,470838,0.0051,0.0542,0.9951,29.66,62.25,2.78,2250.0,-0.504,Motor_apagado,0.996
2026-09-03 02:46:23,OPTA,NICLABH1,471335,0.0054,0.0544,0.9954,29.7,62.25,2.87,2290.0,0.395,Motor_apagado,0.996
2026-09-03 02:56:22,OPTA,NICLABH1,471832,0.0051,0.0544,0.9954,29.7,62.25,2.97,2350.0,-0.472,Motor_apagado,0.996
2026-09-03 03:06:23,OPTA,NICLABH1,472329,0.0054,0.0542,0.9954,29.7,61.25,3.01,2380.0,-0.29,Motor_apagado,0.996
2026-09-03 03:16:24,OPTA,NICLABH1,472826,0.0054,0.054,0.9956,29.7,61.25,2.93,2360.0,-0.242,Motor_apagado,0.996
2026-09-03 03:26:23,OPTA,NICLABH1,473322,0.0051,0.0542,0.9956,29.69,62.25,2.92,2380.0,-0.275,Motor_apagado,0.996
2026-09-03 03:36:24,OPTA,NICLABH1,473819,0.0049,0.0542,0.9956,29.69,61.25,2.86,2360.0,-0.251,Motor_apagado,0.996
2026-09-03 03:46:24,OPTA,NICLABH1,474316,0.0051,0.0542,0.9956,29.7,61.26,2.66,2280.0,-0.502,Motor_apagado,0.996
2026-09-03 03:56:24,OPTA,NICLABH1,474812,0.0054,0.054,0.9956,29.69,61.26,2.59,2270.0,-0.193,Motor_apagado,0.996
2026-09-03 04:06:25,OPTA,NICLABH1,475309,0.0051,0.0542,0.9958,29.69,60.24,2.64,2300.0,-0.193,Motor_apagado,0.996
2026-09-03 04:16:25,OPTA,NICLABH1,475805,0.0051,0.0544,0.9956,29.72,60.26,2.55,2280.0,-0.054,Motor_apagado,0.996
2026-09-03 04:26:26,OPTA,NICLABH1,476302,0.0054,0.0542,0.9956,29.74,60.27,2.62,2320.0,-0.574,Motor_apagado,0.996
2026-09-03 04:36:25,OPTA,NICLABH1,476797,0.0054,0.0542,0.9958,29.75,61.26,2.34,2200.0,0.468,Motor_apagado,0.996
2026-09-03 04:46:25,OPTA,NICLABH1,477294,0.0051,0.0542,0.9958,29.75,61.27,2.29,2180.0,-0.252,Motor_apagado,0.996
2026-09-03 04:56:25,OPTA,NICLABH1,477791,0.0051,0.0542,0.9958,29.76,61.25,2.38,2250.0,-0.623,Motor_apagado,0.996
2026-09-03 05:06:26,OPTA,NICLABH1,478288,0.0051,0.0542,0.9958,29.76,61.24,2.42,2280.0,-0.381,Motor_apagado,0.996
2026-09-03 05:16:26,OPTA,NICLABH1,478784,0.0051,0.0542,0.9958,29.77,61.27,2.38,2270.0,0.297,Motor_apagado,0.996
2026-09-03 05:26:26,OPTA,NICLABH1,479280,0.0051,0.0542,0.9958,29.76,61.26,2.4,2300.0,-0.181,Motor_apagado,0.996
2026-09-03 05:36:26,OPTA,NICLABH1,479777,0.0054,0.0542,0.9958,29.77,61.25,2.42,2320.0,0.011,Motor_apagado,0.996
2026-09-03 05:46:27,OPTA,NICLABH1,480275,0.0391,0.0806,0.9988,29.78,61.24,2.32,2280.0,0.333,Motor_apagado,0.996
2026-09-03 05:56:26,OPTA,NICLABH1,480771,0.0369,0.0728,0.9985,28.77,58.38,1.49,1700.0,0.342,Motor_en_operacion,0.9882
2026-09-03 06:06:27,OPTA,NICLABH1,481267,0.0364,0.0747,0.9995,28.12,57.28,1.03,1220.0,0.558,Motor_en_operacion,0.9921
2026-09-03 06:16:27,OPTA,NICLABH1,481765,0.0364,0.0735,0.999,27.86,56.3,0.82,910.0,0.341,Motor_en_operacion,0.9921
2026-09-03 06:26:28,OPTA,NICLABH1,482262,0.0371,0.0745,0.999,27.63,56.31,0.64,560.0,0.378,Motor_en_operacion,0.9921
2026-09-03 06:36:28,OPTA,NICLABH1,482758,0.0344,0.0774,0.9998,27.6,56.23,0.57,430.0,0.123,Motor_en_operacion,0.9921
2026-09-03 06:46:28,OPTA,NICLABH1,483253,0.0369,0.0759,0.9995,27.42,56.28,0.56,410.0,0.543,Motor_en_operacion,0.9921
2026-09-03 06:56:29,OPTA,NICLABH1,483752,0.0364,0.0747,0.9995,27.4,56.34,0.53,360.0,0.409,Motor_en_operacion,0.9921
2026-09-03 07:06:30,OPTA,NICLABH1,484249,0.0393,0.0754,0.9998,27.38,56.31,0.56,390.0,0.301,Motor_en_operacion,0.9882
2026-09-03 07:16:30,OPTA,NICLABH1,484744,0.0383,0.075,0.9993,27.48,56.3,0.95,1040.0,0.264,Motor_en_operacion,0.9921
2026-09-03 07:26:31,OPTA,NICLABH1,485243,0.0374,0.0757,0.9988,27.47,56.32,0.79,820.0,1.089,Motor_en_operacion,0.9921
2026-09-03 07:36:31,OPTA,NICLABH1,485740,0.04,0.0767,1.0002,27.51,57.26,1.0,1120.0,0.72,Motor_en_operacion,0.9921
2026-09-03 07:46:32,OPTA,NICLABH1,486237,0.0396,0.0752,0.999,27.6,57.32,1.16,1320.0,0.185,Motor_en_operacion,0.9921
2026-09-03 07:56:33,OPTA,NICLABH1,486733,0.0383,0.0769,1.0005,27.77,58.23,1.35,1510.0,0.6,Motor_en_operacion,0.996
2026-09-03 08:06:33,OPTA,NICLABH1,487230,0.0386,0.0774,0.999,27.81,57.33,1.36,1530.0,0.568,Motor_en_operacion,0.9921
2026-09-03 08:16:34,OPTA,NICLABH1,487727,0.0371,0.0781,0.9995,27.8,57.33,1.36,1530.0,0.981,Motor_en_operacion,0.9921
2026-09-03 08:26:34,OPTA,NICLABH1,488222,0.0398,0.0774,0.9995,28.04,59.21,1.2,1390.0,0.482,Motor_en_operacion,0.996
2026-09-03 08:36:34,OPTA,NICLABH1,488718,0.0413,0.0784,0.9995,28.14,59.22,1.16,1350.0,0.678,Motor_en_operacion,0.996
2026-09-03 08:46:35,OPTA,NICLABH1,489215,0.0388,0.0786,0.9998,28.26,59.22,1.11,1300.0,0.69,Motor_en_operacion,0.9921
2026-09-03 08:56:35,OPTA,NICLABH1,489711,0.0366,0.0801,1.0,28.5,59.29,1.03,1210.0,0.347,Motor_en_operacion,0.996
2026-09-03 09:06:35,OPTA,NICLABH1,490207,0.0381,0.0796,1.0002,28.5,59.23,0.95,1110.0,0.295,Motor_en_operacion,0.9921
2026-09-03 09:16:35,OPTA,NICLABH1,490703,0.0393,0.0781,0.9993,28.46,58.29,0.94,1090.0,0.227,Motor_en_operacion,0.9921
2026-09-03 09:26:36,OPTA,NICLABH1,491200,0.0378,0.0784,0.9995,28.39,56.27,0.85,980.0,0.911,Motor_en_operacion,0.996
2026-09-03 09:36:36,OPTA,NICLABH1,491696,0.0383,0.0786,1.0002,28.33,54.2,0.75,800.0,0.366,Motor_en_operacion,0.9921
2026-09-03 09:46:37,OPTA,NICLABH1,492192,0.0396,0.0803,1.0,28.33,53.25,0.57,440.0,0.563,Motor_en_operacion,0.9921
2026-09-03 09:56:37,OPTA,NICLABH1,492688,0.043,0.0791,1.0,28.29,53.3,0.66,660.0,0.454,Motor_en_operacion,0.996
2026-09-03 10:06:38,OPTA,NICLABH1,493184,0.0388,0.0796,1.0,28.38,54.23,0.97,1180.0,0.571,Motor_en_operacion,0.9921
2026-09-03 10:16:38,OPTA,NICLABH1,493681,0.0403,0.0789,1.0007,28.39,54.26,1.0,1210.0,0.376,Motor_en_operacion,0.9921
2026-09-03 10:26:39,OPTA,NICLABH1,494177,0.0388,0.0793,1.0005,28.29,53.28,0.66,650.0,0.627,Motor_en_operacion,0.9921
2026-09-03 10:36:39,OPTA,NICLABH1,494673,0.0476,0.0796,1.0007,28.33,54.21,0.72,760.0,0.227,Motor_en_operacion,0.996
2026-09-03 10:46:39,OPTA,NICLABH1,495169,0.0391,0.0791,0.9993,28.39,53.27,1.03,1270.0,0.52,Motor_en_operacion,0.996
2026-09-03 10:56:40,OPTA,NICLABH1,495667,0.0432,0.0789,1.0005,28.37,53.26,0.98,1210.0,0.276,Motor_en_operacion,0.9921
2026-09-03 11:06:40,OPTA,NICLABH1,496162,0.0417,0.0781,0.9995,28.42,53.2,1.02,1260.0,0.481,Motor_en_operacion,0.996
2026-09-03 11:16:40,OPTA,NICLABH1,496659,0.0381,0.0793,1.0007,28.44,53.26,1.19,1510.0,0.325,Motor_en_operacion,0.996
2026-09-03 11:26:41,OPTA,NICLABH1,497156,0.0376,0.0793,1.0007,28.35,53.27,1.45,1790.0,0.195,Motor_en_operacion,0.996
2026-09-03 11:36:42,OPTA,NICLABH1,497653,0.0378,0.0818,1.0012,28.49,54.22,1.58,1930.0,0.659,Motor_en_operacion,0.996
2026-09-03 11:46:42,OPTA,NICLABH1,498149,0.0405,0.0801,1.002,28.52,54.28,1.58,1920.0,0.42,Motor_en_operacion,0.996
2026-09-03 11:56:43,OPTA,NICLABH1,498645,0.0403,0.0803,1.0002,28.56,53.26,1.28,1630.0,0.393,Motor_en_operacion,0.996
2026-09-03 12:06:43,OPTA,NICLABH1,499141,0.0393,0.0798,0.9995,28.72,55.22,1.44,1820.0,0.55,Motor_en_operacion,0.996
2026-09-03 12:16:44,OPTA,NICLABH1,499638,0.0425,0.0798,0.9993,29.0,56.17,2.13,2420.0,0.629,Motor_en_operacion,0.996
2026-09-03 12:26:44,OPTA,NICLABH1,500134,0.0391,0.0811,0.9998,29.21,56.2,2.25,2500.0,0.457,Motor_en_operacion,0.996
2026-09-03 12:36:45,OPTA,NICLABH1,500631,0.0391,0.0823,1.0002,29.21,56.19,2.13,2430.0,0.559,Motor_en_operacion,0.996
2026-09-03 12:46:45,OPTA,NICLABH1,501128,0.0378,0.082,1.0,29.22,56.22,2.0,2350.0,0.339,Motor_en_operacion,0.996
2026-09-03 12:56:46,OPTA,NICLABH1,501625,0.0383,0.0803,0.9998,29.04,56.34,1.94,2300.0,0.277,Motor_en_operacion,0.996
2026-09-03 13:06:47,OPTA,NICLABH1,502122,0.0398,0.0803,0.999,28.67,56.3,1.83,2210.0,0.429,Motor_en_operacion,0.9921
2026-09-03 13:16:47,OPTA,NICLABH1,502619,0.0405,0.0813,1.0005,28.09,55.33,1.54,1950.0,0.507,Motor_en_operacion,0.996
2026-09-03 13:26:48,OPTA,NICLABH1,503116,0.0447,0.0789,1.0002,28.12,55.38,1.35,1760.0,0.361,Motor_en_operacion,0.9921
2026-09-03 13:36:49,OPTA,NICLABH1,503614,0.0381,0.0803,0.9993,27.96,55.32,1.29,1690.0,0.355,Motor_en_operacion,0.9921
2026-09-03 13:46:50,OPTA,NICLABH1,504111,0.0422,0.0774,0.9983,27.95,54.3,1.3,1700.0,0.43,Motor_en_operacion,0.9921
2026-09-03 13:56:50,OPTA,NICLABH1,504607,0.0417,0.0784,0.9988,27.61,53.16,0.96,1240.0,0.299,Motor_en_operacion,0.9921
2026-09-03 14:06:51,OPTA,NICLABH1,505105,0.0383,0.0779,0.9995,27.4,52.28,0.75,870.0,1.248,Motor_en_operacion,0.996
2026-09-03 14:16:51,OPTA,NICLABH1,505602,0.0378,0.0767,0.9988,27.3,53.26,1.33,1730.0,0.47,Motor_en_operacion,0.9921
2026-09-03 14:26:51,OPTA,NICLABH1,506098,0.0354,0.0757,0.998,27.31,53.3,1.36,1770.0,0.358,Motor_en_operacion,0.9921
2026-09-03 14:36:51,OPTA,NICLABH1,506595,0.0383,0.0764,0.9993,27.28,53.27,1.22,1600.0,0.504,Motor_en_operacion,0.9921
2026-09-03 14:46:51,OPTA,NICLABH1,507093,0.0374,0.0774,0.9985,27.13,53.27,0.85,1080.0,0.599,Motor_en_operacion,0.9921
2026-09-03 14:56:51,OPTA,NICLABH1,507590,0.0369,0.0762,0.9985,27.15,53.26,1.58,2000.0,0.229,Motor_en_operacion,0.9921
2026-09-03 15:06:52,OPTA,NICLABH1,508087,0.0356,0.0774,0.9983,27.16,53.29,1.61,2020.0,0.121,Motor_en_operacion,0.9921
2026-09-03 15:16:53,OPTA,NICLABH1,508585,0.04,0.0759,0.9983,27.07,53.29,1.68,2080.0,0.635,Motor_en_operacion,0.9921
2026-09-03 15:26:54,OPTA,NICLABH1,509083,0.0361,0.0767,0.9985,27.06,54.29,1.73,2130.0,0.166,Motor_en_operacion,0.996
2026-09-03 15:36:54,OPTA,NICLABH1,509580,0.0396,0.0757,0.9983,27.04,53.27,1.86,2240.0,0.181,Motor_en_operacion,0.9921
2026-09-03 15:46:55,OPTA,NICLABH1,510077,0.0398,0.0769,0.998,27.03,53.27,1.94,2310.0,0.311,Motor_en_operacion,0.9921
2026-09-03 15:56:55,OPTA,NICLABH1,510574,0.0388,0.0754,0.998,27.07,54.28,2.04,2380.0,0.437,Motor_en_operacion,0.9921
2026-09-03 16:06:56,OPTA,NICLABH1,511072,0.04,0.0754,0.9985,27.05,54.28,2.06,2400.0,0.253,Motor_en_operacion,0.9921
2026-09-03 16:16:56,OPTA,NICLABH1,511568,0.0388,0.0759,0.998,27.11,54.27,2.0,2350.0,0.736,Motor_en_operacion,0.996
2026-09-03 16:26:57,OPTA,NICLABH1,512065,0.0376,0.0769,0.9983,27.18,54.29,2.16,2470.0,0.915,Motor_en_operacion,0.996
2026-09-03 16:36:57,OPTA,NICLABH1,512561,0.0403,0.0774,0.9983,27.19,55.18,2.31,2500.0,0.201,Motor_en_operacion,0.996
2026-09-03 16:46:57,OPTA,NICLABH1,513058,0.0393,0.0786,0.9988,27.31,55.29,2.33,2500.0,0.427,Motor_en_operacion,0.9921
2026-09-03 16:56:58,OPTA,NICLABH1,513555,0.0376,0.0776,0.9983,27.32,55.29,2.16,2400.0,0.308,Motor_en_operacion,0.9921
2026-09-03 17:06:59,OPTA,NICLABH1,514052,0.0366,0.0781,0.9993,27.31,55.27,2.27,2490.0,0.419,Motor_en_operacion,0.9921
2026-09-03 17:16:59,OPTA,NICLABH1,514548,0.0376,0.0779,0.999,27.34,55.3,2.31,2500.0,0.158,Motor_en_operacion,0.9921
2026-09-03 17:27:00,OPTA,NICLABH1,515044,0.0376,0.0779,0.9983,27.28,55.32,2.29,2500.0,0.835,Motor_en_operacion,0.9921
2026-09-03 17:37:00,OPTA,NICLABH1,515540,0.0366,0.0784,0.9985,27.27,55.29,2.0,2310.0,0.83,Motor_en_operacion,0.9921
2026-09-03 17:47:01,OPTA,NICLABH1,516037,0.0376,0.0776,0.9978,27.2,55.31,2.03,2350.0,0.245,Motor_en_operacion,0.9921
2026-09-03 17:57:01,OPTA,NICLABH1,516533,0.0359,0.0776,0.998,27.16,55.2,2.02,2360.0,0.414,Motor_en_operacion,0.9921
2026-09-03 18:07:02,OPTA,NICLABH1,517030,0.0371,0.0774,0.9988,27.17,55.23,2.18,2480.0,0.599,Motor_en_operacion,0.996
2026-09-03 18:17:03,OPTA,NICLABH1,517527,0.0405,0.0781,0.9983,27.13,55.21,2.79,2500.0,0.372,Motor_en_operacion,0.996
2026-09-03 18:27:03,OPTA,NICLABH1,518024,0.0364,0.0786,0.9988,27.09,55.28,2.75,2480.0,0.385,Motor_en_operacion,0.996
2026-09-03 18:37:04,OPTA,NICLABH1,518522,0.0369,0.0779,0.998,27.12,55.3,2.45,2340.0,0.363,Motor_en_operacion,0.9921
2026-09-03 18:47:05,OPTA,NICLABH1,519019,0.0383,0.0796,0.999,27.01,55.25,2.22,2230.0,0.829,Motor_en_operacion,0.996
