time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-08-15 01:58:14,OPTA,NICLABH1,1579714,0.0059,0.0537,0.9985,33.01,54.21,0.71,710.0,-0.965,Motor_apagado,0.996
2026-08-15 20:03:00,OPTA,NICLABH1,1580209,0.0059,0.0537,0.9985,33.0,54.22,0.72,740.0,0.034,Motor_apagado,0.996
2026-08-15 20:13:00,OPTA,NICLABH1,1580703,0.0059,0.0537,0.9985,32.92,54.21,0.65,600.0,-0.351,Motor_apagado,0.996
2026-08-15 20:23:00,OPTA,NICLABH1,1581197,0.0061,0.0537,0.9988,32.84,53.21,0.61,520.0,-0.293,Motor_apagado,0.996
2026-08-15 20:33:02,OPTA,NICLABH1,1581691,0.0059,0.054,0.9988,32.78,52.2,0.55,370.0,-0.747,Motor_apagado,0.996
2026-08-15 20:43:02,OPTA,NICLABH1,1582184,0.0059,0.054,0.9988,32.75,51.2,0.53,360.0,-0.337,Motor_apagado,0.996
2026-08-15 20:53:01,OPTA,NICLABH1,1582677,0.0059,0.054,0.9988,32.73,51.17,0.56,400.0,-0.629,Motor_apagado,0.996
2026-08-15 21:03:01,OPTA,NICLABH1,1583170,0.0061,0.0537,0.9988,32.66,50.19,0.52,310.0,-0.326,Motor_apagado,0.996
2026-08-15 21:13:01,OPTA,NICLABH1,1583663,0.0063,0.0537,0.9985,32.63,50.2,0.52,320.0,0.081,Motor_apagado,0.996
2026-08-15 21:23:02,OPTA,NICLABH1,1584157,0.0061,0.0537,0.9985,32.59,50.19,0.52,340.0,-0.215,Motor_apagado,0.996
2026-08-15 21:33:02,OPTA,NICLABH1,1584650,0.0059,0.0537,0.9985,32.57,49.19,0.57,420.0,0.107,Motor_apagado,0.996
2026-08-15 21:43:03,OPTA,NICLABH1,1585144,0.0059,0.0537,0.9985,32.52,49.19,0.53,350.0,-0.44,Motor_apagado,0.996
