time,deviceName,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly
2026-05-24 00:00:00,optaA,103.0,8.0,130.0,40.92,32.09,4.816,79.0,-4.451
2026-05-24 00:00:01,optaA,101.0,12.0,131.0,40.95,32.1,4.814,81.0,-4.462
2026-05-24 00:00:02,optaA,100.0,11.0,134.0,40.89,32.1,4.814,81.0,-4.46
2026-05-24 00:00:03,optaA,102.0,8.0,131.0,40.94,32.1,4.814,81.0,-4.447
2026-05-24 00:00:04,optaA,100.0,10.0,130.0,40.92,32.09,4.816,81.0,-4.458
2026-05-24 00:00:05,optaA,100.0,4.0,127.0,40.94,32.09,4.816,81.0,-4.44
2026-05-24 00:00:06,optaA,100.0,5.0,127.0,40.95,32.09,4.816,81.0,-4.446
2026-05-24 00:00:07,optaA,104.0,7.0,129.0,40.94,32.09,4.816,81.0,-4.454
2026-05-24 00:00:08,optaA,100.0,10.0,129.0,40.93,32.09,4.816,81.0,-4.458
2026-05-24 00:00:09,optaA,100.0,8.0,128.0,40.94,32.09,4.816,81.0,-4.454
2026-05-24 00:00:10,optaA,100.0,9.0,133.0,40.92,32.09,4.816,81.0,-4.453
2026-05-24 00:00:11,optaA,100.0,8.0,133.0,40.93,32.09,4.816,82.0,-4.45
2026-05-24 00:00:12,optaA,100.0,5.0,128.0,40.96,32.09,4.816,82.0,-4.447
2026-05-24 00:00:13,optaA,101.0,5.0,130.0,40.94,32.09,4.816,82.0,-4.451
2026-05-24 00:00:14,optaA,100.0,10.0,128.0,40.91,32.09,4.816,82.0,-4.453
2026-05-24 00:00:15,optaA,100.0,8.0,131.0,40.93,32.09,4.816,82.0,-4.455
2026-05-24 00:00:16,optaA,100.0,8.0,128.0,40.94,32.09,4.816,82.0,-4.462
2026-05-24 00:00:17,optaA,102.0,13.0,127.0,40.94,32.09,4.816,82.0,-4.458
2026-05-24 00:00:18,optaA,100.0,8.0,130.0,40.95,32.09,4.816,82.0,-4.452
2026-05-24 00:00:19,optaA,100.0,10.0,130.0,40.94,32.09,4.816,82.0,-4.464
2026-05-24 00:00:20,optaA,100.0,8.0,131.0,40.97,32.09,4.816,81.0,-4.446
2026-05-24 00:00:21,optaA,104.0,10.0,130.0,40.93,32.09,4.816,81.0,-4.448
2026-05-24 00:00:22,optaA,103.0,11.0,128.0,40.92,32.09,4.816,81.0,-4.459
2026-05-24 00:00:23,optaA,100.0,10.0,130.0,40.97,32.09,4.816,79.0,-4.457
2026-05-24 00:00:24,optaA,100.0,8.0,129.0,40.95,32.09,4.816,79.0,-4.449
