time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-08-21 00:06:57,OPTA,NICLABH1,2355563,0.0427,0.0828,1.0015,30.63,55.3,1.18,1310.0,0.414,Motor_en_operacion,0.996
2026-08-21 00:16:57,OPTA,NICLABH1,2356059,0.0425,0.083,1.0017,30.34,54.29,1.3,1420.0,0.349,Motor_en_operacion,0.996
2026-08-21 00:26:58,OPTA,NICLABH1,2356553,0.0425,0.083,1.001,30.25,55.23,1.27,1400.0,0.423,Motor_en_operacion,0.996
2026-08-21 00:36:59,OPTA,NICLABH1,2357048,0.043,0.083,1.002,30.1,55.25,1.18,1340.0,0.376,Motor_en_operacion,0.996
2026-08-21 00:46:59,OPTA,NICLABH1,2357545,0.0415,0.0818,1.002,30.1,55.26,1.33,1480.0,0.571,Motor_en_operacion,0.996
2026-08-21 00:57:00,OPTA,NICLABH1,2358041,0.042,0.0806,1.001,30.0,55.31,1.24,1390.0,0.539,Motor_en_operacion,0.996
2026-08-21 01:07:00,OPTA,NICLABH1,2358535,0.0422,0.0825,1.001,29.86,55.27,1.33,1490.0,0.86,Motor_en_operacion,0.996
2026-08-21 01:17:00,OPTA,NICLABH1,2359030,0.0417,0.0815,1.001,29.88,56.25,1.33,1490.0,0.318,Motor_en_operacion,0.996
2026-08-21 01:27:01,OPTA,NICLABH1,2359525,0.0442,0.0833,1.002,29.84,55.32,1.24,1420.0,1.181,Motor_en_operacion,0.996
2026-08-21 01:37:01,OPTA,NICLABH1,2360022,0.0408,0.0806,1.0015,29.73,55.26,1.09,1260.0,0.365,Motor_en_operacion,0.996
2026-08-21 01:47:01,OPTA,NICLABH1,2360517,0.0403,0.0813,1.0007,29.73,55.3,1.26,1460.0,0.552,Motor_en_operacion,0.996
2026-08-21 01:57:02,OPTA,NICLABH1,2361012,0.04,0.0825,1.0012,29.74,56.25,1.88,1990.0,0.534,Motor_en_operacion,0.996
2026-08-21 02:07:03,OPTA,NICLABH1,2361507,0.0432,0.0806,1.001,29.66,56.21,1.77,1920.0,0.418,Motor_en_operacion,0.996
2026-08-21 02:17:03,OPTA,NICLABH1,2362001,0.0398,0.0808,1.0012,29.6,55.25,1.35,1570.0,0.174,Motor_en_operacion,0.996
2026-08-21 02:27:03,OPTA,NICLABH1,2362497,0.0444,0.0806,1.001,29.65,54.27,1.36,1590.0,0.318,Motor_en_operacion,0.996
2026-08-21 02:37:04,OPTA,NICLABH1,2362993,0.043,0.0815,1.0022,29.65,54.26,1.29,1530.0,0.73,Motor_en_operacion,0.996
2026-08-21 02:47:04,OPTA,NICLABH1,2363488,0.0459,0.0811,1.0017,29.6,53.28,1.33,1580.0,0.48,Motor_en_operacion,0.996
2026-08-21 02:57:05,OPTA,NICLABH1,2363985,0.0422,0.0808,1.0015,29.6,53.27,1.3,1560.0,1.274,Motor_en_operacion,0.996
2026-08-21 03:07:05,OPTA,NICLABH1,2364481,0.0413,0.0798,1.0005,29.63,53.26,1.39,1670.0,0.415,Motor_en_operacion,0.996
2026-08-21 03:17:06,OPTA,NICLABH1,2364977,0.0457,0.0823,1.0005,29.62,53.23,1.44,1720.0,0.483,Motor_en_operacion,0.996
2026-08-21 03:27:06,OPTA,NICLABH1,2365473,0.0417,0.0808,1.001,29.62,53.26,1.57,1850.0,0.474,Motor_en_operacion,0.996
2026-08-21 03:37:07,OPTA,NICLABH1,2365968,0.0405,0.0813,1.0012,29.54,53.21,1.56,1850.0,0.47,Motor_en_operacion,0.996
2026-08-21 03:47:07,OPTA,NICLABH1,2366462,0.0393,0.0808,1.0007,29.58,52.27,1.45,1760.0,0.307,Motor_en_operacion,0.996
2026-08-21 03:57:08,OPTA,NICLABH1,2366958,0.041,0.0833,1.0017,29.48,52.3,1.39,1700.0,0.89,Motor_en_operacion,0.996
2026-08-21 04:07:08,OPTA,NICLABH1,2367454,0.0415,0.082,1.001,29.47,52.27,1.35,1670.0,0.333,Motor_en_operacion,0.996
2026-08-21 04:17:09,OPTA,NICLABH1,2367949,0.042,0.0823,1.0015,29.46,52.26,1.24,1560.0,0.504,Motor_en_operacion,0.996
2026-08-21 04:27:09,OPTA,NICLABH1,2368444,0.0408,0.0828,1.0017,29.49,52.27,1.09,1390.0,0.347,Motor_en_operacion,0.996
2026-08-21 04:37:10,OPTA,NICLABH1,2368940,0.0398,0.0808,1.0017,29.45,52.25,1.23,1580.0,0.419,Motor_en_operacion,0.996
2026-08-21 04:47:10,OPTA,NICLABH1,2369435,0.042,0.0813,1.0012,29.32,53.29,1.48,1850.0,0.403,Motor_en_operacion,0.996
2026-08-21 04:57:11,OPTA,NICLABH1,2369931,0.0422,0.0801,1.0005,29.37,52.27,1.53,1910.0,0.452,Motor_en_operacion,0.996
2026-08-21 05:07:10,OPTA,NICLABH1,2370425,0.0422,0.0828,1.0015,29.36,52.24,1.58,1970.0,0.236,Motor_en_operacion,0.996
2026-08-21 05:17:11,OPTA,NICLABH1,2370920,0.0439,0.0813,1.002,29.3,52.23,1.53,1920.0,0.345,Motor_en_operacion,0.996
2026-08-21 05:27:11,OPTA,NICLABH1,2371416,0.0396,0.0823,1.002,29.24,52.25,1.4,1810.0,0.442,Motor_en_operacion,0.996
