windowStart,windowEnd,sampleCount,gatewayId,deviceName,accXRMS_min,accYRMS_min,accZRMS_min,temperature_min,humidity_min,bvoc_min,iaq_min,anomaly_min,classConfidence_min,accXRMS_avg,accYRMS_avg,accZRMS_avg,temperature_avg,humidity_avg,bvoc_avg,iaq_avg,anomaly_avg,classConfidence_avg,accXRMS_max,accYRMS_max,accZRMS_max,temperature_max,humidity_max,bvoc_max,iaq_max,anomaly_max,classConfidence_max,dominantLabel,labelCounts
2026-08-02 06:11:12,2026-08-02 06:21:10,488,OPTA,NICLABH1,0.0049,0.0535,0.9956,30.23,53.16,0.68,670.0,-1.953,0.996,0.00529,0.05388,0.99609,30.2417,53.34586,0.73309,756.06557,-1.28505,0.996,0.0059,0.0544,0.9963,30.25,54.21,0.76,800.0,-0.217,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 06:21:12,2026-08-02 06:31:11,488,OPTA,NICLABH1,0.0049,0.0532,0.9958,30.2,53.16,0.65,590.0,-1.91,0.996,0.00522,0.05362,0.9961,30.22184,53.74639,0.68818,677.11066,-1.3034,0.996,0.0056,0.0542,0.9966,30.24,54.21,0.74,770.0,-0.415,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 06:31:13,2026-08-02 06:41:11,488,OPTA,NICLABH1,0.0049,0.0532,0.9956,30.19,53.16,0.68,670.0,-1.888,0.996,0.0052,0.05361,0.99603,30.20273,53.18318,0.7073,715.36885,-1.28878,0.996,0.0056,0.0542,0.9963,30.21,53.21,0.74,780.0,-0.306,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 06:41:14,2026-08-02 06:51:12,488,OPTA,NICLABH1,0.0049,0.0532,0.9956,30.18,53.16,0.65,610.0,-1.929,0.996,0.00526,0.05383,0.99601,30.19764,53.18389,0.67986,667.56148,-1.29849,0.996,0.0056,0.0542,0.9963,30.21,53.21,0.7,710.0,-0.455,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 06:51:14,2026-08-02 07:01:13,488,OPTA,NICLABH1,0.0046,0.0535,0.9958,30.18,53.16,0.64,600.0,-2.001,0.996,0.00521,0.05391,0.99606,30.19111,53.1832,0.66887,651.14754,-1.2939,0.996,0.0056,0.0542,0.9963,30.2,53.21,0.7,710.0,-0.333,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 07:01:15,2026-08-02 07:11:13,488,OPTA,NICLABH1,0.0049,0.0535,0.9958,30.19,53.16,0.64,580.0,-1.964,0.996,0.00522,0.05402,0.9961,30.20371,53.18201,0.66053,637.11066,-1.28625,0.996,0.0056,0.0544,0.9963,30.22,53.21,0.69,690.0,-0.472,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 07:11:16,2026-08-02 07:21:14,488,OPTA,NICLABH1,0.0049,0.0535,0.9958,30.21,53.16,0.63,580.0,-1.905,0.996,0.00536,0.05395,0.99613,30.22617,53.18164,0.66086,637.52049,-1.27703,0.996,0.0059,0.0544,0.9966,30.24,53.21,0.69,700.0,-0.189,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 07:21:16,2026-08-02 07:31:15,488,OPTA,NICLABH1,0.0046,0.0532,0.9958,30.23,53.15,0.65,620.0,-1.885,0.996,0.00519,0.0539,0.99611,30.27445,53.18002,0.68439,686.9877,-1.27284,0.996,0.0059,0.0542,0.9963,30.3,53.21,0.7,720.0,-0.372,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 07:31:17,2026-08-02 07:41:15,488,OPTA,NICLABH1,0.0044,0.0532,0.9958,30.27,53.16,0.65,620.0,-1.968,0.996,0.00512,0.0536,0.99612,30.281,53.18223,0.69607,711.96721,-1.28859,0.996,0.0056,0.054,0.9963,30.32,53.21,0.72,790.0,-0.552,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 07:41:18,2026-08-02 07:51:16,488,OPTA,NICLABH1,0.0049,0.0532,0.9958,30.31,53.16,0.66,640.0,-1.893,0.996,0.0052,0.05366,0.99606,30.33279,54.08006,0.68621,699.2418,-1.27314,0.996,0.0056,0.054,0.9963,30.35,54.21,0.72,790.0,0.03,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 07:51:18,2026-08-02 08:01:17,488,OPTA,NICLABH1,0.0049,0.0535,0.9956,30.34,54.16,0.68,690.0,-1.954,0.996,0.00528,0.05379,0.99603,30.35273,54.18658,0.70609,738.17623,-1.29515,0.996,0.0059,0.0542,0.9963,30.37,54.21,0.74,800.0,-0.026,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 08:01:19,2026-08-02 08:11:17,487,OPTA,NICLABH1,0.0049,0.0532,0.9956,30.37,54.16,0.72,770.0,-2.022,0.996,0.00527,0.05367,0.99602,30.39051,54.18528,0.75717,838.99384,-1.29722,0.996,0.0056,0.054,0.9963,30.41,54.21,0.79,920.0,-0.579,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 08:11:19,2026-08-02 08:21:18,488,OPTA,NICLABH1,0.0049,0.0532,0.9956,30.4,54.16,0.74,820.0,-1.948,0.996,0.00519,0.05364,0.996,30.42172,54.30244,0.78045,885.86066,-1.2818,0.996,0.0056,0.0542,0.9963,30.44,55.2,0.81,940.0,-0.127,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 08:21:20,2026-08-02 08:31:18,487,OPTA,NICLABH1,0.0049,0.0535,0.9956,30.43,54.17,0.7,730.0,-1.927,0.996,0.00524,0.0537,0.99603,30.44756,55.16437,0.72793,796.71458,-1.28331,0.996,0.0056,0.0542,0.9963,30.46,55.22,0.77,860.0,-0.453,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 08:31:21,2026-08-02 08:41:19,488,OPTA,NICLABH1,0.0046,0.0532,0.9956,30.46,55.16,0.7,740.0,-1.956,0.996,0.00524,0.05375,0.99602,30.47422,55.18848,0.74885,837.60246,-1.26991,0.996,0.0056,0.0542,0.9963,30.49,55.22,0.79,930.0,-0.081,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 08:41:22,2026-08-02 08:51:20,488,OPTA,NICLABH1,0.0049,0.0532,0.9956,30.49,55.16,0.75,840.0,-1.905,0.996,0.00519,0.05372,0.99603,30.51248,55.18811,0.78582,911.80328,-1.27915,0.996,0.0056,0.0542,0.9963,30.54,55.22,0.82,970.0,0.928,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 08:51:22,2026-08-02 09:01:20,487,OPTA,NICLABH1,0.0049,0.0532,0.9956,30.52,55.16,0.79,920.0,-1.921,0.996,0.00538,0.05372,0.996,30.53684,55.1886,0.82448,983.20329,-1.29676,0.996,0.0059,0.0542,0.9963,30.56,55.22,0.87,1060.0,-0.43,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 09:01:22,2026-08-02 09:11:21,488,OPTA,NICLABH1,0.0049,0.0532,0.9956,30.55,55.16,0.81,960.0,-1.964,0.996,0.00545,0.05378,0.99598,30.57014,55.18904,0.85627,1045.7582,-1.29854,0.996,0.0059,0.0544,0.9963,30.58,55.21,0.9,1120.0,-0.178,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 09:11:23,2026-08-02 09:21:22,488,OPTA,NICLABH1,0.0049,0.0532,0.9956,30.57,55.17,0.85,1030.0,-2.038,0.996,0.00546,0.05373,0.99599,30.58244,55.19078,0.88262,1092.2541,-1.30154,0.996,0.0059,0.0542,0.9963,30.59,55.22,0.91,1160.0,-0.242,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 09:21:24,2026-08-02 09:31:22,488,OPTA,NICLABH1,0.0046,0.0535,0.9956,30.57,55.17,0.79,960.0,-1.968,0.996,0.00517,0.05378,0.99599,30.57746,55.6524,0.86506,1067.56148,-1.28411,0.996,0.0056,0.0542,0.9963,30.61,56.22,0.91,1150.0,-0.317,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 09:31:24,2026-08-02 09:41:23,488,OPTA,NICLABH1,0.0049,0.0535,0.9956,30.6,55.16,0.81,980.0,-1.854,0.996,0.00518,0.05387,0.99603,30.64129,55.74783,0.86266,1068.40164,-1.28578,0.996,0.0056,0.0542,0.9963,30.68,56.22,0.91,1150.0,-0.472,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 09:41:25,2026-08-02 09:51:23,486,OPTA,NICLABH1,0.0049,0.0535,0.9958,30.67,55.16,0.85,1040.0,-1.975,0.996,0.00518,0.0539,0.99606,30.72475,55.71996,0.90687,1148.53909,-1.29079,0.996,0.0056,0.0542,0.9963,30.77,56.22,0.97,1260.0,-0.062,0.996,Motor_apagado,Motor_apagado:486
2026-08-02 09:51:25,2026-08-02 10:01:24,488,OPTA,NICLABH1,0.0049,0.0532,0.9958,30.74,55.16,0.94,1200.0,-1.96,0.996,0.00531,0.05388,0.99612,30.83883,55.88043,1.03844,1358.15574,-1.27385,0.996,0.0059,0.0542,0.9966,30.97,57.21,1.17,1560.0,-0.468,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 10:01:25,2026-08-02 10:11:23,486,OPTA,NICLABH1,0.0049,0.0532,0.9958,30.97,57.15,1.16,1540.0,-1.907,0.996,0.00543,0.05387,0.99607,31.06599,57.45364,1.3342,1734.30041,-1.27458,0.996,0.0059,0.0542,0.9963,31.12,58.21,1.54,1950.0,-0.478,0.996,Motor_apagado,Motor_apagado:486
2026-08-02 10:11:25,2026-08-02 10:21:24,488,OPTA,NICLABH1,0.0051,0.0532,0.9956,31.11,58.17,1.36,1760.0,-1.859,0.996,0.00543,0.05384,0.99592,31.14768,58.44424,1.48393,1897.19262,-1.27374,0.996,0.0059,0.0542,0.9963,31.2,59.21,1.58,1990.0,0.673,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 10:21:26,2026-08-02 10:31:24,487,OPTA,NICLABH1,0.0049,0.0532,0.9956,31.19,59.17,1.41,1820.0,-1.95,0.996,0.00535,0.0537,0.99581,31.21741,59.19897,1.58316,1994.37372,-1.28363,0.996,0.0059,0.0542,0.9961,31.26,59.23,1.8,2190.0,-0.423,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 10:31:26,2026-08-02 10:41:24,487,OPTA,NICLABH1,0.0049,0.053,0.9954,31.25,59.17,1.56,1970.0,-1.921,0.996,0.00529,0.05356,0.99578,31.30951,59.98591,1.71727,2118.25462,-1.28793,0.996,0.0056,0.0542,0.9961,31.39,60.23,1.87,2250.0,-0.492,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 10:41:26,2026-08-02 10:51:25,487,OPTA,NICLABH1,0.0046,0.0532,0.9954,31.38,60.17,1.7,2110.0,-1.897,0.996,0.00522,0.05386,0.99574,31.45016,60.44049,1.9014,2271.76591,-1.27986,0.996,0.0056,0.0542,0.9961,31.53,61.22,2.11,2440.0,0.34,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 10:51:26,2026-08-02 11:01:24,486,OPTA,NICLABH1,0.0049,0.0532,0.9956,31.52,61.17,1.83,2210.0,-1.968,0.996,0.00533,0.05373,0.99577,31.56726,61.20253,2.03685,2351.50206,-1.29975,0.996,0.0059,0.0542,0.9961,31.64,61.24,2.31,2500.0,-0.182,0.996,Motor_apagado,Motor_apagado:486
2026-08-02 11:01:26,2026-08-02 11:11:24,487,OPTA,NICLABH1,0.0049,0.0535,0.9954,31.64,61.17,2.07,2300.0,-1.856,0.996,0.00535,0.05378,0.99579,31.71166,61.60195,2.2363,2433.26489,-1.2864,0.996,0.0059,0.0542,0.9961,31.76,62.25,2.37,2500.0,-0.379,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 11:11:26,2026-08-02 11:21:24,487,OPTA,NICLABH1,0.0051,0.0535,0.9956,31.74,62.18,2.07,2290.0,-1.918,0.996,0.00543,0.05387,0.99582,31.77821,62.20897,2.36891,2407.577,-1.28612,0.996,0.0059,0.0544,0.9963,31.81,62.24,2.59,2500.0,-0.421,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 11:21:27,2026-08-02 11:31:26,488,OPTA,NICLABH1,0.0049,0.0535,0.9956,31.81,62.18,2.42,2110.0,-1.851,0.996,0.00542,0.05392,0.99584,31.85637,62.21977,2.72195,2374.85656,-1.29027,0.996,0.0059,0.0544,0.9963,31.89,63.22,4.04,2810.0,-0.337,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 11:31:27,2026-08-02 11:41:25,487,OPTA,NICLABH1,0.0051,0.0535,0.9956,31.86,62.18,2.27,2030.0,-1.907,0.996,0.00541,0.05391,0.99587,31.87591,63.00573,2.46035,2124.20945,-1.2722,0.996,0.0059,0.0542,0.9961,31.9,63.26,3.23,2450.0,-0.166,0.996,Motor_apagado,Motor_apagado:487
2026-08-02 11:41:28,2026-08-02 11:51:26,488,OPTA,NICLABH1,0.0046,0.0532,0.9956,31.87,62.18,2.33,1950.0,-1.891,0.996,0.00519,0.05385,0.99597,31.89094,62.75744,2.83129,2177.54098,-1.27967,0.996,0.0056,0.0542,0.9963,31.91,63.25,4.02,2540.0,-0.52,0.996,Motor_apagado,Motor_apagado:488
2026-08-02 11:51:28,2026-08-02 12:01:27,488,OPTA,NICLABH1,0.0049,0.0532,0.9958,31.89,62.18,2.27,1890.0,-1.912,0.9921,0.00527,0.05367,0.99606,31.92555,63.01914,2.78453,2095.71721,-1.28509,0.99599,0.0056,0.054,0.9963,31.96,63.24,3.87,2460.0,-0.44,0.996,Motor_apagado,Motor_apagado:488
