time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-08-08 00:01:34,OPTA,NICLABH1,1024357,0.0054,0.0542,0.9954,30.04,54.21,2.54,2450.0,-0.243,Motor_apagado,0.996
2026-08-08 00:11:35,OPTA,NICLABH1,1024850,0.0056,0.0542,0.9956,30.07,54.21,2.62,2500.0,-0.412,Motor_apagado,0.996
2026-08-08 00:21:35,OPTA,NICLABH1,1025343,0.0054,0.0544,0.9956,30.07,54.21,2.67,2500.0,-0.309,Motor_apagado,0.996
2026-08-08 00:31:35,OPTA,NICLABH1,1025836,0.0054,0.0544,0.9956,30.07,54.2,2.77,2510.0,-0.495,Motor_apagado,0.996
2026-08-08 00:41:36,OPTA,NICLABH1,1026328,0.0054,0.0544,0.9958,30.05,54.23,2.7,2480.0,-0.174,Motor_apagado,0.996
2026-08-08 00:51:37,OPTA,NICLABH1,1026821,0.0054,0.0542,0.9958,30.03,54.21,2.49,2390.0,-0.534,Motor_apagado,0.996
2026-08-08 01:01:37,OPTA,NICLABH1,1027314,0.0056,0.0542,0.9958,30.03,54.21,2.65,2480.0,-0.322,Motor_apagado,0.996
2026-08-08 01:11:38,OPTA,NICLABH1,1027807,0.0054,0.0542,0.9958,30.02,54.21,2.6,2480.0,-0.401,Motor_apagado,0.996
2026-08-08 01:21:38,OPTA,NICLABH1,1028300,0.0054,0.0544,0.9958,30.0,54.21,2.61,2490.0,0.163,Motor_apagado,0.996
2026-08-08 01:31:39,OPTA,NICLABH1,1028793,0.0054,0.0542,0.9958,29.98,54.22,2.48,2430.0,0.431,Motor_apagado,0.996
2026-08-08 01:41:39,OPTA,NICLABH1,1029285,0.0051,0.0542,0.9958,29.97,54.21,2.31,2360.0,-0.203,Motor_apagado,0.996
2026-08-08 01:51:40,OPTA,NICLABH1,1029778,0.0054,0.0544,0.9958,29.96,54.22,2.2,2300.0,-0.346,Motor_apagado,0.996
2026-08-08 02:01:41,OPTA,NICLABH1,1030271,0.0056,0.0542,0.9958,29.96,54.21,2.16,2300.0,-0.619,Motor_apagado,0.996
2026-08-08 02:11:40,OPTA,NICLABH1,1030763,0.0056,0.0544,0.9958,29.94,54.21,2.1,2270.0,0.022,Motor_apagado,0.996
2026-08-08 02:21:40,OPTA,NICLABH1,1031255,0.0056,0.0544,0.9958,29.93,54.21,2.08,2270.0,-0.645,Motor_apagado,0.996
2026-08-08 02:31:41,OPTA,NICLABH1,1031748,0.0056,0.0544,0.9958,29.92,54.21,2.07,2270.0,-0.635,Motor_apagado,0.996
2026-08-08 02:41:41,OPTA,NICLABH1,1032240,0.0051,0.0547,0.9958,29.91,54.22,2.03,2270.0,-0.147,Motor_apagado,0.996
2026-08-08 02:51:41,OPTA,NICLABH1,1032734,0.0054,0.0544,0.9958,29.88,54.21,2.07,2310.0,-0.331,Motor_apagado,0.996
2026-08-08 03:01:43,OPTA,NICLABH1,1033227,0.0051,0.0542,0.9958,29.87,54.21,2.03,2290.0,0.11,Motor_apagado,0.996
2026-08-08 03:11:42,OPTA,NICLABH1,1033719,0.0056,0.0544,0.9958,29.85,54.21,1.95,2250.0,0.501,Motor_apagado,0.996
2026-08-08 03:21:42,OPTA,NICLABH1,1034212,0.0056,0.0544,0.9958,29.84,54.21,1.95,2260.0,-0.615,Motor_apagado,0.996
2026-08-08 03:31:44,OPTA,NICLABH1,1034706,0.0054,0.0544,0.9958,29.82,54.21,1.92,2250.0,-0.318,Motor_apagado,0.996
2026-08-08 03:41:43,OPTA,NICLABH1,1035198,0.0054,0.0544,0.9958,29.8,54.21,1.94,2280.0,-0.061,Motor_apagado,0.996
2026-08-08 03:51:44,OPTA,NICLABH1,1035691,0.0054,0.0544,0.9958,29.8,54.21,1.99,2340.0,-0.242,Motor_apagado,0.996
2026-08-08 04:01:44,OPTA,NICLABH1,1036183,0.0056,0.0544,0.9958,29.79,54.21,1.96,2320.0,0.402,Motor_apagado,0.996
2026-08-08 04:11:45,OPTA,NICLABH1,1036676,0.0054,0.0544,0.9958,29.78,54.21,1.95,2320.0,-0.647,Motor_apagado,0.996
2026-08-08 04:21:46,OPTA,NICLABH1,1037170,0.0056,0.0544,0.9958,29.77,54.21,2.06,2390.0,-0.495,Motor_apagado,0.996
2026-08-08 04:31:45,OPTA,NICLABH1,1037662,0.0054,0.0542,0.9958,29.76,54.21,2.0,2350.0,-0.23,Motor_apagado,0.996
2026-08-08 04:41:45,OPTA,NICLABH1,1038154,0.0054,0.0544,0.9961,29.74,54.22,2.0,2350.0,-0.449,Motor_apagado,0.996
2026-08-08 04:51:46,OPTA,NICLABH1,1038647,0.0054,0.0544,0.9961,29.7,54.21,1.99,2340.0,-0.664,Motor_apagado,0.996
2026-08-08 05:01:46,OPTA,NICLABH1,1039140,0.0051,0.0542,0.9958,29.7,54.21,2.02,2360.0,-0.25,Motor_apagado,0.996
2026-08-08 05:11:46,OPTA,NICLABH1,1039634,0.0051,0.0544,0.9961,29.69,54.22,1.99,2340.0,0.206,Motor_apagado,0.996
2026-08-08 05:21:47,OPTA,NICLABH1,1040127,0.0054,0.0542,0.9958,29.67,54.21,1.94,2300.0,-0.46,Motor_apagado,0.996
2026-08-08 05:31:46,OPTA,NICLABH1,1040619,0.0051,0.0544,0.9961,29.65,54.21,1.96,2320.0,-0.303,Motor_apagado,0.996
2026-08-08 05:41:47,OPTA,NICLABH1,1041112,0.0051,0.0542,0.9958,29.64,55.19,1.96,2320.0,-0.637,Motor_apagado,0.996
2026-08-08 05:51:47,OPTA,NICLABH1,1041605,0.0054,0.0542,0.9958,29.65,55.22,1.95,2320.0,-0.09,Motor_apagado,0.996
2026-08-08 06:01:48,OPTA,NICLABH1,1042098,0.0054,0.0544,0.9958,29.61,55.22,1.73,2130.0,-0.468,Motor_apagado,0.996
2026-08-08 06:11:48,OPTA,NICLABH1,1042590,0.0054,0.0542,0.9958,29.6,55.2,1.83,2220.0,0.151,Motor_apagado,0.996
2026-08-08 06:21:49,OPTA,NICLABH1,1043084,0.0054,0.0542,0.9961,29.57,54.21,1.8,2190.0,-0.209,Motor_apagado,0.996
2026-08-08 06:31:50,OPTA,NICLABH1,1043577,0.0056,0.0544,0.9961,29.57,55.22,1.78,2170.0,-0.158,Motor_apagado,0.996
2026-08-08 06:41:50,OPTA,NICLABH1,1044070,0.0056,0.0544,0.9958,29.57,55.22,1.59,2010.0,-0.141,Motor_apagado,0.996
2026-08-08 06:51:51,OPTA,NICLABH1,1044563,0.0054,0.0544,0.9958,29.57,55.22,1.66,2070.0,-0.636,Motor_apagado,0.996
2026-08-08 07:01:52,OPTA,NICLABH1,1045057,0.0054,0.0544,0.9958,29.56,55.22,1.67,2080.0,-0.422,Motor_apagado,0.996
2026-08-08 07:11:53,OPTA,NICLABH1,1045550,0.0056,0.0544,0.9958,29.56,55.22,1.53,1940.0,-0.599,Motor_apagado,0.996
2026-08-08 07:21:53,OPTA,NICLABH1,1046042,0.0054,0.0544,0.9961,29.59,55.22,1.58,2000.0,-0.535,Motor_apagado,0.996
2026-08-08 07:31:53,OPTA,NICLABH1,1046535,0.0051,0.0544,0.9958,29.62,56.22,1.62,2030.0,-0.628,Motor_apagado,0.996
2026-08-08 07:41:53,OPTA,NICLABH1,1047028,0.0054,0.0542,0.9958,29.67,56.22,1.62,2030.0,-0.153,Motor_apagado,0.996
2026-08-08 07:51:54,OPTA,NICLABH1,1047522,0.0054,0.0542,0.9958,29.75,56.22,1.73,2130.0,-0.461,Motor_apagado,0.996
2026-08-08 08:01:55,OPTA,NICLABH1,1048015,0.0051,0.054,0.9956,29.77,57.21,1.78,2170.0,-0.477,Motor_apagado,0.996
2026-08-08 08:11:56,OPTA,NICLABH1,1048508,0.0051,0.0542,0.9958,29.84,57.22,49.21,2110.0,-0.005,Motor_apagado,0.996
2026-08-08 08:21:56,OPTA,NICLABH1,1049001,0.0051,0.0542,0.9958,29.85,57.23,1.71,2120.0,-0.463,Motor_apagado,0.996
2026-08-08 08:31:55,OPTA,NICLABH1,1049493,0.0051,0.0544,0.9958,29.92,57.22,1.81,2200.0,-0.466,Motor_apagado,0.996
2026-08-08 08:41:56,OPTA,NICLABH1,1049986,0.0051,0.0542,0.9958,29.93,57.22,1.83,2210.0,-0.098,Motor_apagado,0.996
2026-08-08 08:51:56,OPTA,NICLABH1,1050479,0.0051,0.0542,0.9958,30.0,57.22,1.87,2250.0,-0.089,Motor_apagado,0.996
2026-08-08 09:01:57,OPTA,NICLABH1,1050972,0.0054,0.054,0.9958,30.06,57.22,2.02,2360.0,-0.317,Motor_apagado,0.996
2026-08-08 09:11:58,OPTA,NICLABH1,1051466,0.0054,0.0542,0.9958,30.12,57.22,2.08,2410.0,-0.62,Motor_apagado,0.996
2026-08-08 09:21:59,OPTA,NICLABH1,1051959,0.0056,0.0542,0.9958,30.17,57.22,2.12,2440.0,-0.362,Motor_apagado,0.996
2026-08-08 09:31:58,OPTA,NICLABH1,1052451,0.0054,0.0542,0.9961,30.26,57.22,2.23,2500.0,-0.175,Motor_apagado,0.996
2026-08-08 09:41:59,OPTA,NICLABH1,1052943,0.0056,0.0542,0.9961,30.28,57.22,2.27,2500.0,-0.044,Motor_apagado,0.996
2026-08-08 09:51:59,OPTA,NICLABH1,1053436,0.0054,0.0542,0.9961,30.36,57.22,2.28,2500.0,-0.305,Motor_apagado,0.996
2026-08-08 10:01:59,OPTA,NICLABH1,1053929,0.0056,0.0542,0.9961,30.42,57.22,2.37,2500.0,-0.502,Motor_apagado,0.996
2026-08-08 10:12:00,OPTA,NICLABH1,1054421,0.0054,0.0544,0.9963,30.49,57.22,2.41,2500.0,0.263,Motor_apagado,0.996
2026-08-08 10:22:00,OPTA,NICLABH1,1054913,0.0054,0.0542,0.9963,30.51,57.23,2.44,2500.0,-0.453,Motor_apagado,0.996
2026-08-08 10:32:01,OPTA,NICLABH1,1055406,0.0054,0.0544,0.9963,30.65,57.2,2.52,2500.0,-0.054,Motor_apagado,0.996
2026-08-08 10:42:01,OPTA,NICLABH1,1055899,0.0054,0.0542,0.9966,30.71,56.22,2.57,2510.0,0.218,Motor_apagado,0.996
2026-08-08 10:52:01,OPTA,NICLABH1,1056392,0.0054,0.0542,0.9966,30.95,57.21,3.27,2510.0,-0.509,Motor_apagado,0.996
2026-08-08 11:02:02,OPTA,NICLABH1,1056884,0.0054,0.0542,0.9966,31.06,58.23,3.62,2510.0,-0.55,Motor_apagado,0.996
2026-08-08 11:12:02,OPTA,NICLABH1,1057376,0.0054,0.0542,0.9966,31.13,58.23,3.77,2500.0,-0.206,Motor_apagado,0.996
2026-08-08 11:22:03,OPTA,NICLABH1,1057870,0.0054,0.0542,0.9966,31.23,58.21,3.67,2500.0,-0.095,Motor_apagado,0.996
2026-08-08 11:32:02,OPTA,NICLABH1,1058362,0.0054,0.0542,0.9966,31.31,58.23,4.27,2520.0,-0.181,Motor_apagado,0.996
2026-08-08 11:42:03,OPTA,NICLABH1,1058855,0.0056,0.0542,0.9968,31.45,58.21,4.71,2520.0,-0.101,Motor_apagado,0.996
2026-08-08 11:52:04,OPTA,NICLABH1,1059348,0.0056,0.0542,0.9968,31.56,58.24,5.1,2530.0,-0.467,Motor_apagado,0.996
2026-08-08 12:02:05,OPTA,NICLABH1,1059840,0.0054,0.0542,0.9968,31.7,59.23,4.83,2470.0,-0.512,Motor_apagado,0.996
2026-08-08 12:12:06,OPTA,NICLABH1,1060333,0.0054,0.0542,0.9968,31.84,59.23,5.08,2500.0,-0.34,Motor_apagado,0.996
2026-08-08 12:22:07,OPTA,NICLABH1,1060828,0.0054,0.0542,0.9968,31.85,59.24,5.41,2510.0,0.031,Motor_apagado,0.996
2026-08-08 12:32:07,OPTA,NICLABH1,1061323,0.0054,0.0542,0.9971,31.98,58.23,5.49,2500.0,-0.526,Motor_apagado,0.996
2026-08-08 12:42:08,OPTA,NICLABH1,1061817,0.0056,0.0542,0.9971,32.09,59.23,7.41,2670.0,-0.297,Motor_apagado,0.996
2026-08-08 12:52:08,OPTA,NICLABH1,1062309,0.0056,0.0542,0.9971,32.14,59.23,7.29,2560.0,-0.07,Motor_apagado,0.996
