time,gatewayId,deviceName,gwSeq,accXRMS,accYRMS,accZRMS,temperature,humidity,bvoc,iaq,anomaly,label,classConfidence
2026-08-24 00:00:12,OPTA,NICLABH1,157435,0.0054,0.0535,0.9976,32.74,62.25,4.4,2040.0,-0.961,Motor_apagado,0.996
2026-08-24 00:10:13,OPTA,NICLABH1,157932,0.0059,0.0537,0.9978,32.73,62.25,4.41,2040.0,-0.396,Motor_apagado,0.996
2026-08-24 00:20:14,OPTA,NICLABH1,158428,0.0059,0.0537,0.9978,32.57,62.25,3.18,1780.0,-0.279,Motor_apagado,0.996
2026-08-24 00:30:14,OPTA,NICLABH1,158924,0.0059,0.0535,0.9978,32.47,62.23,2.28,1510.0,-0.108,Motor_apagado,0.996
2026-08-24 00:40:15,OPTA,NICLABH1,159422,0.0056,0.0537,0.9978,32.33,60.24,2.08,1450.0,0.107,Motor_apagado,0.996
2026-08-24 00:50:14,OPTA,NICLABH1,159918,0.0059,0.0535,0.9978,32.23,60.25,1.79,1330.0,-0.429,Motor_apagado,0.996
2026-08-24 01:00:15,OPTA,NICLABH1,160416,0.0056,0.0537,0.9978,32.16,60.24,1.67,1280.0,-0.61,Motor_apagado,0.996
2026-08-24 01:10:16,OPTA,NICLABH1,160913,0.0054,0.0537,0.9978,32.08,59.23,1.66,1280.0,0.826,Motor_apagado,0.996
2026-08-24 01:20:16,OPTA,NICLABH1,161408,0.0054,0.054,0.9978,32.02,58.23,1.63,1270.0,-0.134,Motor_apagado,0.996
2026-08-24 01:30:17,OPTA,NICLABH1,161904,0.0054,0.0537,0.9978,31.98,58.23,1.54,1230.0,-0.338,Motor_apagado,0.996
2026-08-24 01:40:17,OPTA,NICLABH1,162400,0.0056,0.0537,0.9978,31.93,57.22,1.48,1200.0,-0.452,Motor_apagado,0.996
2026-08-24 01:50:18,OPTA,NICLABH1,162897,0.0056,0.0537,0.9978,31.86,57.22,1.3,1090.0,-0.446,Motor_apagado,0.996
2026-08-24 02:00:18,OPTA,NICLABH1,163394,0.0054,0.0537,0.9978,31.79,56.22,1.28,1080.0,-0.362,Motor_apagado,0.996
