time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-06-11 00:40:05,32862-710,32862710,735.566,0.0,3.7,1781138400000.0,2026-06-11 00:40:00,-96,8.8
2026-06-11 00:55:09,32862-710,32862710,735.566,0.0,3.7,1781139300000.0,2026-06-11 00:55:00,-86,9.0
2026-06-11 01:10:04,32862-710,32862710,735.566,0.0,3.7,1781140200000.0,2026-06-11 01:10:00,-88,9.8
2026-06-11 01:55:09,32862-710,32862710,735.566,0.0,3.7,1781142900000.0,2026-06-11 01:55:00,-89,9.5
2026-06-11 03:40:10,32862-710,32862710,735.566,0.0,3.7,1781149200000.0,2026-06-11 03:40:00,-89,9.8
2026-06-11 04:31:57,mt-08-b-33430251,33430251,0.041,0.0,3.64,1781152560000.0,2026-06-11 04:36:00,-109,6.0
2026-06-11 05:10:05,32862-710,32862710,735.567,0.001,3.7,1781154600000.0,2026-06-11 05:10:00,-87,11.2
2026-06-11 05:25:31,32862-710,32862710,735.578,0.0,3.7,1781155500000.0,2026-06-11 05:25:00,-88,10.5
2026-06-11 06:25:05,32862-710,32862710,735.788,0.243,3.7,1781159100000.0,2026-06-11 06:25:00,-96,8.5
2026-06-11 06:40:12,32862-710,32862710,735.917,0.475,3.7,1781160000000.0,2026-06-11 06:40:00,-89,9.8
2026-06-11 06:55:29,32862-710,32862710,736.079,0.771,3.7,1781160900000.0,2026-06-11 06:55:00,-85,9.2
2026-06-11 07:10:28,32862-710,32862710,736.225,0.465,3.7,1781161800000.0,2026-06-11 07:10:00,-89,10.5
2026-06-11 08:10:10,32862-710,32862710,736.515,0.419,3.7,1781165400000.0,2026-06-11 08:10:00,-90,9.5
2026-06-11 08:25:05,32862-710,32862710,736.644,0.268,3.7,1781166300000.0,2026-06-11 08:25:00,-88,9.5
2026-06-11 08:40:09,32862-710,32862710,736.744,0.572,3.7,1781167200000.0,2026-06-11 08:40:00,-91,10.0
2026-06-11 08:55:09,32862-710,32862710,736.817,0.125,3.7,1781168100000.0,2026-06-11 08:55:00,-95,10.0
2026-06-11 09:10:04,32862-710,32862710,736.903,0.24,3.7,1781169000000.0,2026-06-11 09:10:00,-90,5.5
2026-06-11 09:40:09,32862-710,32862710,737.175,0.226,3.7,1781170800000.0,2026-06-11 09:40:00,-93,10.5
2026-06-11 11:55:10,32862-710,32862710,737.542,0.298,3.68,1781178900000.0,2026-06-11 11:55:00,-93,10.8
2026-06-11 12:25:12,32862-710,32862710,737.645,0.011,3.68,1781180700000.0,2026-06-11 12:25:00,-91,10.0
2026-06-11 12:40:13,32862-710,32862710,737.684,0.002,3.68,1781181600000.0,2026-06-11 12:40:00,-90,9.8
2026-06-11 13:25:26,32862-710,32862710,737.716,0.011,3.68,1781184300000.0,2026-06-11 13:25:00,-88,9.8
2026-06-11 13:55:11,32862-710,32862710,737.722,0.019,3.68,1781186100000.0,2026-06-11 13:55:00,-89,9.0
2026-06-11 14:10:29,32862-710,32862710,737.722,0.016,3.7,1781187000000.0,2026-06-11 14:10:00,-90,9.5
2026-06-11 14:40:12,32862-710,32862710,737.723,0.003,3.68,1781188800000.0,2026-06-11 14:40:00,-89,10.0
2026-06-11 14:55:33,32862-710,32862710,737.723,0.004,3.7,1781189700000.0,2026-06-11 14:55:00,-107,9.8
2026-06-11 15:10:10,32862-710,32862710,737.724,0.0,3.68,1781190600000.0,2026-06-11 15:10:00,-108,3.8
2026-06-11 15:25:13,32862-710,32862710,737.724,0.0,3.7,1781191500000.0,2026-06-11 15:25:00,-85,9.0
2026-06-11 15:40:25,32862-710,32862710,737.724,0.014,3.7,1781192400000.0,2026-06-11 15:40:00,-88,9.8
2026-06-11 15:55:28,32862-710,32862710,737.725,0.006,3.68,1781193300000.0,2026-06-11 15:55:00,-88,10.0
2026-06-11 16:40:11,32862-710,32862710,737.725,0.008,3.7,1781196000000.0,2026-06-11 16:40:00,-93,10.2
2026-06-11 16:55:16,32862-710,32862710,737.726,0.002,3.68,1781196900000.0,2026-06-11 16:55:00,-90,9.2
2026-06-11 17:25:28,32862-710,32862710,737.726,0.0,3.7,1781198700000.0,2026-06-11 17:25:00,-91,10.0
2026-06-11 17:40:10,32862-710,32862710,737.727,0.0,3.68,1781199600000.0,2026-06-11 17:40:00,-89,9.8
2026-06-11 17:55:06,32862-710,32862710,737.727,0.0,3.7,1781200500000.0,2026-06-11 17:55:00,-99,9.5
2026-06-11 20:10:10,32862-710,32862710,737.73,0.003,3.7,1781208600000.0,2026-06-11 20:10:00,-89,9.8
2026-06-11 21:10:06,32862-710,32862710,737.733,0.007,3.68,1781212200000.0,2026-06-11 21:10:00,-87,9.5
2026-06-11 21:25:16,32862-710,32862710,737.733,0.0,3.7,1781213100000.0,2026-06-11 21:25:00,-88,9.2
