time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-05-25 00:09:13,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779667740000.0,2026-05-25 00:09:00,-93,9.5
2026-05-25 00:25:09,32862-710,32862710,714.366,0.0,3.7,1779668700000.0,2026-05-25 00:25:00,-85,9.0
2026-05-25 00:54:29,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779670440000.0,2026-05-25 00:54:00,-100,8.8
2026-05-25 01:09:09,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779671340000.0,2026-05-25 01:09:00,-97,9.0
2026-05-25 01:24:19,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779672240000.0,2026-05-25 01:24:00,-96,8.5
2026-05-25 01:54:09,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779674040000.0,2026-05-25 01:54:00,-103,9.2
2026-05-25 02:09:12,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779674940000.0,2026-05-25 02:09:00,-101,8.0
2026-05-25 02:24:08,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779675840000.0,2026-05-25 02:24:00,-115,-0.8
2026-05-25 02:25:10,32862-710,32862710,714.366,0.0,3.7,1779675900000.0,2026-05-25 02:25:00,-84,10.0
2026-05-25 02:39:09,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779676740000.0,2026-05-25 02:39:00,-109,6.0
2026-05-25 02:54:13,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779677640000.0,2026-05-25 02:54:00,-98,8.0
2026-05-25 03:09:12,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779678540000.0,2026-05-25 03:09:00,-105,8.2
2026-05-25 03:10:09,32862-710,32862710,714.366,0.0,3.7,1779678600000.0,2026-05-25 03:10:00,-87,11.0
2026-05-25 03:24:13,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779679440000.0,2026-05-25 03:24:00,-101,9.0
2026-05-25 03:25:16,32862-710,32862710,714.366,0.0,3.7,1779679500000.0,2026-05-25 03:25:00,-83,5.2
2026-05-25 03:39:08,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779680340000.0,2026-05-25 03:39:00,-99,9.0
2026-05-25 03:54:36,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779681240000.0,2026-05-25 03:54:00,-94,9.5
2026-05-25 04:09:09,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779682140000.0,2026-05-25 04:09:00,-96,9.5
2026-05-25 04:24:12,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779683040000.0,2026-05-25 04:24:00,-99,9.0
2026-05-25 04:39:13,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779683940000.0,2026-05-25 04:39:00,-106,5.0
2026-05-25 04:40:10,32862-710,32862710,714.366,0.0,3.7,1779684000000.0,2026-05-25 04:40:00,-101,9.2
2026-05-25 04:54:08,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779684840000.0,2026-05-25 04:54:00,-112,2.5
2026-05-25 04:55:14,32862-710,32862710,714.379,0.369,3.7,1779684900000.0,2026-05-25 04:55:00,-89,8.8
2026-05-25 05:09:14,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779685740000.0,2026-05-25 05:09:00,-95,9.8
2026-05-25 05:24:09,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779686640000.0,2026-05-25 05:24:00,-100,9.0
2026-05-25 05:39:08,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779687540000.0,2026-05-25 05:39:00,-101,8.5
2026-05-25 05:54:09,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779688440000.0,2026-05-25 05:54:00,-97,9.0
2026-05-25 05:55:09,32862-710,32862710,714.661,0.172,3.7,1779688500000.0,2026-05-25 05:55:00,-84,9.0
2026-05-25 06:09:08,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779689340000.0,2026-05-25 06:09:00,-98,8.8
2026-05-25 06:39:21,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779691140000.0,2026-05-25 06:39:00,-99,5.5
2026-05-25 06:54:08,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779692040000.0,2026-05-25 06:54:00,-101,10.0
2026-05-25 06:55:14,32862-710,32862710,715.038,0.005,3.68,1779692100000.0,2026-05-25 06:55:00,-85,8.8
2026-05-25 07:09:14,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779692940000.0,2026-05-25 07:09:00,-97,10.5
