time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-05-14 00:09:09,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778717340000.0,2026-05-14 00:09:00,-105,6.0
2026-05-14 00:39:09,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778719140000.0,2026-05-14 00:39:00,-101,8.0
2026-05-14 00:54:09,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778720040000.0,2026-05-14 00:54:00,-97,9.8
2026-05-14 01:09:10,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778720940000.0,2026-05-14 01:09:00,-108,
2026-05-14 01:24:04,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778721840000.0,2026-05-14 01:24:00,-101,8.2
2026-05-14 01:39:05,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778722740000.0,2026-05-14 01:39:00,-97,8.5
2026-05-14 01:54:29,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778723640000.0,2026-05-14 01:54:00,-103,8.5
2026-05-14 02:09:11,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778724540000.0,2026-05-14 02:09:00,-97,8.8
2026-05-14 02:24:04,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778725440000.0,2026-05-14 02:24:00,-99,10.8
2026-05-14 02:39:15,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778726340000.0,2026-05-14 02:39:00,-93,9.2
2026-05-14 02:54:05,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778727240000.0,2026-05-14 02:54:00,-100,9.2
2026-05-14 03:09:05,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778728140000.0,2026-05-14 03:09:00,-109,7.0
2026-05-14 03:15:50,mt-b-08-33430401,33430401,0.209,0.0,3.64,1778728560000.0,2026-05-14 03:16:00,-95,9.0
2026-05-14 03:24:11,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778729040000.0,2026-05-14 03:24:00,-102,8.5
2026-05-14 03:39:05,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778729940000.0,2026-05-14 03:39:00,-119,-4.5
2026-05-14 03:54:05,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778730840000.0,2026-05-14 03:54:00,-102,9.0
2026-05-14 04:09:28,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778731740000.0,2026-05-14 04:09:00,-102,8.5
2026-05-14 04:39:04,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778733540000.0,2026-05-14 04:39:00,-113,4.0
2026-05-14 04:54:10,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778734440000.0,2026-05-14 04:54:00,-105,4.2
2026-05-14 05:09:05,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778735340000.0,2026-05-14 05:09:00,-114,1.8
2026-05-14 05:24:04,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778736240000.0,2026-05-14 05:24:00,-113,3.5
2026-05-14 05:31:29,mt-b-08-33430401,33430401,0.209,0.0,3.64,1778736660000.0,2026-05-14 05:31:00,-95,8.8
2026-05-14 05:33:50,mt-08-b-33430251,33430251,0.041,0.0,3.66,1778736960000.0,2026-05-14 05:36:00,-115,-1.8
2026-05-14 05:39:28,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778737140000.0,2026-05-14 05:39:00,-99,8.8
2026-05-14 05:54:05,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778738040000.0,2026-05-14 05:54:00,-99,8.5
2026-05-14 06:09:04,mt-08-b-33430224,33430224,0.03,0.0,3.24,1778738940000.0,2026-05-14 06:09:00,-113,3.2
