time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-04-08 00:02:03,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775607840000.0,2026-04-08 00:24:00,-107,7.5
2026-04-08 00:02:10,mt-08-b-33430254,33430254,0.058,0.0,3.68,2011537440000.0,2033-09-28 16:24:00,-101,11.3
2026-04-08 00:08:13,Prueba_laboratorio,33430245,36.119,1.464,3.66,1775608200000.0,2026-04-08 00:30:00,-110,5.0
2026-04-08 00:14:24,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775608560000.0,2026-04-08 00:36:00,-107,5.5
2026-04-08 00:15:16,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775608620000.0,2026-04-08 00:37:00,-97,9.2
2026-04-08 00:17:05,mt-08-b-33430254,33430254,0.058,0.0,3.68,2011538340000.0,2033-09-28 16:39:00,-116,-2.3
2026-04-08 00:17:08,mt-08-b-33430224,33430224,0.03,0.0,3.42,1775608740000.0,2026-04-08 00:39:00,-96,13.0
2026-04-08 00:23:12,Prueba_laboratorio,33430245,36.488,1.472,3.66,1775609100000.0,2026-04-08 00:45:00,-116,-2.5
2026-04-08 00:29:04,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775609460000.0,2026-04-08 00:51:00,-112,3.8
2026-04-08 00:32:04,mt-08-b-33430224,33430224,0.03,0.0,3.42,1775609640000.0,2026-04-08 00:54:00,-101,11.8
2026-04-08 00:38:16,Prueba_laboratorio,33430245,36.857,1.476,3.66,1775610000000.0,2026-04-08 01:00:00,-116,-1.3
2026-04-08 00:44:04,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775610360000.0,2026-04-08 01:06:00,-110,3.8
2026-04-08 00:47:04,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775610540000.0,2026-04-08 01:09:00,-95,11.0
2026-04-08 00:47:32,mt-08-b-33430254,33430254,0.058,0.0,3.68,2011540140000.0,2033-09-28 17:09:00,-101,8.8
2026-04-08 00:59:04,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775611260000.0,2026-04-08 01:21:00,-107,8.0
2026-04-08 01:02:03,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775611440000.0,2026-04-08 01:24:00,-103,10.5
2026-04-08 01:08:12,Prueba_laboratorio,33430245,37.594,1.465,3.66,1775611800000.0,2026-04-08 01:30:00,-114,-4.3
2026-04-08 01:17:12,mt-08-b-33430224,33430224,0.03,0.0,3.42,1775612340000.0,2026-04-08 01:39:00,-107,7.5
2026-04-08 01:23:13,Prueba_laboratorio,33430245,37.963,1.466,3.66,1775612700000.0,2026-04-08 01:45:00,-115,0.3
2026-04-08 01:29:16,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775613060000.0,2026-04-08 01:51:00,-110,4.2
2026-04-08 01:32:04,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775613240000.0,2026-04-08 01:54:00,-116,-4.8
2026-04-08 01:38:14,Prueba_laboratorio,33430245,38.331,1.475,3.66,1775613600000.0,2026-04-08 02:00:00,-107,7.8
2026-04-08 01:47:05,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775614140000.0,2026-04-08 02:09:00,-108,7.3
2026-04-08 01:53:17,Prueba_laboratorio,33430245,38.7,1.474,3.66,1775614500000.0,2026-04-08 02:15:00,-109,6.0
2026-04-08 02:02:04,mt-08-b-33430224,33430224,0.03,0.0,3.42,1775615040000.0,2026-04-08 02:24:00,-110,5.3
2026-04-08 02:14:30,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775615760000.0,2026-04-08 02:36:00,-111,2.5
2026-04-08 02:17:09,mt-08-b-33430224,33430224,0.03,0.0,3.42,1775615940000.0,2026-04-08 02:39:00,-100,12.0
2026-04-08 02:32:04,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775616840000.0,2026-04-08 02:54:00,-112,3.8
2026-04-08 02:32:11,mt-08-b-33430254,33430254,0.058,0.0,3.68,2011546440000.0,2033-09-28 18:54:00,-111,4.8
2026-04-08 02:47:06,mt-08-b-33430224,33430224,0.03,0.0,3.42,1775617740000.0,2026-04-08 03:09:00,-110,4.3
2026-04-08 02:47:06,mt-08-b-33430254,33430254,0.058,0.0,3.68,2011547340000.0,2033-09-28 19:09:00,-106,9.0
2026-04-08 02:59:16,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775618460000.0,2026-04-08 03:21:00,-108,4.5
2026-04-08 03:02:06,mt-08-b-33430254,33430254,0.058,0.0,3.68,2011548240000.0,2033-09-28 19:24:00,-103,10.0
2026-04-08 03:02:08,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775618640000.0,2026-04-08 03:24:00,-103,10.3
2026-04-08 03:08:11,Prueba_laboratorio,33430245,40.544,1.479,3.66,1775619000000.0,2026-04-08 03:30:00,-115,-5.5
2026-04-08 03:17:06,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775619540000.0,2026-04-08 03:39:00,-96,11.0
2026-04-08 03:32:05,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775620440000.0,2026-04-08 03:54:00,-103,10.3
2026-04-08 03:32:14,mt-08-b-33430254,33430254,0.058,0.0,3.68,2011550040000.0,2033-09-28 19:54:00,-102,9.5
2026-04-08 03:44:16,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775621160000.0,2026-04-08 04:06:00,-105,7.5
2026-04-08 03:47:05,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775621340000.0,2026-04-08 04:09:00,-95,13.3
2026-04-08 03:53:28,Prueba_laboratorio,33430245,41.651,1.473,3.66,1775621700000.0,2026-04-08 04:15:00,-116,-3.3
2026-04-08 04:02:06,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775622240000.0,2026-04-08 04:24:00,-103,10.5
2026-04-08 04:08:14,Prueba_laboratorio,33430245,42.019,1.476,3.66,1775622600000.0,2026-04-08 04:30:00,-116,-7.8
2026-04-08 04:15:13,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775623020000.0,2026-04-08 04:37:00,-101,9.5
2026-04-08 04:17:05,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775623140000.0,2026-04-08 04:39:00,-97,11.0
2026-04-08 04:23:13,Prueba_laboratorio,33430245,42.388,1.472,3.66,1775623500000.0,2026-04-08 04:45:00,-115,-4.3
2026-04-08 04:32:04,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775624040000.0,2026-04-08 04:54:00,-95,13.3
2026-04-08 04:38:13,Prueba_laboratorio,33430245,42.757,1.479,3.66,1775624400000.0,2026-04-08 05:00:00,-109,3.8
2026-04-08 04:44:28,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775624760000.0,2026-04-08 05:06:00,-108,5.8
2026-04-08 04:47:05,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775624940000.0,2026-04-08 05:09:00,-97,13.0
2026-04-08 04:53:13,Prueba_laboratorio,33430245,43.126,1.474,3.66,1775625300000.0,2026-04-08 05:15:00,-113,1.5
2026-04-08 05:00:29,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775625720000.0,2026-04-08 05:22:00,-101,8.5
2026-04-08 05:02:03,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775625840000.0,2026-04-08 05:24:00,-97,11.0
2026-04-08 05:08:13,Prueba_laboratorio,33430245,43.495,1.478,3.66,1775626200000.0,2026-04-08 05:30:00,-113,2.5
2026-04-08 05:17:27,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775626740000.0,2026-04-08 05:39:00,-92,13.8
2026-04-08 05:32:05,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775627640000.0,2026-04-08 05:54:00,-97,13.0
2026-04-08 05:38:14,Prueba_laboratorio,33430245,44.233,1.474,3.66,1775628000000.0,2026-04-08 06:00:00,-110,5.0
2026-04-08 05:47:05,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775628540000.0,2026-04-08 06:09:00,-107,7.8
2026-04-08 05:53:13,Prueba_laboratorio,33430245,44.601,1.458,3.66,1775628900000.0,2026-04-08 06:15:00,-114,-3.3
2026-04-08 06:02:06,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775629440000.0,2026-04-08 06:24:00,-108,6.5
2026-04-08 06:23:13,Prueba_laboratorio,33430245,45.338,1.474,3.66,1775630700000.0,2026-04-08 06:45:00,-112,3.0
2026-04-08 06:29:15,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775631060000.0,2026-04-08 06:51:00,-108,6.5
2026-04-08 06:45:28,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775632020000.0,2026-04-08 07:07:00,-99,8.8
2026-04-08 06:47:26,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775632140000.0,2026-04-08 07:09:00,-95,13.0
2026-04-08 06:53:13,Prueba_laboratorio,33430245,46.076,1.476,3.66,1775632500000.0,2026-04-08 07:15:00,-113,
2026-04-08 07:00:01,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775632920000.0,2026-04-08 07:22:00,-101,11.5
2026-04-08 07:02:07,mt-08-b-33430224,33430224,0.03,0.0,3.42,1775633040000.0,2026-04-08 07:24:00,-105,9.0
2026-04-08 07:08:16,Prueba_laboratorio,33430245,46.444,1.47,3.66,1775633400000.0,2026-04-08 07:30:00,-112,2.5
2026-04-08 07:15:01,mt-b-08-33430397,33430397,0.221,0.0,3.7,1775633820000.0,2026-04-08 07:37:00,-109,5.0
2026-04-08 07:17:05,mt-08-b-33430224,33430224,0.03,0.0,3.42,1775633940000.0,2026-04-08 07:39:00,-115,-1.3
2026-04-08 07:23:15,Prueba_laboratorio,33430245,46.813,1.467,3.66,1775634300000.0,2026-04-08 07:45:00,-109,5.8
2026-04-08 07:30:01,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775634720000.0,2026-04-08 07:52:00,-111,5.3
2026-04-08 07:32:07,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775634840000.0,2026-04-08 07:54:00,-110,5.5
2026-04-08 07:38:09,Prueba_laboratorio,33430245,47.182,1.48,3.66,1775635200000.0,2026-04-08 08:00:00,-113,2.5
2026-04-08 07:45:01,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775635620000.0,2026-04-08 08:07:00,-113,2.0
2026-04-08 07:47:10,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775635740000.0,2026-04-08 08:09:00,-95,13.0
2026-04-08 07:53:14,Prueba_laboratorio,33430245,47.551,1.48,3.66,1775636100000.0,2026-04-08 08:15:00,-113,1.5
2026-04-08 08:00:01,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775636520000.0,2026-04-08 08:22:00,-111,4.8
2026-04-08 08:02:08,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775636640000.0,2026-04-08 08:24:00,-97,12.5
2026-04-08 08:08:14,Prueba_laboratorio,33430245,47.919,1.469,3.66,1775637000000.0,2026-04-08 08:30:00,-113,2.3
2026-04-08 08:15:01,mt-b-08-33430397,33430397,0.221,0.0,3.68,1775637420000.0,2026-04-08 08:37:00,-113,2.8
2026-04-08 08:17:05,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775637540000.0,2026-04-08 08:39:00,-103,10.5
2026-04-08 08:23:14,Prueba_laboratorio,33430245,48.286,1.472,3.66,1775637900000.0,2026-04-08 08:45:00,-111,-3.3
2026-04-08 08:32:07,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775638440000.0,2026-04-08 08:54:00,-100,12.0
2026-04-08 08:38:18,Prueba_laboratorio,33430245,48.656,1.482,3.66,1775638800000.0,2026-04-08 09:00:00,-112,3.3
2026-04-08 08:47:13,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775639340000.0,2026-04-08 09:09:00,-97,12.8
2026-04-08 08:53:10,Prueba_laboratorio,33430245,49.025,1.474,3.66,1775639700000.0,2026-04-08 09:15:00,-116,-6.3
2026-04-08 09:02:07,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775640240000.0,2026-04-08 09:24:00,-115,0.5
2026-04-08 09:02:15,mt-08-b-33430254,33430254,0.058,0.0,3.68,2011569840000.0,2033-09-29 01:24:00,-99,9.2
2026-04-08 09:08:09,Prueba_laboratorio,33430245,49.394,1.472,3.66,1775640600000.0,2026-04-08 09:30:00,-111,4.8
2026-04-08 09:53:18,Prueba_laboratorio,33430245,50.498,1.475,3.66,1775643300000.0,2026-04-08 10:15:00,-91,9.5
2026-04-08 10:02:28,mt-08-b-33430224,33430224,0.03,0.0,3.44,1775643840000.0,2026-04-08 10:24:00,-105,9.8
2026-04-08 10:14:14,mt-08-b-33430251,33430251,0.041,0.0,3.66,1775644560000.0,2026-04-08 10:36:00,-111,3.0
