time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-08-16 00:10:30,32862-710,32862710,790.579,0.0,3.68,1786839000000.0,2026-08-16 00:10:00,-95,7.8
2026-08-16 00:11:30,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786839060000.0,2026-08-16 00:11:00,-114,3.8
2026-08-16 00:40:08,32862-710,32862710,790.579,0.0,3.68,1786840800000.0,2026-08-16 00:40:00,-95,9.8
2026-08-16 00:43:29,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786840980000.0,2026-08-16 00:43:00,-104,7.2
2026-08-16 00:55:15,32862-710,32862710,790.579,0.0,3.68,1786841700000.0,2026-08-16 00:55:00,-91,9.0
2026-08-16 01:10:04,32862-710,32862710,790.579,0.0,3.68,1786842600000.0,2026-08-16 01:10:00,-93,10.0
2026-08-16 01:11:27,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786842660000.0,2026-08-16 01:11:00,-115,2.0
2026-08-16 01:25:28,32862-710,32862710,790.579,0.0,3.68,1786843500000.0,2026-08-16 01:25:00,-93,7.5
2026-08-16 01:26:14,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786843560000.0,2026-08-16 01:26:00,-108,6.8
2026-08-16 01:41:03,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786844460000.0,2026-08-16 01:41:00,-111,5.8
2026-08-16 01:41:16,mt-08-b-33430256,33430256,0.037,0.0,3.58,1786844460000.0,2026-08-16 01:41:00,-113,4.2
2026-08-16 01:43:27,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786844580000.0,2026-08-16 01:43:00,-102,8.0
2026-08-16 01:44:12,mt-08-b-33430229,33430229,2.113,0.0,3.66,1786844640000.0,2026-08-16 01:44:00,-114,4.2
2026-08-16 01:55:16,32862-710,32862710,790.579,0.0,3.68,1786845300000.0,2026-08-16 01:55:00,-91,7.2
2026-08-16 01:56:08,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786845360000.0,2026-08-16 01:56:00,-114,2.8
2026-08-16 02:25:09,32862-710,32862710,790.579,0.0,3.68,1786847100000.0,2026-08-16 02:25:00,-91,10.2
2026-08-16 02:26:10,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786847160000.0,2026-08-16 02:26:00,-109,5.0
2026-08-16 02:28:21,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786847280000.0,2026-08-16 02:28:00,-99,9.2
2026-08-16 02:41:08,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786848060000.0,2026-08-16 02:41:00,-108,6.2
2026-08-16 02:56:15,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786848960000.0,2026-08-16 02:56:00,-107,6.2
2026-08-16 03:10:28,32862-710,32862710,790.579,0.0,3.68,1786849800000.0,2026-08-16 03:10:00,-102,9.0
2026-08-16 03:11:08,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786849860000.0,2026-08-16 03:11:00,-109,5.5
2026-08-16 03:29:12,mt-08-b-33430229,33430229,2.113,0.0,3.66,1786850940000.0,2026-08-16 03:29:00,-105,8.5
2026-08-16 03:40:32,32862-710,32862710,790.579,0.0,3.68,1786851600000.0,2026-08-16 03:40:00,-93,9.0
2026-08-16 03:43:28,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786851780000.0,2026-08-16 03:43:00,-103,8.0
2026-08-16 03:59:13,mt-08-b-33430229,33430229,2.113,0.0,3.66,1786852740000.0,2026-08-16 03:59:00,-109,5.8
2026-08-16 04:10:29,32862-710,32862710,790.579,0.0,3.68,1786853400000.0,2026-08-16 04:10:00,-95,10.5
2026-08-16 04:13:27,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786853580000.0,2026-08-16 04:13:00,-102,9.0
2026-08-16 04:25:10,32862-710,32862710,790.579,0.0,3.68,1786854300000.0,2026-08-16 04:25:00,-95,10.0
2026-08-16 04:40:11,32862-710,32862710,790.579,0.0,3.68,1786855200000.0,2026-08-16 04:40:00,-93,9.8
2026-08-16 04:41:10,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786855260000.0,2026-08-16 04:41:00,-115,1.2
2026-08-16 04:43:11,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786855380000.0,2026-08-16 04:43:00,-102,8.5
2026-08-16 04:58:10,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786856280000.0,2026-08-16 04:58:00,-102,7.0
2026-08-16 05:10:27,32862-710,32862710,790.58,0.0,3.68,1786857000000.0,2026-08-16 05:10:00,-90,8.8
2026-08-16 05:11:19,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786857060000.0,2026-08-16 05:11:00,-113,-3.5
2026-08-16 05:26:29,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786857960000.0,2026-08-16 05:26:00,-109,7.0
2026-08-16 05:28:16,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786858080000.0,2026-08-16 05:28:00,-98,8.5
2026-08-16 05:40:16,32862-710,32862710,790.58,0.0,3.68,1786858800000.0,2026-08-16 05:40:00,-91,9.5
2026-08-16 05:41:05,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786858860000.0,2026-08-16 05:41:00,-103,8.2
2026-08-16 05:55:09,32862-710,32862710,790.58,0.0,3.68,1786859700000.0,2026-08-16 05:55:00,-93,-2.0
2026-08-16 05:58:28,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786859880000.0,2026-08-16 05:58:00,-100,8.8
2026-08-16 06:11:15,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786860660000.0,2026-08-16 06:11:00,-103,8.2
2026-08-16 06:13:15,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786860780000.0,2026-08-16 06:13:00,-99,9.5
2026-08-16 06:26:08,mt-08-b-33430226,33430226,0.429,0.0,3.62,1786861560000.0,2026-08-16 06:26:00,-99,7.0
2026-08-16 06:28:32,mt-08-b-33430243,33430243,0.44,0.0,3.48,1786861680000.0,2026-08-16 06:28:00,-103,8.0
