time,deviceName,meterSerialNumber_tag,totalFordwardFlow,instantFlow,Vbat,time_meter_unix,time_meter_str,rssi,snr
2026-05-21 00:09:05,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779322140000.0,2026-05-21 00:09:00,-109,7.0
2026-05-21 00:22:42,mt-08-b-33430234,33430234,0.033,0.0,3.58,1779321840000.0,2026-05-21 00:04:00,-107,7.8
2026-05-21 00:39:08,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779323940000.0,2026-05-21 00:39:00,-106,6.8
2026-05-21 00:40:07,32862-710,32862710,709.483,0.0,3.7,1779324000000.0,2026-05-21 00:40:00,-85,9.5
2026-05-21 01:09:16,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779325740000.0,2026-05-21 01:09:00,-102,9.0
2026-05-21 01:10:08,32862-710,32862710,709.483,0.0,3.7,1779325800000.0,2026-05-21 01:10:00,-87,9.0
2026-05-21 01:24:29,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779326640000.0,2026-05-21 01:24:00,-106,6.8
2026-05-21 01:39:06,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779327540000.0,2026-05-21 01:39:00,-103,7.8
2026-05-21 01:54:06,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779328440000.0,2026-05-21 01:54:00,-101,9.5
2026-05-21 01:55:06,32862-710,32862710,709.483,0.0,3.7,1779328500000.0,2026-05-21 01:55:00,-87,9.2
2026-05-21 02:10:07,32862-710,32862710,709.483,0.0,3.7,1779329400000.0,2026-05-21 02:10:00,-84,10.0
2026-05-21 02:24:13,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779330240000.0,2026-05-21 02:24:00,-97,9.0
2026-05-21 02:54:34,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779332040000.0,2026-05-21 02:54:00,-94,9.2
2026-05-21 03:09:07,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779332940000.0,2026-05-21 03:09:00,-100,8.2
2026-05-21 03:24:06,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779333840000.0,2026-05-21 03:24:00,-108,6.5
2026-05-21 03:25:07,32862-710,32862710,709.483,0.0,3.7,1779333900000.0,2026-05-21 03:25:00,-89,10.2
2026-05-21 03:39:11,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779334740000.0,2026-05-21 03:39:00,-97,8.8
2026-05-21 03:54:06,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779335640000.0,2026-05-21 03:54:00,-113,-2.8
2026-05-21 04:09:07,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779336540000.0,2026-05-21 04:09:00,-112,3.5
2026-05-21 04:16:15,mt-b-08-33430401,33430401,0.209,0.0,3.64,1779336960000.0,2026-05-21 04:16:00,-113,-2.2
2026-05-21 04:24:13,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779337440000.0,2026-05-21 04:24:00,-107,7.5
2026-05-21 04:25:07,32862-710,32862710,709.483,0.0,3.7,1779337500000.0,2026-05-21 04:25:00,-87,9.2
2026-05-21 04:39:07,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779338340000.0,2026-05-21 04:39:00,-115,
2026-05-21 04:54:06,mt-08-b-33430224,33430224,0.03,0.0,3.06,1779339240000.0,2026-05-21 04:54:00,-113,
2026-05-21 04:55:08,32862-710,32862710,709.483,0.002,3.7,1779339300000.0,2026-05-21 04:55:00,-83,10.0
2026-05-21 05:09:10,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779340140000.0,2026-05-21 05:09:00,-108,6.5
2026-05-21 05:24:12,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779341040000.0,2026-05-21 05:24:00,-99,8.8
2026-05-21 05:39:07,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779341940000.0,2026-05-21 05:39:00,-112,2.8
2026-05-21 05:54:12,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779342840000.0,2026-05-21 05:54:00,-102,8.5
2026-05-21 06:09:07,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779343740000.0,2026-05-21 06:09:00,-113,2.0
2026-05-21 06:10:09,32862-710,32862710,709.821,0.51,3.7,1779343800000.0,2026-05-21 06:10:00,-84,9.8
2026-05-21 06:24:06,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779344640000.0,2026-05-21 06:24:00,-103,8.5
2026-05-21 06:39:07,mt-08-b-33430224,33430224,0.03,0.0,3.08,1779345540000.0,2026-05-21 06:39:00,-107,8.2
