time,applicationName,deviceName,devEui,message_type,fPort,fCnt,gps_valid,gps_quality_acceptable,latitude,longitude,altitude_m,hdop,satellites,frequency_hz,spreading_factor,bandwidth_hz,code_rate,gateway_count,strongest_gateway_name,strongest_gateway_id,min_rssi,max_rssi,min_snr,max_snr,min_distance_m,max_distance_m,downlink_published,downlink_payload_hex,downlink_sequence,downlink_min_distance_step,downlink_max_distance_step,gateways_received
2026-09-04 10:22:26,Tests,SignalTester,ac1f09fffe10547c,field_test,1,48,True,True,9.0241397,-79.5340792,88.0,0.8,11.0,905100000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-114.0,-82.0,3.8,9.5,47.5,323.0,True,305676010203,48,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-82.0,""snr"":9.5,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":47.5},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-107.0,""snr"":7.0,""latitude"":9.02346,""longitude"":-79.53222,""distance_m"":217.7},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-114.0,""snr"":3.8,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":323.0}]"
2026-09-04 10:22:42,Tests,SignalTester,ac1f09fffe10547c,field_test,1,49,True,True,9.0240533,-79.5341222,80.0,0.7,12.0,905300000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-112.0,-72.0,4.0,9.2,55.4,318.9,True,315880010203,49,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-72.0,""snr"":9.2,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":55.4},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-105.0,""snr"":9.2,""latitude"":9.02345,""longitude"":-79.53223,""distance_m"":218.4},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-112.0,""snr"":4.0,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":318.9}]"
2026-09-04 10:22:57,Tests,SignalTester,ac1f09fffe10547c,field_test,1,50,True,True,9.0239345,-79.5341652,80.0,0.9,12.0,904900000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-118.0,-83.0,-0.8,10.8,67.7,312.6,True,325275010203,50,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-83.0,""snr"":10.8,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":67.7},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-106.0,""snr"":9.8,""latitude"":9.02345,""longitude"":-79.53223,""distance_m"":219.2},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-118.0,""snr"":-0.8,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":312.6}]"
2026-09-04 10:23:12,Tests,SignalTester,ac1f09fffe10547c,field_test,1,51,True,True,9.0238265,-79.5341652,76.0,0.7,12.0,904500000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-109.0,-85.0,4.2,8.2,79.7,216.6,True,335b73010102,51,1,1,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-85.0,""snr"":8.2,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":79.7},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-109.0,""snr"":4.2,""latitude"":9.02345,""longitude"":-79.53223,""distance_m"":216.6}]"
2026-09-04 10:23:26,Tests,SignalTester,ac1f09fffe10547c,field_test,1,52,True,True,9.0237185,-79.5341222,75.0,0.6,15.0,904100000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-111.0,-87.0,5.8,9.5,92.1,292.4,True,345971010203,52,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-87.0,""snr"":9.5,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":92.1},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-107.0,""snr"":9.5,""latitude"":9.02345,""longitude"":-79.53223,""distance_m"":209.9},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-111.0,""snr"":5.8,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":292.4}]"
2026-09-04 10:23:42,Tests,SignalTester,ac1f09fffe10547c,field_test,1,53,True,True,9.0235997,-79.5340792,75.0,0.6,15.0,904700000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-118.0,-81.0,-0.2,10.2,105.9,280.1,True,355277010203,53,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-81.0,""snr"":10.2,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":105.9},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-105.0,""snr"":9.0,""latitude"":9.02345,""longitude"":-79.53224,""distance_m"":202.7},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-118.0,""snr"":-0.2,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":280.1}]"
2026-09-04 10:23:57,Tests,SignalTester,ac1f09fffe10547c,field_test,1,54,True,True,9.0235133,-79.5340147,76.0,0.7,12.0,903900000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-118.0,-78.0,-1.5,9.0,116.6,268.4,True,36527a010203,54,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-78.0,""snr"":9.0,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":116.6},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-105.0,""snr"":9.0,""latitude"":9.02345,""longitude"":-79.53224,""distance_m"":195.0},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-118.0,""snr"":-1.5,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":268.4}]"
2026-09-04 10:24:12,Tests,SignalTester,ac1f09fffe10547c,field_test,1,55,True,True,9.0234593,-79.5339932,76.0,0.7,13.0,903900000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-109.0,-95.0,6.8,9.5,122.9,262.7,True,375b69010203,55,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-95.0,""snr"":9.5,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":122.9},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-107.0,""snr"":6.8,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":262.7},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-109.0,""snr"":8.0,""latitude"":9.02345,""longitude"":-79.53224,""distance_m"":192.5}]"
2026-09-04 10:24:27,Tests,SignalTester,ac1f09fffe10547c,field_test,1,56,True,True,9.0234485,-79.5339932,79.0,0.6,14.0,905300000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-115.0,-87.0,-0.5,9.8,123.0,261.9,True,385571010203,56,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-87.0,""snr"":9.2,""latitude"":9.02453,""longitude"":-79.53423,""distance_m"":123.0},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-96.0,""snr"":9.8,""latitude"":9.02345,""longitude"":-79.53224,""distance_m"":192.5},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-115.0,""snr"":-0.5,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":261.9}]"
2026-09-04 10:24:42,Tests,SignalTester,ac1f09fffe10547c,field_test,1,57,True,True,9.0234161,-79.5339717,78.0,0.7,13.0,904500000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-113.0,-88.0,6.2,8.5,127.1,257.8,True,395770010203,57,1,2,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-88.0,""snr"":8.5,""latitude"":9.02453,""longitude"":-79.53423,""distance_m"":127.1},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-112.0,""snr"":6.2,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":257.8},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-113.0,""snr"":6.2,""latitude"":9.02345,""longitude"":-79.53224,""distance_m"":190.2}]"
2026-09-04 10:24:57,Tests,SignalTester,ac1f09fffe10547c,field_test,1,58,True,True,9.0233189,-79.5339287,75.0,0.8,13.0,904900000,7,125000,CR_4_5,3,GatewayELIIDobleBanda815,5813d3fffe69a166,-105.0,-85.0,8.8,9.2,138.7,247.3,True,3a5f73010103,58,1,1,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-85.0,""snr"":9.2,""latitude"":9.02453,""longitude"":-79.53423,""distance_m"":138.7},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-101.0,""snr"":9.2,""latitude"":9.02345,""longitude"":-79.53224,""distance_m"":186.0},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-105.0,""snr"":8.8,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":247.3}]"
2026-09-04 10:25:11,Tests,SignalTester,ac1f09fffe10547c,field_test,1,59,True,True,9.0232649,-79.5338212,77.0,0.7,10.0,904300000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-114.0,-93.0,-1.5,7.5,147.7,234.3,True,3b566b010103,59,1,1,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-93.0,""snr"":7.0,""latitude"":9.02345,""longitude"":-79.53223,""distance_m"":176.0},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-99.0,""snr"":7.5,""latitude"":9.02453,""longitude"":-79.53423,""distance_m"":147.7},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-114.0,""snr"":-1.5,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":234.3}]"
2026-09-04 10:25:27,Tests,SignalTester,ac1f09fffe10547c,field_test,1,60,True,True,9.0233297,-79.5336707,77.0,0.8,11.0,904100000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-115.0,-94.0,-1.5,9.8,147.9,226.7,True,3c556a010103,60,1,1,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-94.0,""snr"":8.8,""latitude"":9.02345,""longitude"":-79.53223,""distance_m"":158.8},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-94.0,""snr"":9.8,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":147.9},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-115.0,""snr"":-1.5,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":226.7}]"
2026-09-04 10:25:42,Tests,SignalTester,ac1f09fffe10547c,field_test,1,61,True,True,9.0234161,-79.5335417,79.0,0.8,11.0,905300000,7,125000,CR_4_5,2,GatewayELIIDobleBanda815,5813d3fffe69a166,-113.0,-95.0,5.0,9.0,146.1,223.6,True,3d5769010102,61,1,1,"[{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-95.0,""snr"":9.0,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":146.1},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-113.0,""snr"":5.0,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":223.6}]"
2026-09-04 10:25:57,Tests,SignalTester,ac1f09fffe10547c,field_test,1,62,True,True,9.0234701,-79.5334557,85.0,0.6,13.0,905100000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-111.0,-93.0,8.2,9.5,133.5,222.0,True,3e596b010103,62,1,1,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-93.0,""snr"":9.2,""latitude"":9.02345,""longitude"":-79.53224,""distance_m"":133.5},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-99.0,""snr"":9.5,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":222.0},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-111.0,""snr"":8.2,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":146.2}]"
2026-09-04 10:26:11,Tests,SignalTester,ac1f09fffe10547c,field_test,1,63,True,True,9.0234593,-79.5334127,91.0,0.6,14.0,904700000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-103.0,-87.0,2.5,8.2,129.9,218.0,True,3f6171010103,63,1,1,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-87.0,""snr"":8.2,""latitude"":9.02344,""longitude"":-79.53223,""distance_m"":129.9},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-101.0,""snr"":8.2,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":218.0},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-103.0,""snr"":2.5,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":150.0}]"
2026-09-04 10:26:27,Tests,SignalTester,ac1f09fffe10547c,field_test,1,64,True,True,9.0234701,-79.5333697,96.0,0.6,14.0,904100000,7,125000,CR_4_5,3,5813d3fffe69a1e6,5813d3fffe69a1e6,-94.0,-87.0,9.8,10.2,125.2,216.1,True,406a71010103,64,1,1,"[{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-87.0,""snr"":10.2,""latitude"":9.02193,""longitude"":-79.53217,""distance_m"":216.1},{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-88.0,""snr"":10.2,""latitude"":9.02344,""longitude"":-79.53223,""distance_m"":125.2},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-94.0,""snr"":9.8,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":151.9}]"
2026-09-04 10:26:42,Tests,SignalTester,ac1f09fffe10547c,field_test,1,65,True,True,9.0234917,-79.5332407,85.0,0.7,12.0,904500000,7,125000,CR_4_5,2,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-96.0,-75.0,10.0,10.8,111.1,159.3,True,41687d010102,65,1,1,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-75.0,""snr"":10.8,""latitude"":9.02344,""longitude"":-79.53223,""distance_m"":111.1},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-96.0,""snr"":10.0,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":159.3}]"
2026-09-04 10:26:57,Tests,SignalTester,ac1f09fffe10547c,field_test,1,66,True,True,9.0235025,-79.5331117,84.0,0.7,16.0,903900000,7,125000,CR_4_5,3,GatewayFacilidadesDobleBanda815,5813d3fffe4e3661,-101.0,-96.0,8.5,9.5,97.1,204.1,True,426368010103,66,1,1,"[{""gatewayName"":""GatewayFacilidadesDobleBanda815"",""gatewayId"":""5813d3fffe4e3661"",""rssi"":-96.0,""snr"":9.2,""latitude"":9.02344,""longitude"":-79.53223,""distance_m"":97.1},{""gatewayName"":""GatewayELIIDobleBanda815"",""gatewayId"":""5813d3fffe69a166"",""rssi"":-99.0,""snr"":8.5,""latitude"":9.02454,""longitude"":-79.53423,""distance_m"":168.5},{""gatewayName"":""5813d3fffe69a1e6"",""gatewayId"":""5813d3fffe69a1e6"",""rssi"":-101.0,""snr"":9.5,""latitude"":9.02192,""longitude"":-79.53217,""distance_m"":204.1}]"
